assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
8,17,12,2,117,2,27055,19003,1
15,8,21,1,28,22,29304,22105,1
12,65,0,0,0,2,23221,17925,1
0,95,0,0,0,2,4006,4040,1
4,10,0,0,0,1,32708,27078,0
21,107,0,0,0,1,30968,21330,1
14,10,10,2,109,2,27624,26409,1
5,109,7,1,168,2,20166,24636,0
1,109,5,1,230,2,20130,24867,1
20,8,15,1,118,2,45481,55306,1
2,15,3,3,42,2,14000,13916,0
3,63,14,1,8,2,13517,13654,1
12,73,5,3,159,2,22908,31387,1
2,113,2,2,69,2,13665,16819,0
2,10,10,2,64,2,15147,15661,1
3,106,2,1,5,2,5675,6781,0
6,70,7,3,92,2,26569,23585,0
5,95,3,1,171,2,16905,16991,0
2,10,6,1,50,2,18731,19613,0
3,44,1,3,73,2,11531,11556,0
8,54,12,3,73,2,23970,25856,1
5,95,6,1,83,2,18166,17535,1
3,95,9,3,120,2,20986,24709,1
0,6,1,1,49,2,9548,11777,0
5,8,4,3,46,2,9491,12722,1
6,44,19,3,109,2,19448,18923,1
5,1,13,1,95,2,22725,23042,1
7,95,14,1,126,2,18124,21337,1
13,18,15,1,149,2,26303,24537,1
4,44,8,1,148,2,26035,24340,1
6,70,13,3,137,2,28641,25833,0
0,44,0,2,0,2,0,5135,1
7,44,14,1,146,1,27500,24286,1
6,44,10,1,171,2,19592,19293,1
20,74,10,2,127,2,45018,46334,1
0,10,0,5,0,1,0,4327,0
0,10,0,5,0,2,44,5020,0
8,10,9,3,118,1,25428,21918,0
21,106,22,2,104,2,41548,38340,1
2,44,13,2,148,2,24896,24333,1
8,8,12,3,137,2,28969,27979,1
6,4,5,3,95,2,18547,19830,1
5,12,9,3,198,2,28465,26877,1
3,10,9,1,88,2,17300,17327,1
1,11,2,2,73,2,11104,9803,0
2,34,1,2,71,2,14768,14800,0
8,11,9,2,194,2,28234,26281,1
9,109,20,3,157,2,38449,51394,1
12,34,12,2,61,2,22062,17731,1
4,109,7,3,51,2,12959,13389,1
4,45,11,2,27,2,22526,20988,0
1,82,19,2,241,2,26270,23694,1
