assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
16,7,1,2,14,2,11408,8926,0
17,37,2,1,12,2,9003,11102,1
13,107,2,2,3,2,10167,9116,0
19,103,0,2,3,2,10972,10261,0
8,9,2,2,28,2,10682,12279,0
17,107,5,2,0,2,10404,10962,1
10,107,2,2,6,1,9443,8515,0
0,107,0,2,0,2,0,4307,0
8,101,6,1,12,2,8621,6698,0
11,89,1,2,8,2,8571,6613,0
17,66,2,3,90,2,10593,8460,1
16,21,9,1,37,2,21164,15012,1
12,16,2,3,15,2,15443,12296,0
11,88,1,2,5,2,18614,11865,1
19,7,2,1,5,2,25620,14106,1
6,107,1,3,0,2,6379,6040,0
3,69,2,1,27,2,13398,14442,0
4,14,5,1,25,2,9636,8591,0
0,58,2,4,32,2,5051,5781,0
7,58,9,2,46,2,14725,13173,0
30,20,6,1,45,2,23425,16698,1
4,58,0,2,62,2,7956,8585,0
5,3,3,1,6,2,4047,4728,0
13,66,1,4,51,2,5371,7785,1
5,107,3,2,1,2,3953,4153,0
10,107,1,2,6,2,9123,10473,0
19,19,5,3,16,2,15843,13722,1
19,19,5,3,16,2,15843,13722,1
25,107,6,1,24,2,26304,19702,1
25,107,6,1,24,2,26304,19702,1
2,91,0,3,5,2,2822,2333,0
6,110,2,3,21,2,10549,9871,0
5,23,0,1,2,2,10004,6433,0
20,23,1,1,27,2,14902,11057,0
14,101,14,1,7,2,19175,12921,1
6,52,5,3,6,2,8531,7363,0
21,101,17,2,51,2,32277,32214,1
19,87,5,3,37,2,20702,15056,0
9,51,6,1,23,2,15333,12804,0
7,7,1,2,13,2,7562,6827,0
18,16,2,1,12,2,17632,11516,1
24,100,3,2,3,2,19034,15227,0
10,107,2,1,1,2,13359,14295,0
16,100,10,2,1,2,15983,14007,0
17,100,0,1,1,2,16758,14674,1
12,88,1,2,18,2,18820,15037,1
13,71,3,4,6,2,11932,7381,0
6,51,0,2,0,2,5344,4435,0
9,27,1,1,23,2,24050,16931,1
16,88,3,1,2,2,20706,14499,1
8,33,0,3,93,2,12543,13108,0
19,19,5,3,16,2,15843,13722,1
25,107,6,1,24,2,26304,19702,1
2,91,0,3,5,2,2822,2333,0
6,110,2,3,21,2,10549,9871,0
5,23,0,1,2,2,10004,6433,0
20,23,1,1,27,2,14902,11057,0
14,101,14,1,7,2,19175,12921,1
21,101,17,2,51,2,32277,32214,1
6,52,5,3,6,2,8531,7363,0
19,87,5,3,37,2,20702,15056,0
9,51,6,1,23,2,15333,12804,0
7,7,1,2,13,2,7562,6827,0
18,16,2,1,12,2,17632,11516,1
24,100,3,2,3,2,19034,15227,0
10,107,2,1,1,2,13359,14295,0
16,100,10,2,1,2,15983,14007,0
17,100,0,1,1,2,16758,14674,1
12,88,1,2,18,2,18820,15037,1
9,27,1,1,23,2,24050,16931,1
16,88,3,1,2,2,20706,14499,1
8,33,0,3,93,2,12543,13108,0
19,19,5,3,16,2,15843,13722,1
25,107,6,1,24,2,26304,19702,1
6,110,2,3,21,2,10549,9871,0
2,91,0,3,5,2,2822,2333,0
5,23,0,1,2,2,10004,6433,0
20,23,1,1,27,2,14902,11057,0
14,101,14,1,7,2,19175,12921,1
6,52,5,3,6,2,8531,7363,0
21,101,17,2,51,2,32277,32214,1
19,87,5,3,37,2,20702,15056,0
9,51,6,1,23,2,15333,12804,0
7,7,1,2,13,2,7562,6827,0
18,16,2,1,12,2,17632,11516,1
24,100,3,2,3,2,19034,15227,0
10,107,2,1,1,2,13359,14295,0
16,100,10,2,1,2,15983,14007,0
17,100,0,1,1,2,16758,14674,1
9,27,1,1,23,2,24050,16931,1
16,88,3,1,2,2,20706,14499,1
8,33,0,3,93,2,12543,13108,0
19,19,5,3,16,2,15843,13722,1
25,107,6,1,24,2,26304,19702,1
2,91,0,3,5,2,2822,2333,0
6,110,2,3,21,2,10549,9871,0
5,23,0,1,2,2,10004,6433,0
20,23,1,1,27,2,14902,11057,0
14,101,14,1,7,2,19175,12921,1
21,101,17,2,51,2,32277,32214,1
6,52,5,3,6,2,8531,7363,0
19,87,5,3,37,2,20702,15056,0
9,51,6,1,23,2,15333,12804,0
7,7,1,2,13,2,7562,6827,0
18,16,2,1,12,2,17632,11516,1
24,100,3,2,3,2,19034,15227,0
10,107,2,1,1,2,13359,14295,0
16,100,10,2,1,2,15983,14007,0
17,100,0,1,1,2,16758,14674,1
9,27,1,1,23,2,24050,16931,1
16,88,3,1,2,2,20706,14499,1
8,33,0,3,93,2,12543,13108,0
19,19,5,3,16,2,15843,13722,1
25,107,6,1,24,2,26304,19702,1
2,91,0,3,5,2,2822,2333,0
6,110,2,3,21,2,10549,9871,0
5,23,0,1,2,2,10004,6433,0
20,23,1,1,27,2,14902,11057,0
14,101,14,1,7,2,19175,12921,1
21,101,17,2,51,2,32277,32214,1
6,52,5,3,6,2,8531,7363,0
19,87,5,3,37,2,20702,15056,0
9,51,6,1,23,2,15333,12804,0
7,7,1,2,13,2,7562,6827,0
18,16,2,1,12,2,17632,11516,1
24,100,3,2,3,2,19034,15227,0
10,107,2,1,1,2,13359,14295,0
16,100,10,2,1,2,15983,14007,0
17,100,0,1,1,2,16758,14674,1
17,88,1,1,14,2,20650,18784,1
16,88,1,1,3,2,14839,13951,0
19,88,1,3,15,2,12537,10506,1
5,90,1,1,17,2,14215,10358,0
5,27,1,2,15,2,18795,13258,0
16,107,1,2,4,2,16999,11164,1
2,103,3,1,5,2,5603,5524,0
16,107,6,1,7,2,17993,13525,1
15,27,3,3,7,2,17953,12011,1
27,96,2,3,60,2,19750,15561,1
20,86,4,2,28,2,18566,13721,1
9,112,7,3,9,2,15358,14565,0
11,103,2,3,2,2,12472,7773,0
21,107,3,3,0,2,12273,10421,1
20,66,2,3,73,2,10458,10085,1
14,89,4,1,17,2,17800,13835,1
20,89,3,3,16,2,13619,11890,0
19,16,3,3,19,2,13007,9689,1
0,16,1,2,6,2,3905,4489,0
5,16,1,1,16,2,12499,11980,0
17,16,2,1,15,2,17746,11931,1
5,85,2,2,3,2,12983,8376,0
2,16,2,2,17,2,8195,7814,0
19,7,2,1,5,2,25620,14106,1
11,88,1,2,5,2,18614,11865,1
6,107,1,3,0,2,6379,6040,0
3,69,2,1,27,2,13398,14442,0
19,88,1,3,15,2,12537,10506,1
17,88,1,1,14,2,20650,18784,1
16,88,1,1,3,2,14839,13951,0
15,27,3,3,7,2,17953,12011,1
16,107,6,1,7,2,17993,13525,1
27,96,2,3,60,2,19750,15561,1
20,86,4,2,28,2,18566,13721,1
9,112,7,3,9,2,15358,14565,0
11,103,2,3,2,2,12472,7773,0
21,107,3,3,0,2,12273,10421,1
20,66,2,3,73,2,10458,10085,1
14,89,4,1,17,2,17800,13835,1
20,89,3,3,16,2,13619,11890,0
19,16,3,3,19,2,13007,9689,1
17,16,2,1,15,2,17746,11931,1
0,16,1,2,6,2,3905,4489,0
5,16,1,1,16,2,12499,11980,0
5,85,2,2,3,2,12983,8376,0
2,16,2,2,17,2,8195,7814,0
19,7,2,1,5,2,25620,14106,1
11,88,1,2,5,2,18614,11865,1
6,107,1,3,0,2,6379,6040,0
3,69,2,1,27,2,13398,14442,0
19,88,1,3,15,2,12537,10506,1
17,88,1,1,14,2,20650,18784,1
16,88,1,1,3,2,14839,13951,0
5,27,1,2,15,2,18795,13258,0
16,107,1,2,4,2,16999,11164,1
5,90,1,1,17,2,14215,10358,0
2,103,3,1,5,2,5603,5524,0
16,107,6,1,7,2,17993,13525,1
15,27,3,3,7,2,17953,12011,1
20,86,4,2,28,2,18566,13721,1
27,96,2,3,60,2,19750,15561,1
9,112,7,3,9,2,15358,14565,0
11,103,2,3,2,2,12472,7773,0
21,107,3,3,0,2,12273,10421,1
20,66,2,3,73,2,10458,10085,1
20,89,3,3,16,2,13619,11890,0
14,89,4,1,17,2,17800,13835,1
19,16,3,3,19,2,13007,9689,1
0,16,1,2,6,2,3905,4489,0
5,16,1,1,16,2,12499,11980,0
17,16,2,1,15,2,17746,11931,1
5,85,2,2,3,2,12983,8376,0
2,16,2,2,17,2,8195,7814,0
24,91,5,2,74,2,19492,16070,1
20,88,1,2,1,2,14200,7923,1
1,7,2,2,10,2,8809,8047,0
19,7,2,1,5,2,25620,14106,1
11,88,1,2,5,2,18614,11865,1
6,107,1,3,0,2,6379,6040,0
3,69,2,1,27,2,13398,14442,0
8,68,0,0,0,2,8872,9846,1
5,68,0,0,0,2,6512,5776,0
14,83,0,0,0,2,11677,10602,1
8,79,0,0,0,2,7568,6184,0
10,68,0,0,0,2,6336,4925,0
8,26,0,0,0,2,7530,6592,0
17,88,1,1,14,2,20650,18784,1
19,88,1,3,15,2,12537,10506,1
16,88,1,1,3,2,14839,13951,0
5,90,1,1,17,2,14215,10358,0
5,27,1,2,15,2,18795,13258,0
16,107,1,2,4,2,16999,11164,1
2,103,3,1,5,2,5603,5524,0
16,107,6,1,7,2,17993,13525,1
15,27,3,3,7,2,17953,12011,1
20,86,4,2,28,2,18566,13721,1
27,96,2,3,60,2,19750,15561,1
11,103,2,3,2,2,12472,7773,0
9,112,7,3,9,2,15358,14565,0
16,66,2,1,25,2,5759,8576,1
21,88,5,2,1,2,15470,9802,1
22,51,0,4,14,2,20135,12150,1
1,28,0,3,0,2,8380,6379,0
13,107,3,2,3,2,20336,15126,0
27,51,6,2,3,1,13592,10923,1
15,16,7,2,9,1,12112,11252,1
10,16,0,3,4,2,17012,13732,0
6,28,0,2,1,1,8754,5525,0
22,14,6,3,3,1,20612,13495,0
10,60,6,2,17,2,14168,13611,1
12,51,2,2,12,2,16082,10113,0
10,107,3,1,1,2,8390,6380,0
12,77,0,0,0,2,32791,34893,1
5,97,0,0,0,2,24947,18999,0
21,11,0,0,0,2,32421,32575,1
1,15,0,0,0,1,7557,8323,0
16,88,1,1,3,2,14839,13951,0
19,88,1,3,15,2,12537,10506,1
17,88,1,1,14,2,20650,18784,1
16,107,1,2,4,2,16999,11164,1
5,90,1,1,17,2,14215,10358,0
5,27,1,2,15,2,18795,13258,0
2,103,3,1,5,2,5603,5524,0
16,107,6,1,7,2,17993,13525,1
15,27,3,3,7,2,17953,12011,1
20,86,4,2,28,2,18566,13721,1
27,96,2,3,60,2,19750,15561,1
9,112,7,3,9,2,15358,14565,0
11,103,2,3,2,2,12472,7773,0
16,66,2,1,25,2,5759,8576,1
22,51,0,4,14,2,20135,12150,1
21,88,5,2,1,2,15470,9802,1
1,28,0,3,0,2,8380,6379,0
13,107,3,2,3,2,20336,15126,0
10,16,0,3,4,2,17012,13732,0
27,51,6,2,3,1,13592,10923,1
15,16,7,2,9,1,12112,11252,1
6,28,0,2,1,1,8754,5525,0
22,14,6,3,3,1,20612,13495,0
12,51,2,2,12,2,16082,10113,0
10,60,6,2,17,2,14168,13611,1
10,107,3,1,1,2,8390,6380,0
1,15,0,0,0,1,7557,8323,0
