assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
17,90,1,3,13,2,20142,19296,1
1,103,2,3,7,2,7729,7423,0
17,107,5,3,23,2,26996,21753,1
0,86,0,2,0,1,0,5265,0
5,97,0,5,35,2,11151,8473,1
0,90,0,2,0,2,0,5544,0
20,103,8,1,24,2,21897,16239,1
5,90,2,3,29,1,15166,15444,0
14,97,1,1,7,2,6509,5579,1
4,97,0,1,20,2,7516,5876,0
17,90,2,1,34,2,11246,11274,1
14,91,0,3,13,2,14256,7644,1
14,100,10,1,3,2,5264,6372,1
21,91,0,3,34,2,16222,8595,1
20,90,1,3,23,2,19882,16253,1
19,100,3,3,3,2,9878,10069,1
16,29,1,3,3,2,5158,5178,1
14,79,6,3,10,2,13892,10917,1
19,91,2,5,38,2,28891,18564,1
20,90,3,3,50,2,30304,23536,0
25,91,4,1,16,2,9252,7553,1
5,103,0,1,9,2,9328,5906,0
14,91,3,3,23,2,8593,5795,1
11,74,2,2,6,2,6909,5933,0
8,97,4,5,12,2,9331,8076,1
10,97,2,1,4,2,8008,6338,1
11,86,2,3,5,2,13592,10555,1
14,88,3,1,1,2,13560,11541,1
16,97,2,3,7,2,14944,10118,1
8,90,2,3,14,2,21340,18430,1
17,21,7,1,12,2,20745,17782,1
17,119,9,2,6,2,12903,11060,1
16,88,6,1,1,2,14660,11863,1
12,7,1,4,14,2,10300,8161,0
11,7,3,2,1,2,13855,12406,1
4,16,3,1,3,2,8886,7927,0
15,112,4,3,0,2,14961,12258,0
14,119,6,3,2,2,23088,18470,0
17,119,8,3,9,2,18587,14083,0
22,112,4,1,3,2,19744,17103,1
0,110,0,2,0,2,0,4267,0
13,88,6,3,1,2,13834,10318,0
9,119,2,3,9,2,8486,7591,0
20,88,3,3,8,2,12835,11894,1
5,7,1,1,0,2,2317,2476,0
10,19,3,1,12,2,10197,8304,1
35,100,4,1,3,2,32472,27720,0
18,119,6,3,5,2,27938,21446,0
14,7,2,3,2,2,10335,8400,1
20,119,4,1,18,2,8802,7322,1
13,20,2,1,0,2,12486,7283,0
22,91,7,1,45,2,36448,22820,0
20,119,4,3,18,2,16393,14914,1
25,107,3,1,16,2,25558,20859,1
9,7,0,3,9,2,11667,6540,0
5,91,1,1,49,2,8549,6452,0
24,107,2,1,11,2,12611,8306,1
15,119,2,1,2,2,9912,6675,1
22,107,6,3,1,2,14907,10820,1
24,88,2,1,2,2,14936,10219,1
27,107,4,2,1,2,12528,7770,1
10,90,3,1,22,2,21057,16043,1
25,20,6,3,12,2,16691,12181,1
11,119,5,1,2,2,7433,6820,1
18,107,8,3,1,2,13646,10337,1
23,20,2,3,2,2,8950,7094,1
24,20,5,1,5,2,19029,13462,1
15,20,6,3,12,2,23524,16224,0
22,91,0,3,16,2,14026,8080,1
24,91,5,1,21,2,35369,18641,0
23,88,4,3,1,2,17788,11172,1
32,88,6,1,1,2,30365,19587,1
1,20,0,1,2,2,6794,5207,0
14,7,3,1,7,2,24450,14902,1
27,16,7,3,3,2,22667,14915,1
13,21,4,1,6,2,15895,10668,1
9,100,2,1,2,2,6864,6812,1
15,89,1,3,6,2,10149,9486,1
15,16,2,3,2,2,6999,7204,1
23,88,1,1,3,2,11645,9534,1
9,21,1,3,10,2,8034,9533,1
28,21,6,1,11,2,26834,20825,1
21,103,6,1,8,2,17332,12601,1
12,88,4,3,0,2,6727,5436,1
7,26,2,1,9,2,8441,7003,0
13,21,4,3,7,2,7994,7109,0
16,100,5,3,2,2,14126,13514,0
17,88,2,1,0,2,7671,6429,1
11,21,3,1,0,2,11408,11701,1
19,16,4,3,0,2,10696,10136,1
9,16,4,3,4,2,8997,9193,0
19,52,6,1,6,2,14583,10786,0
19,16,5,3,0,2,10854,11021,1
16,101,9,1,3,2,13554,9939,0
17,88,2,3,1,2,10001,9144,1
19,101,3,2,0,2,14145,11781,0
24,101,12,1,2,2,19022,14989,1
12,16,3,2,3,2,15250,10153,0
16,60,0,3,3,2,15435,9435,0
26,91,2,2,9,2,7696,6489,1
24,60,2,1,3,2,17716,12842,1
14,89,1,2,9,2,11923,10069,1
18,101,3,1,0,2,9184,6811,1
24,107,5,2,1,2,20435,14563,0
33,91,3,1,29,2,13434,11433,1
20,60,8,1,18,2,27149,19426,1
0,83,0,2,0,2,0,4097,0
25,16,0,3,2,2,11636,9469,1
15,16,1,1,3,2,12258,11197,1
8,7,1,2,13,2,12578,8808,0
27,60,1,3,4,2,22789,13176,1
8,16,4,2,6,2,10441,8626,0
14,101,7,3,2,2,11596,9099,1
16,60,8,3,5,2,19292,15603,1
27,60,6,3,13,2,15805,13572,1
11,100,2,3,1,2,8354,10292,0
1,90,1,1,31,2,8438,9939,0
10,60,3,2,4,2,10754,8073,0
11,91,3,3,22,2,5734,8628,1
25,107,4,2,3,2,14832,12962,1
11,100,3,3,3,2,8691,8275,1
18,100,3,3,0,2,7559,8068,1
18,89,2,3,18,2,10443,11636,0
5,16,1,3,1,2,7082,6028,0
7,16,4,3,0,2,8412,8289,0
14,16,4,3,0,2,7306,7609,1
21,107,5,2,4,2,16393,15140,0
19,91,2,1,19,2,9451,10142,1
9,100,4,1,0,2,9555,10713,0
9,60,4,3,7,2,8798,9451,1
9,16,3,2,3,2,7181,7649,0
16,16,3,5,1,2,12505,11093,1
12,107,3,1,1,2,12122,10796,0
4,91,0,3,15,2,5737,4501,0
9,16,5,2,29,2,19427,16058,0
3,91,1,1,16,2,6580,6059,0
10,16,2,4,7,2,4224,5527,1
18,16,6,3,6,2,27029,23160,1
11,86,2,3,4,2,5872,6000,0
16,86,4,3,3,2,13011,11088,1
28,86,8,3,6,2,18453,13719,1
15,103,5,1,14,2,16670,15057,1
13,107,4,1,6,2,7433,9674,1
0,90,0,1,52,2,7625,10254,0
20,16,3,3,11,2,14077,11538,1
21,107,1,1,0,2,7095,6792,1
14,91,2,1,60,2,13051,11617,0
27,103,5,2,18,2,22993,20182,0
19,107,6,3,0,2,7969,9166,1
20,103,3,2,4,2,22885,17503,1
4,103,2,2,1,2,9187,7941,0
19,91,2,1,18,2,12464,11087,1
17,103,5,3,1,2,11463,10251,1
14,7,4,2,7,2,18688,16352,0
8,107,2,3,0,2,8031,8064,0
22,107,0,3,7,2,9918,8373,1
10,89,2,2,9,2,16153,13483,0
21,91,3,4,25,2,9135,8913,1
15,103,3,2,7,2,8511,9495,1
22,103,2,1,12,2,14523,10978,1
11,90,3,3,32,2,23121,20086,1
20,107,3,3,0,2,9278,8247,1
10,86,1,3,3,2,8495,7464,0
9,103,6,1,5,2,10451,9988,0
11,90,0,3,33,2,13499,14853,1
13,26,1,3,3,2,11229,10481,1
4,16,0,0,0,2,3029,3522,0
19,91,2,1,20,2,10422,9514,1
15,91,3,3,31,2,8697,7901,1
29,60,2,2,23,2,27291,17967,1
20,107,1,2,10,2,22093,18853,1
21,91,2,3,22,2,10208,7842,1
13,16,6,1,5,2,17011,14164,1
17,90,3,3,43,2,18679,15573,1
21,91,2,1,15,2,7087,8479,1
22,103,1,3,3,2,15046,10680,1
11,107,0,2,2,2,9281,6464,0
25,107,2,4,1,2,11789,9037,1
9,86,0,2,2,2,10092,7873,0
10,100,1,2,0,2,6670,6287,0
18,103,2,1,6,2,14803,12181,1
28,107,3,2,4,2,17718,13570,1
13,91,4,1,13,2,8029,7604,1
17,107,5,2,7,2,17448,12759,1
18,90,7,3,36,2,19756,20210,1
5,91,1,2,46,2,7227,7166,0
15,107,5,2,0,2,10606,8356,1
17,86,1,2,9,2,10085,7984,1
18,107,5,2,0,2,7169,7234,1
10,20,1,1,14,2,10008,7408,0
0,83,0,2,0,2,0,5532,1
16,60,5,2,32,2,31749,21121,0
14,90,1,3,43,2,27218,26347,0
9,60,1,1,11,2,5374,5969,1
14,107,2,2,5,2,9848,8980,1
9,86,1,3,5,2,9801,7792,0
16,91,0,1,42,2,9892,7000,0
18,91,1,1,18,2,14398,10895,1
21,60,3,2,6,2,10334,8104,1
18,107,0,2,1,2,11387,10106,1
21,14,3,2,6,1,13020,10191,1
15,91,4,1,11,1,8350,7298,1
14,60,4,2,8,1,7899,7251,1
5,11,2,2,31,1,8761,9241,0
10,97,1,2,82,1,14743,11121,1
26,28,3,1,2,1,26151,14208,1
23,45,2,2,3,1,16996,14082,1
17,26,4,2,4,1,16425,12450,1
18,26,6,3,29,1,22730,13063,1
17,7,4,2,1,1,12264,9629,1
22,91,3,3,20,2,12621,8414,1
14,60,4,1,14,2,8719,8355,1
13,28,2,2,7,2,7060,5669,1
12,7,1,2,9,2,15993,10068,0
25,107,9,2,5,2,16916,12554,1
20,7,4,2,50,2,31257,19622,0
3,107,0,2,2,2,6753,5853,0
22,7,0,2,18,2,12932,9820,1
20,28,4,2,14,2,23501,13783,1
8,86,2,1,3,2,6676,7870,1
20,26,4,3,0,2,19747,12230,1
21,7,0,3,6,2,13910,10557,1
15,107,1,2,0,2,6854,7145,1
15,7,6,2,11,2,12087,10139,1
17,60,3,2,8,2,7018,6144,1
15,28,2,1,16,2,17769,12350,0
7,60,1,2,7,2,14431,10452,0
20,86,2,2,8,2,17898,11271,1
14,107,0,1,3,2,14648,11736,1
21,112,2,2,12,2,27484,19710,1
19,14,5,2,12,2,12795,11101,1
18,107,4,2,4,2,11857,7432,1
25,86,2,1,8,2,17213,11082,1
8,91,0,3,17,2,9140,6722,0
7,107,2,2,1,2,6778,5586,0
17,60,0,1,21,2,16881,14789,1
13,7,8,2,22,2,19565,14471,1
18,86,2,3,5,2,13821,12918,1
19,107,2,2,0,2,5708,6312,1
12,86,4,2,1,2,11896,9542,1
27,7,6,2,19,2,29578,20330,1
22,107,2,2,4,2,15847,14493,1
16,7,2,2,11,2,11226,9741,0
14,7,3,2,16,2,16213,12307,1
20,60,6,2,19,2,22394,14040,1
17,107,5,2,4,2,11098,10778,1
18,60,7,2,14,2,10199,9606,1
14,91,2,2,6,2,7112,6096,1
18,107,0,2,1,2,15289,10857,1
19,28,3,1,4,2,8435,8077,1
12,7,1,2,12,2,12374,8887,1
13,7,2,2,43,2,19758,13730,1
16,86,3,2,18,2,21982,18221,1
14,7,5,2,25,2,11969,11280,1
11,7,1,2,5,2,7353,7736,1
12,7,5,2,34,2,16695,13327,1
14,28,2,2,3,2,8678,8312,1
12,90,2,1,64,2,13341,13443,1
19,90,2,2,35,2,15898,14831,1
12,90,0,1,82,2,17765,20311,0
9,60,5,2,8,2,10137,9963,1
3,92,2,3,10,2,6721,6782,0
4,90,0,1,36,2,7905,8407,0
14,90,3,3,63,2,18495,17117,1
8,28,1,2,14,2,8938,7896,0
16,91,1,2,17,2,6177,7761,1
8,60,2,2,97,2,18851,16815,1
15,28,1,2,5,2,9685,9547,1
20,7,1,2,14,2,12518,10825,1
12,22,3,2,7,2,16610,11952,0
17,7,4,2,5,2,16864,12823,1
20,91,2,2,5,2,10288,6525,1
5,91,2,2,19,2,8122,7532,0
17,7,3,2,9,2,11102,10574,1
17,91,2,2,48,2,11526,10848,1
15,7,5,2,18,2,13483,11851,0
13,7,1,2,44,2,18741,12750,1
11,90,1,3,66,2,11663,12562,1
10,91,0,2,15,2,7827,6215,1
17,7,3,2,39,2,23579,18037,1
14,22,4,2,0,2,7362,8111,1
18,7,1,2,9,2,18797,11482,1
9,92,0,1,4,2,4129,5001,1
16,7,4,2,9,2,22258,16228,1
4,28,0,2,5,2,10128,7930,0
20,7,2,2,23,2,19474,14068,0
20,86,5,2,7,2,26760,18982,1
14,90,2,3,42,2,14025,13856,1
35,22,8,2,43,2,32435,22598,1
18,7,5,2,10,2,13649,11369,1
19,7,1,2,12,2,11394,9252,1
19,7,5,2,22,2,25300,17090,1
5,28,1,1,7,2,7923,7072,0
18,91,3,2,8,2,5704,4687,1
13,28,4,2,11,2,16288,11563,1
10,87,3,3,6,2,4253,5448,1
16,28,2,2,36,2,16022,13024,1
11,28,1,2,3,2,8614,7297,1
15,14,7,2,41,2,20848,17220,1
19,87,4,3,0,2,9278,6819,1
11,87,0,3,12,2,10167,9167,0
2,14,1,2,6,2,6807,5930,0
16,110,0,4,46,2,20193,15877,0
8,58,2,2,69,2,12183,11178,0
10,50,1,3,12,2,9756,8420,0
16,87,4,1,17,2,12892,12733,1
15,14,0,2,19,2,12281,9824,1
7,26,1,1,5,2,9592,6995,0
9,90,2,2,38,2,7046,7314,1
18,100,3,3,12,2,15570,9475,0
9,90,2,3,84,2,10846,9789,1
23,14,6,2,29,2,25662,17494,1
19,28,2,2,46,2,27535,18913,1
18,28,3,2,21,2,26065,17337,0
13,91,5,2,13,2,6743,6835,1
9,90,0,3,33,2,8769,8850,1
11,28,2,2,7,2,9660,7811,1
6,50,0,3,13,2,6390,6852,1
14,28,3,2,3,2,14505,12760,0
21,28,3,3,20,2,16098,11339,1
18,86,1,2,4,2,14901,12615,1
22,28,6,2,5,2,19804,13569,1
20,100,5,2,6,2,9571,7913,1
18,28,2,2,6,2,6328,5189,1
12,91,3,2,27,2,12171,9443,0
17,91,3,2,9,2,9817,8172,1
12,14,5,4,27,2,13684,12930,1
9,90,2,4,25,2,9196,11225,1
12,28,3,1,3,2,8537,7437,0
22,100,4,2,5,2,10611,7989,1
12,7,1,1,6,2,11314,9109,0
14,7,2,2,12,2,13686,12181,1
14,30,2,1,0,2,10660,11047,1
9,100,2,2,7,2,9767,8011,0
13,112,1,3,5,2,13060,11528,1
16,26,2,3,1,2,15686,14300,1
10,26,0,1,0,2,10272,8499,0
20,100,4,2,12,2,24409,13248,1
14,5,2,3,46,2,20908,20229,0
8,7,2,1,24,2,7131,6795,1
17,7,2,2,14,2,17833,12509,0
15,91,3,1,12,2,7268,7041,1
13,91,3,2,28,2,11245,10236,1
12,5,2,3,11,2,13041,9859,0
9,5,3,1,36,2,16832,13756,0
18,112,2,3,8,2,14245,10862,1
5,89,6,2,200,2,27141,53625,0
17,89,4,2,204,2,25304,37115,1
19,16,0,4,17,2,18069,15071,1
12,16,3,2,10,2,8981,8319,1
8,97,0,2,108,2,18877,16733,0
8,97,5,2,105,2,16281,16229,1
12,89,2,2,223,2,27769,53687,1
9,5,2,1,47,2,11608,9529,0
19,5,1,5,39,2,22631,18589,1
17,86,2,1,14,2,23189,19493,0
5,90,3,1,12,2,10450,9830,0
9,86,3,3,7,2,20119,15089,0
18,91,0,2,49,2,13352,13087,1
8,37,1,1,3,2,6430,6503,1
8,91,3,2,61,2,16303,16734,1
15,90,0,3,58,2,18405,20773,0
9,86,5,1,8,2,13008,13134,1
11,86,3,2,13,2,10352,11451,1
21,91,2,2,57,2,15544,12869,1
15,28,1,2,28,2,15320,12909,1
14,86,8,1,29,2,16554,18108,1
14,90,0,1,36,2,10821,11872,1
24,28,3,2,70,2,27425,29075,0
8,28,3,2,16,2,10055,9512,1
13,90,0,3,42,2,13079,14203,1
11,90,2,1,32,2,12847,18944,1
19,28,4,1,53,2,27703,25728,1
12,90,0,1,18,2,18829,19257,0
15,91,1,2,40,2,11081,11590,1
10,86,3,1,1,2,5992,7140,1
22,91,3,2,49,2,18998,19532,1
9,5,3,3,37,2,8371,9445,1
10,90,2,1,34,2,9534,11570,1
13,86,1,1,8,2,15736,16157,0
8,14,3,2,46,2,17479,13070,1
2,28,1,2,7,2,6437,6280,0
10,28,4,2,12,2,10631,9242,1
13,90,2,3,92,2,16148,18708,1
14,28,1,2,12,2,12562,10200,1
19,86,5,2,1,2,11430,11167,1
20,90,1,3,32,2,27902,24771,1
10,28,3,2,16,2,24206,16625,0
18,91,2,2,32,2,11305,8422,1
19,7,4,2,8,2,20314,14326,1
0,106,0,2,0,2,0,6469,0
11,14,0,2,18,1,10231,9812,0
13,90,1,3,54,2,12703,11684,1
16,28,0,2,3,2,8384,7202,1
20,14,5,2,18,2,13480,13366,1
16,28,0,3,9,2,9624,9216,1
0,92,0,2,0,2,0,7215,0
3,92,0,1,0,1,3709,3640,0
1,92,1,3,8,2,3621,5210,0
12,90,0,1,10,2,6815,7287,1
0,92,0,2,0,2,0,6250,0
10,92,4,3,37,1,13751,17485,1
21,7,3,2,9,2,17743,16260,1
19,91,4,2,15,2,13184,11256,1
0,0,0,0,0,2,0,6396,0
18,7,3,2,24,2,11737,10445,1
22,91,0,2,12,1,10673,7779,1
6,9,4,2,43,2,10178,12642,1
0,91,0,2,0,1,0,7564,0
7,50,2,1,4,1,7189,8692,1
8,111,4,2,13,2,9417,11085,1
16,9,5,2,44,2,10882,11912,1
6,91,1,2,13,2,8092,7624,0
4,86,1,3,10,2,8516,8373,0
11,91,7,2,40,2,17542,15532,1
20,86,2,1,37,1,18721,19077,1
19,86,2,3,2,2,8126,8481,1
12,7,3,1,24,2,20371,17921,0
10,86,2,1,6,2,10583,10122,1
4,43,5,2,66,1,23088,20784,0
12,22,1,2,24,1,14034,12724,0
19,97,5,2,107,1,32368,27759,1
24,107,6,2,0,2,25292,17475,1
39,91,7,2,35,2,29811,19746,1
20,107,7,2,0,2,16137,11967,1
28,91,2,2,29,2,22350,13725,1
13,90,3,3,39,2,19204,17138,0
5,4,6,1,9,2,11387,10636,0
35,86,1,2,12,2,28280,20174,1
27,7,5,2,7,2,22980,18132,1
14,7,4,2,12,22,15956,14987,0
26,26,0,0,0,22,26327,19505,1
20,55,0,0,0,22,14373,15134,1
14,25,0,0,0,22,32401,42185,0
5,7,0,2,1,22,3621,4295,0
16,97,0,0,0,22,26856,19895,1
3,70,0,0,0,1,13174,14379,1
7,20,0,0,0,1,4784,4006,1
17,16,0,0,0,1,26341,21053,1
4,66,0,0,0,1,10936,11609,1
6,12,0,0,0,1,30281,26589,0
17,91,4,2,19,22,9306,10575,1
23,97,0,0,0,22,25942,20242,1
10,39,0,0,0,22,18451,16615,1
9,86,0,0,0,22,5648,7730,1
8,97,0,1,4,2,5179,4717,0
10,97,0,3,4,2,8697,7345,0
0,101,0,0,0,2,0,4274,0
27,100,0,0,0,2,15103,12466,1
13,107,1,2,7,2,8536,7344,1
22,107,6,2,0,2,16050,11859,0
15,107,0,2,0,2,10837,7632,0
16,107,10,2,1,2,17733,13087,1
16,107,2,2,1,2,8379,8270,0
11,52,18,2,27,22,22104,23019,1
15,91,0,0,0,22,6012,7844,1
23,103,0,0,0,1,24047,17923,1
9,66,0,0,0,0,11153,11902,1
17,25,5,3,26,2,21466,17133,1
19,55,3,3,73,2,9483,12721,1
21,119,13,3,8,2,28207,18225,1
24,91,1,3,14,22,18465,12225,0
9,27,4,1,11,22,16133,12366,0
9,7,1,2,3,22,10190,6839,0
31,107,6,1,1,22,15208,11144,1
7,27,1,1,8,22,2653,3794,1
35,7,5,1,12,22,28390,16462,1
14,88,10,2,9,22,24098,20739,1
15,7,3,1,7,22,10442,7752,1
34,7,8,1,27,22,38732,25040,1
9,27,4,3,8,22,15310,12310,0
10,27,5,1,11,22,8855,8398,0
24,79,3,3,15,22,24347,13955,0
17,27,5,1,11,22,21702,14625,1
9,119,9,1,0,22,12941,10591,0
9,27,3,3,5,22,4350,6066,1
19,88,6,3,10,22,19714,15267,1
16,25,5,1,2,22,13881,12926,1
12,55,5,2,79,22,13504,15125,1
22,79,10,1,14,22,23891,15524,1
18,119,11,3,18,22,29181,19884,0
12,79,5,1,23,22,16841,11439,1
3,79,3,3,10,22,4165,5778,1
19,33,4,3,96,22,18204,15459,1
6,88,6,2,6,22,10289,10386,0
7,86,4,1,1,22,11221,8508,0
22,88,9,3,7,22,28505,24732,1
16,27,1,3,7,22,10779,7658,0
18,25,6,3,7,22,19180,13575,0
5,25,2,3,17,22,7786,7029,0
7,25,4,3,20,22,9456,7992,1
22,27,9,3,3,22,20221,14915,1
28,21,7,3,14,22,35229,19787,0
18,33,3,3,68,22,18404,15430,1
9,33,1,2,80,22,8964,12062,1
27,7,2,2,11,22,18695,11636,1
10,119,4,3,7,22,9797,8068,0
20,7,9,3,4,22,24992,12496,1
2,86,2,3,3,22,9754,6867,0
8,88,4,2,0,22,10905,11496,1
15,119,5,1,0,22,11978,9428,0
12,119,9,3,15,22,18299,14322,1
20,119,14,1,4,22,26956,17779,1
20,27,5,2,1,2,9603,10977,1
8,21,8,2,46,22,16186,13146,0
10,27,6,3,4,2,10386,12069,1
20,27,4,3,34,22,28036,19734,1
21,27,11,3,15,22,23326,18390,1
13,27,5,1,3,2,9895,9396,1
41,7,11,3,16,22,46400,27324,1
17,27,5,2,3,22,15873,12514,1
21,27,3,1,21,22,13680,10672,1
23,7,5,1,14,22,14978,11931,1
18,88,3,1,3,22,13659,10578,1
17,86,3,1,29,22,29058,21420,0
6,51,3,3,9,22,9423,7683,0
7,119,2,3,10,22,10287,7134,0
22,88,3,3,5,22,10163,8986,1
14,27,7,1,1,22,14499,14981,1
16,119,6,1,5,22,10247,8989,0
16,51,7,1,2,22,9849,10288,0
1,119,1,3,4,22,6946,5237,0
14,119,5,3,3,22,14850,10989,0
10,33,2,3,66,22,9544,11326,1
15,119,5,3,16,22,17810,12235,1
27,119,13,1,15,22,30469,21914,1
14,119,3,1,6,22,10157,8507,1
9,107,2,2,1,22,8304,6840,0
13,119,5,2,4,22,7332,6285,0
25,86,3,1,12,22,28185,16716,1
17,88,3,1,3,22,8817,8635,1
9,88,2,1,2,22,7843,6851,0
9,90,2,1,19,22,14471,13671,0
10,7,1,2,9,22,11426,9386,0
5,27,4,1,0,22,5655,6911,0
4,27,2,3,5,22,3683,4788,0
24,65,4,3,28,22,18210,13767,0
14,86,2,1,5,22,13357,10320,0
6,119,1,3,15,22,10243,7884,1
1,97,1,3,0,22,6052,5374,0
24,33,1,3,74,22,14368,13760,1
21,86,3,1,9,22,32144,20926,0
21,119,9,3,3,22,15734,11632,1
23,51,4,3,1,22,11300,10196,1
5,86,3,1,11,22,10682,7630,0
8,33,5,3,30,22,9530,10941,0
29,86,3,1,17,22,18190,13383,1
20,90,3,1,15,22,20377,13670,0
28,119,9,1,28,22,29562,21816,1
8,86,1,3,0,22,11008,10455,0
16,7,4,3,14,22,18019,13335,0
3,21,2,2,2,22,6916,6049,0
28,7,2,3,6,22,19703,13177,0
16,88,7,1,9,22,27596,21408,1
20,86,8,3,6,22,24824,15392,1
8,55,2,2,53,22,10409,8788,0
7,86,1,3,4,22,4580,4946,1
30,119,15,3,12,22,29474,19680,1
25,103,2,1,0,22,8531,6600,1
20,7,4,2,1,22,15616,9952,1
24,88,3,1,0,22,21058,14285,1
5,97,3,1,4,22,9888,8416,0
23,88,3,3,4,22,16820,11777,1
8,88,3,1,0,22,2353,2616,1
17,86,6,1,7,22,16713,14607,1
20,33,2,2,71,22,13780,14524,0
28,103,5,1,1,22,13393,9963,1
12,97,0,3,0,22,10073,7255,1
12,21,3,3,0,22,12698,10039,1
7,33,6,3,101,22,15167,16093,0
34,91,4,1,15,22,17429,9954,1
8,97,3,2,1,22,9620,7617,0
16,107,2,1,11,22,11076,9172,0
21,97,3,1,16,2,15559,11469,1
8,119,6,3,0,2,2743,4882,1
32,55,4,3,138,2,29641,31230,1
4,90,4,3,7,22,12611,9843,0
12,27,3,3,13,22,8983,9485,1
16,100,8,1,5,22,23265,15797,0
7,90,4,3,3,22,10519,10414,1
11,55,4,3,43,22,12952,14031,1
5,107,2,1,0,22,4449,3843,0
20,88,3,1,4,22,16531,10415,1
23,55,2,1,44,22,18562,15922,1
23,103,4,1,15,22,21621,14952,0
15,97,5,1,5,22,16115,12068,1
8,88,2,1,1,22,9841,9802,0
20,119,2,3,6,22,13306,10186,0
9,51,1,2,1,22,7793,7017,0
27,119,11,3,2,22,24885,15548,1
12,33,6,2,144,22,21084,19193,0
16,51,3,3,3,22,9918,8664,1
37,91,0,0,0,22,16225,11283,1
18,90,2,3,27,22,28121,19651,1
43,51,4,1,9,22,20448,13123,1
23,97,1,4,3,22,15708,10812,1
13,51,4,3,7,22,11786,8973,0
23,51,12,1,7,22,21362,14010,1
18,103,3,3,6,22,15784,9830,0
21,51,3,3,3,22,26438,16106,1
12,55,4,2,75,22,13211,14793,1
22,51,2,2,0,22,8550,6088,1
11,70,18,3,39,22,23174,19711,1
11,107,4,2,4,22,9647,8861,0
18,51,3,2,4,22,11197,9906,0
5,103,1,1,5,22,7365,6101,0
37,55,5,3,83,22,20858,17775,1
6,97,2,5,1,22,9150,5971,0
19,51,6,3,10,22,17190,10838,0
9,119,6,3,1,22,11446,8123,0
2,86,2,1,7,22,7272,7158,0
5,88,3,3,0,22,5232,5480,0
28,51,8,1,12,22,20191,12710,1
15,51,14,1,3,22,11762,10679,1
10,55,8,2,90,22,15900,16947,1
30,51,5,2,1,22,10143,8388,1
26,51,12,1,11,22,17572,14361,1
1,55,0,3,64,22,7137,8154,0
17,97,2,3,6,22,13177,9708,1
5,90,1,1,9,22,8638,6818,0
6,97,1,3,9,22,8376,6223,0
11,97,5,3,5,22,5277,6370,1
11,119,6,2,8,22,10225,8955,0
18,119,9,1,8,22,16551,13834,0
14,97,3,1,17,2,19454,14855,1
11,97,1,3,1,2,6456,7270,1
15,103,0,1,37,2,20493,14663,1
8,55,3,1,43,22,10310,9654,0
23,97,3,3,14,22,14242,11077,1
12,103,1,3,4,22,7976,6710,0
7,90,3,3,9,22,9090,9028,0
22,97,2,2,1,22,11508,7746,1
