assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
5,66,0,1,6,2,5715,5369,0
20,66,0,3,1,2,7099,7594,1
1,53,0,3,31,2,4053,4454,0
3,121,2,1,7,2,4266,5195,0
6,66,0,1,19,2,5753,6530,0
7,66,0,3,1,2,4399,5363,0
8,110,6,1,15,2,11767,12305,0
19,31,3,1,4,2,12832,9850,1
24,31,6,2,26,2,31177,25070,1
12,5,1,1,2,2,7649,6565,0
9,31,2,1,0,2,16185,11380,0
8,64,0,1,13,2,17080,11697,0
19,64,4,1,10,2,29883,20913,0
6,30,1,3,2,2,6613,5875,0
19,50,3,3,15,2,13543,11983,0
5,87,1,1,6,2,6948,5153,0
13,86,1,1,3,2,15420,11576,0
11,85,4,2,0,1,8003,6964,0
16,84,3,2,2,1,15762,11899,0
13,85,5,2,8,2,10489,8918,0
6,50,2,1,0,2,10624,8266,0
11,87,3,1,8,2,15023,12570,0
7,50,1,1,12,2,5095,4563,0
22,50,3,1,17,2,15772,12687,1
26,68,4,1,5,2,17636,13817,1
7,90,3,3,23,2,7360,7428,0
9,111,5,3,2,2,4578,8027,1
1,107,3,3,0,2,3083,3953,0
10,50,3,1,26,2,14282,13314,1
18,20,2,1,19,2,14502,12418,1
12,110,2,3,19,2,15654,13894,1
5,31,1,3,1,2,6658,5902,0
18,110,6,2,17,2,16556,15142,1
22,110,5,2,34,2,15481,14200,1
11,30,2,2,10,2,15556,12924,0
9,20,0,2,6,2,3640,3772,0
10,50,1,1,3,2,7468,7294,0
7,50,2,3,4,2,5026,6150,0
22,110,5,1,30,2,22719,18204,1
11,112,1,1,14,2,15073,11988,0
5,3,3,3,5,2,5149,6812,0
20,3,3,1,9,2,20220,15563,1
1,50,0,2,0,2,3339,3487,0
6,50,2,2,1,2,16271,15577,1
5,50,3,1,0,2,7726,7446,1
12,85,0,1,0,2,3055,6201,1
18,100,2,3,7,2,15635,13914,1
1,50,1,3,0,2,5117,6188,0
5,50,0,1,4,2,9474,9246,0
5,30,0,0,0,2,6514,6308,0
10,112,4,1,3,2,16766,12612,0
4,29,0,0,0,2,11774,10135,1
3,104,0,0,0,2,8816,7831,1
4,69,0,0,0,2,10863,9945,0
13,29,0,0,0,2,25015,19853,1
12,38,0,0,0,2,21165,18218,1
12,29,0,0,0,2,27255,21265,1
2,61,0,0,0,2,18570,17579,0
6,98,0,0,0,2,32387,30461,0
8,69,0,0,0,2,19299,18007,0
4,53,0,0,0,2,16525,17321,1
16,29,0,0,0,2,21269,18457,1
11,53,0,0,0,2,16079,17556,1
7,69,0,0,0,2,15431,16249,1
11,55,0,0,0,2,22566,22847,0
7,104,0,0,0,2,26177,20020,1
11,29,0,0,0,2,24798,21606,1
5,69,0,0,0,2,13385,14900,1
13,53,0,0,0,1,17800,15763,1
12,69,0,0,0,2,19855,19335,1
11,61,0,0,0,2,32387,27710,1
13,29,0,0,0,2,23129,17567,1
9,29,0,0,0,2,9360,6772,1
8,69,0,0,0,2,13832,11584,1
8,29,0,0,0,2,16126,13746,1
14,53,0,0,0,2,32548,31034,0
21,69,0,0,0,2,30156,23454,1
14,53,0,0,0,2,32500,41340,0
13,69,0,0,0,2,14160,13775,1
10,98,0,0,0,2,16349,15127,1
9,29,0,0,0,2,18738,16250,0
7,53,0,0,0,2,25989,24165,1
5,38,0,0,0,16,4898,4814,0
8,88,0,0,0,16,13930,11459,0
6,34,0,0,0,1,32450,25527,1
8,107,0,0,0,1,15882,13088,0
7,57,0,0,0,16,21163,14917,1
13,88,0,0,0,16,11621,9460,1
18,34,0,0,0,16,28080,21848,1
11,50,0,0,0,16,25219,17891,1
14,53,0,0,0,2,16320,15411,1
14,53,0,0,0,2,9257,9021,1
13,53,0,0,0,2,15183,13289,1
16,29,0,0,0,2,20494,16744,1
15,29,0,0,0,2,29355,19832,1
8,31,0,0,0,2,32382,25226,0
7,29,0,0,0,2,13600,12197,1
1,64,0,0,0,2,14950,13800,0
5,98,0,0,0,2,14638,12583,1
17,65,0,0,0,16,25929,20393,1
11,69,0,0,0,16,19770,18396,1
5,34,0,0,0,16,15026,14069,0
15,34,0,0,0,16,33547,37956,1
11,34,0,0,0,16,16240,15120,1
20,65,0,0,0,16,26354,20593,1
25,29,0,0,0,2,32411,25306,1
25,29,0,0,0,2,32789,26454,0
5,29,0,0,0,2,13910,12927,1
8,69,0,0,0,2,19033,19033,1
8,53,0,0,0,2,17722,17229,1
6,69,0,0,0,2,28325,28501,0
4,98,0,0,0,2,21586,17194,0
3,69,0,0,0,2,16042,17964,1
3,84,0,0,0,2,13192,11441,0
13,29,0,0,0,2,20438,16009,1
18,29,0,0,0,2,31008,21964,1
13,29,0,0,0,2,23332,19489,1
10,98,0,0,0,2,32374,24085,1
4,98,0,0,0,2,7346,6735,1
21,29,0,0,0,2,30597,24299,1
12,29,0,0,0,2,26857,21029,1
21,69,0,0,0,2,19704,17654,1
13,88,0,0,0,2,14341,11482,1
3,104,0,0,0,2,13920,13199,0
7,98,0,0,0,2,17483,12150,1
12,98,0,0,0,2,22079,18296,1
13,53,0,0,0,2,14736,13661,1
20,98,0,0,0,2,32422,35384,1
12,69,0,0,0,2,32364,30728,1
4,73,0,0,0,2,12415,10859,0
9,53,0,0,0,2,14628,12587,1
2,69,0,0,0,2,10395,10248,0
18,29,0,0,0,2,23643,16763,1
1,69,0,0,0,2,10025,12618,1
13,53,0,0,0,2,22719,22437,1
6,69,0,0,0,2,21811,19042,1
15,53,0,0,0,2,32619,29608,1
7,43,0,0,0,2,5520,6900,0
8,43,0,0,0,2,15085,15475,1
6,53,0,0,0,2,6083,5162,1
7,43,0,0,0,2,9980,11745,1
24,29,0,0,0,2,20523,18042,1
12,47,0,0,0,2,32209,25515,1
5,69,0,0,0,2,23556,22428,0
9,73,0,0,0,2,12243,13009,1
3,29,0,0,0,2,4116,4659,1
4,69,0,0,0,2,14481,13821,1
9,69,0,0,0,2,15173,16298,1
12,29,0,0,0,2,15963,15203,1
10,64,0,0,0,2,12372,11810,1
5,69,0,0,0,2,8510,9934,1
7,69,0,0,0,2,11702,12298,1
8,69,0,0,0,1,13130,13369,1
2,17,0,0,0,2,8471,7969,0
11,101,0,0,0,2,7638,5487,1
6,68,0,0,0,2,7345,6696,0
8,68,0,0,0,2,7457,7417,0
6,83,0,0,0,2,14126,10058,0
17,31,0,0,0,2,13330,12361,1
14,101,0,0,0,2,8606,6656,1
8,29,0,0,0,2,10816,8112,0
30,42,0,0,0,2,30158,19807,1
11,50,0,0,0,2,14596,10900,1
21,50,0,0,0,2,18350,14160,1
10,3,0,0,0,2,7804,6164,1
12,5,0,0,0,16,14866,12602,1
2,42,0,0,0,16,5887,5142,1
6,27,0,0,0,16,11563,10512,0
9,33,0,0,0,16,10752,12822,1
16,68,0,0,0,2,15011,14106,1
14,68,0,0,0,1,11923,10957,1
5,68,0,0,0,2,2205,2952,0
22,30,0,0,0,16,13312,9174,1
10,75,0,0,0,16,15174,11578,1
16,21,0,0,0,16,11165,9135,0
8,40,0,0,0,2,6396,7204,0
22,40,0,0,0,2,14792,15875,1
3,40,0,0,0,2,3463,5194,0
8,5,0,0,0,2,6480,6512,0
13,33,0,0,0,2,15820,15506,0
8,92,0,0,0,2,9859,10311,1
12,86,0,0,0,2,8090,9114,1
3,3,0,0,0,2,4785,5394,0
13,92,0,0,0,2,9930,11792,1
8,92,0,0,0,2,8249,6522,0
28,40,0,0,0,2,10118,12521,1
8,40,0,0,0,2,2689,2585,0
3,40,0,0,0,2,3752,4009,0
5,33,0,0,0,2,9445,13096,0
3,83,0,0,0,2,8668,6417,1
11,40,0,0,0,2,7914,8295,1
19,103,0,0,0,2,15199,14069,1
3,5,0,0,0,2,3262,3434,0
6,40,0,0,0,2,5526,5833,0
8,20,0,0,0,2,5093,3656,0
2,31,0,0,0,2,7942,4933,0
7,21,0,0,0,2,8327,6808,1
14,89,0,0,0,2,14535,13355,1
9,3,0,0,0,2,7640,5034,0
2,85,0,0,0,2,1764,1384,0
7,20,0,0,0,2,8141,6592,0
3,86,0,0,0,1,4050,4129,0
4,102,0,0,0,2,6491,5037,0
12,92,0,0,0,2,11462,9270,1
10,3,0,0,0,2,13592,9616,1
4,7,0,0,0,2,4470,3438,0
13,90,0,0,0,2,11051,8841,0
11,64,0,0,0,2,20670,16144,0
3,86,0,0,0,2,2552,2257,0
0,25,0,0,0,1,2209,2069,0
7,86,0,0,0,2,10452,9299,0
0,20,0,0,0,2,1607,2552,0
6,3,0,0,0,2,5589,3920,0
15,90,0,0,0,2,12908,11773,1
12,90,0,0,0,2,8232,8088,1
5,79,0,0,0,2,2830,2491,0
5,79,0,0,0,2,8756,8805,0
17,20,0,0,0,2,11174,7353,1
13,25,0,0,0,2,20285,15836,1
12,25,0,0,0,2,10272,11560,1
20,64,0,0,0,2,13243,10420,1
7,25,0,0,0,2,5234,4193,1
3,74,0,0,0,0,8342,7146,0
20,3,2,3,1,2,14735,10797,1
0,64,0,2,0,2,0,5422,1
19,3,3,2,5,2,22184,15301,1
23,75,3,3,12,2,29223,24143,0
7,19,1,1,4,2,10000,8544,0
5,50,0,3,0,2,5797,6081,0
17,5,1,3,16,2,13174,9859,1
11,86,1,1,6,2,14525,12373,0
21,110,5,1,33,2,22472,18486,1
7,53,0,0,0,2,11709,12009,1
4,2,0,0,0,2,22987,19003,0
10,84,4,2,45,2,16627,14608,0
8,30,1,1,36,2,9662,9825,0
2,90,0,1,32,2,4494,6803,0
16,111,6,3,14,2,12398,13828,1
16,79,3,2,10,2,7859,8875,0
19,90,0,1,27,2,16387,16300,1
24,111,7,2,12,2,10780,11008,1
16,79,3,4,41,2,12083,11989,1
20,23,5,2,16,2,18141,14280,1
8,26,4,1,12,2,8547,9045,1
7,26,2,3,22,2,7199,8458,1
11,111,3,3,18,2,15397,14243,1
13,26,4,2,23,2,16673,14135,0
10,5,0,1,11,2,4761,4807,0
24,84,2,3,8,2,19485,11955,1
9,90,0,2,28,2,15547,19919,1
8,30,3,1,9,2,4694,5601,1
18,111,6,1,8,2,18586,14233,1
16,110,4,3,23,2,16088,13980,0
11,50,0,1,7,2,6709,6743,0
7,83,0,3,9,2,7413,6470,0
4,85,1,1,0,2,3903,4314,0
5,111,1,3,19,2,4591,5858,1
11,79,3,2,33,2,10608,11778,0
5,90,0,1,41,2,9542,8885,0
16,90,0,1,32,2,15875,14258,1
11,50,1,3,2,2,11492,9731,0
18,79,0,2,28,2,11699,11444,1
13,26,6,2,7,2,13083,12948,1
13,79,0,3,51,2,15451,14560,1
10,60,2,4,129,2,14715,13983,0
10,110,5,1,31,2,16977,17212,1
12,110,8,2,27,2,14875,13103,1
14,5,1,1,43,2,12233,10351,1
20,50,4,2,5,2,10304,10927,1
22,5,7,5,39,2,20177,15820,1
15,20,1,2,12,2,12138,11138,1
21,5,3,1,52,2,17182,14921,1
11,50,0,1,8,2,8831,7958,1
14,110,4,3,8,2,8018,7992,1
6,20,1,1,10,2,5339,5621,0
12,50,2,2,10,2,9370,9528,1
17,20,1,3,22,2,12523,12602,1
12,5,5,2,29,2,11542,11645,1
6,87,1,3,7,2,4824,5226,0
7,20,0,4,17,2,8449,7739,0
0,5,0,2,0,2,0,8641,1
24,5,5,1,38,2,23526,18612,1
15,110,4,1,12,2,10203,8726,1
16,110,3,3,58,2,16214,14297,1
20,5,5,1,36,1,18692,16269,1
4,26,1,1,16,2,7088,7489,0
23,87,1,2,8,2,12717,11101,1
14,110,5,2,12,2,13231,11052,1
8,50,3,1,0,2,9012,8671,0
5,110,3,2,1,2,8385,9811,1
6,20,1,1,17,2,5784,5575,0
12,86,5,1,20,2,12900,13004,0
10,5,6,2,55,2,19763,18351,1
12,20,4,1,55,2,12838,12748,1
31,110,5,1,38,2,26584,23022,0
13,110,8,1,40,2,19415,18488,1
16,110,11,1,54,2,25481,22870,1
9,110,4,3,10,2,11730,9490,1
16,50,2,2,8,2,11843,12597,1
8,50,3,1,14,2,8345,9487,1
14,26,2,3,12,2,15137,12325,0
11,26,2,3,10,2,6754,7806,1
5,107,2,2,6,2,7201,7135,0
15,107,2,3,7,2,10749,9009,1
6,27,3,3,15,2,7191,8650,0
10,5,2,1,51,2,12407,10906,1
17,27,6,2,9,2,11920,14527,1
13,27,4,3,25,2,17316,14723,1
6,33,1,5,112,2,10364,12430,0
21,107,2,3,10,2,12201,10156,1
13,26,1,1,8,2,10895,9648,0
4,33,0,4,83,2,9492,10178,0
