assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
11,41,5,3,138,2,26091,20132,0
1,109,5,1,83,2,16816,19488,0
9,95,6,1,83,22,19796,21828,1
17,18,18,1,125,22,35602,32966,0
14,48,9,2,107,22,24427,24928,1
4,76,2,2,68,22,14786,13980,0
10,63,9,1,53,2,25418,20942,0
1,109,1,3,78,2,10982,12800,0
5,8,5,1,124,2,27496,27181,0
4,1,1,1,134,2,19821,18195,0
10,12,7,1,142,2,22852,23106,1
18,72,9,3,191,2,21823,23664,1
11,56,14,3,192,2,32034,26841,1
5,8,5,1,124,2,27496,27181,0
4,1,1,1,134,2,19821,18195,0
10,12,7,1,142,2,22852,23106,1
18,72,9,3,191,2,21823,23664,1
11,56,14,3,192,2,32034,26841,1
8,95,3,3,72,2,21445,20898,0
8,72,4,3,96,2,16933,18150,0
4,109,2,1,49,2,10853,12480,0
16,93,12,1,82,2,27535,21680,1
10,10,4,3,39,2,20033,16884,0
10,12,10,3,145,2,28001,27959,1
13,10,17,1,55,2,28802,26317,1
6,109,3,1,66,2,14468,15057,0
15,109,8,1,63,2,19923,22833,1
16,93,18,1,104,2,29796,25492,1
13,41,8,3,56,2,17040,16435,1
7,114,9,3,53,2,19414,18100,0
14,109,7,1,51,2,17443,18689,1
11,77,9,3,138,2,24966,27277,1
4,41,3,3,31,2,11469,10726,0
11,41,11,3,38,2,16363,17781,1
7,12,15,1,66,2,19481,18078,1
9,77,5,1,41,2,9315,10905,0
4,77,0,0,0,2,5858,8267,1
5,49,1,3,40,2,9599,10023,0
20,77,6,3,54,2,24201,21424,0
15,12,6,1,83,2,26381,22806,0
3,12,9,3,42,2,14666,13620,0
5,8,5,1,124,2,27496,27181,0
4,1,1,1,134,2,19821,18195,0
10,12,7,1,142,2,22852,23106,1
18,72,9,3,191,2,21823,23664,1
11,56,14,3,192,2,32034,26841,1
8,95,3,3,72,2,21445,20898,0
8,72,4,3,96,2,16933,18150,0
22,6,3,1,149,2,23997,20109,1
11,41,6,1,24,2,21957,17852,1
12,41,9,3,77,2,26151,21883,1
2,1,2,3,85,2,20099,19448,0
1,59,5,1,52,2,12517,13694,0
3,93,1,1,92,2,17126,15621,0
4,44,8,3,166,2,24962,22365,1
10,44,17,3,158,2,25682,24635,1
10,44,17,3,158,2,25682,24635,1
13,44,8,3,97,2,22133,22865,1
2,109,0,3,79,2,9978,13087,0
2,109,0,3,79,2,9978,13087,0
13,44,8,3,97,2,22133,22865,1
4,10,5,3,17,2,8541,8912,1
4,10,5,3,17,2,8541,8912,1
5,109,12,3,90,2,17640,21638,1
5,109,12,3,90,2,17640,21638,1
10,8,7,3,105,2,28880,32139,0
10,8,7,3,105,2,28880,32139,0
12,70,7,1,104,2,24662,21161,1
12,70,7,1,104,2,24662,21161,1
7,109,12,1,128,2,26716,31272,0
7,109,12,1,128,2,26716,31272,0
6,93,5,3,78,2,18194,17850,0
6,93,5,3,78,2,18194,17850,0
9,8,8,3,149,2,24347,27757,1
9,8,8,3,149,2,24347,27757,1
18,72,6,1,153,2,26688,30513,1
18,72,6,1,153,2,26688,30513,1
11,1,5,3,208,2,31021,29316,0
11,1,5,3,208,2,31021,29316,0
15,72,15,1,192,2,37570,45326,0
15,72,15,1,192,2,37570,45326,0
8,48,4,1,232,2,25977,27195,1
5,8,6,3,74,2,13892,15075,1
8,48,4,1,232,2,25977,27195,1
5,8,6,3,74,2,13892,15075,1
7,8,12,3,84,2,30872,29518,1
7,8,12,3,84,2,30872,29518,1
8,109,10,1,145,2,19452,23744,1
8,109,10,1,145,2,19452,23744,1
12,18,11,3,99,2,18986,17323,1
14,44,21,1,296,2,41486,46284,1
5,48,4,3,122,2,18572,20143,0
6,44,3,3,25,2,9938,9915,0
5,1,8,3,296,2,41890,39557,0
16,10,9,1,148,2,30918,34580,1
3,93,8,1,81,2,18933,19273,0
2,1,7,1,104,2,11845,11389,1
14,44,13,3,169,2,29360,31986,1
7,44,10,3,109,2,22512,20891,1
5,8,5,1,124,2,27496,27181,0
0,100,0,2,0,2,0,4767,0
4,1,1,1,134,2,19821,18195,0
6,1,7,3,95,2,16682,16703,1
7,44,21,3,117,2,24509,21356,1
10,109,8,1,276,2,31507,43806,1
1,12,9,3,138,2,33176,34281,0
4,1,2,1,208,2,19290,17910,1
3,6,0,3,76,2,10027,9936,0
0,8,4,3,107,2,23036,22787,0
4,8,6,1,1,2,6165,8722,1
6,1,14,3,136,2,19539,18285,1
8,6,5,3,138,2,16670,18139,1
6,44,7,3,155,2,24491,22355,1
8,93,3,3,35,2,12118,13077,1
6,41,0,3,7,2,6114,5556,0
6,93,8,3,123,2,28775,24409,1
7,93,5,3,43,2,17100,15849,1
9,8,3,3,12,2,4987,5958,1
12,72,8,3,140,2,24582,24395,1
4,89,4,3,38,2,9040,10860,1
8,44,8,3,63,2,16648,15651,1
2,109,2,3,127,2,16321,24324,0
11,93,8,3,73,2,25940,21350,1
0,93,3,1,72,2,13860,13991,0
11,1,7,3,111,2,18371,18587,1
13,72,10,1,109,2,12864,18805,1
7,12,2,3,225,2,29223,30645,0
8,89,1,3,182,2,14558,20455,0
15,93,11,1,80,2,25797,19936,1
8,93,13,1,71,2,20400,17141,1
13,12,9,3,91,2,28054,26507,1
7,113,4,1,93,2,13868,17598,1
7,8,12,3,131,2,21736,24499,1
10,93,8,1,66,2,17970,17112,1
8,41,16,3,101,2,29437,21537,1
10,114,2,1,4,2,10639,8911,0
2,12,1,1,86,2,14278,14409,0
5,48,12,3,202,2,28697,28161,0
5,93,7,1,117,2,25188,22051,0
3,77,3,1,174,2,20480,19299,0
8,109,3,3,62,22,13334,15052,1
17,106,15,3,110,22,30447,29111,1
8,109,6,1,109,2,17845,21062,1
17,95,5,3,50,2,15988,15988,1
11,93,14,3,94,22,39500,34417,1
13,109,2,1,142,2,19966,21033,1
4,10,11,2,88,2,22000,20919,1
14,95,15,3,186,2,28260,26608,1
8,109,8,3,177,2,26281,30846,1
20,10,12,1,92,22,27096,22445,1
13,109,12,3,115,22,27570,26396,1
20,89,7,2,149,3,29809,31897,1
7,41,12,1,135,3,30837,28230,1
1,10,5,1,12,3,8249,10291,1
21,79,10,1,27,3,33910,22928,1
10,114,12,2,87,3,19972,19143,1
8,92,4,3,104,3,17966,16469,0
3,10,17,2,159,3,29500,25110,0
6,6,12,3,206,3,35653,31942,0
3,114,9,2,96,3,22648,20834,0
3,6,2,1,211,3,27330,24953,1
2,48,1,3,36,2,7684,7923,0
3,113,1,2,4,2,7476,6458,0
7,10,18,2,80,2,29381,22648,1
12,10,13,2,96,2,31629,28702,1
23,67,12,1,148,2,37938,38998,1
12,41,9,1,215,2,32708,31958,1
9,1,5,2,247,2,28387,24526,0
7,113,13,1,124,2,35078,60162,1
4,12,3,1,120,2,23380,24154,0
9,67,10,1,178,2,29877,32301,1
6,48,3,1,183,2,21541,20560,0
7,12,4,3,183,2,28350,30388,1
3,113,11,1,167,2,31579,39301,0
12,41,4,1,254,2,30399,32812,1
10,77,14,3,220,2,37910,38628,1
11,109,10,1,227,2,27093,30766,1
9,72,12,1,83,2,14493,14594,1
4,67,0,3,47,2,8569,7669,0
6,44,7,1,192,2,27830,23530,0
13,67,11,1,153,2,22930,22822,1
12,8,10,1,200,2,38379,42810,0
14,44,12,3,208,2,32385,29832,1
8,12,7,1,136,2,21485,21313,1
11,109,6,1,85,2,19692,19910,0
14,10,16,3,137,2,37576,36922,0
15,63,21,3,49,2,29233,20384,1
11,12,13,3,113,2,27800,25020,1
7,4,6,1,122,2,17974,16554,0
9,48,6,1,188,2,21513,21675,1
25,67,11,3,149,2,30782,31303,1
16,109,9,3,186,2,40530,50416,0
14,56,18,3,100,2,28034,23256,1
13,6,6,1,107,2,29398,25045,0
10,12,7,1,142,2,22852,23106,1
18,72,9,3,191,2,21823,23664,1
8,109,6,1,128,2,22942,23967,1
6,6,6,3,127,2,18191,22472,1
19,114,12,1,43,22,25242,19154,1
15,72,12,1,90,2,19994,20287,1
5,12,3,1,125,2,28337,25880,1
3,4,11,1,138,2,24056,23665,1
10,41,6,3,123,2,27204,23587,1
7,109,5,3,166,2,27657,29641,1
7,6,5,1,120,2,25718,25283,1
15,67,2,3,21,2,18522,16659,0
5,56,3,1,44,2,10753,10015,0
6,56,15,1,49,2,15954,15014,1
13,6,12,3,108,2,23650,20494,1
4,109,2,1,49,2,10853,12480,0
11,56,14,3,192,2,32034,26841,1
12,6,6,3,118,2,26166,27472,1
11,70,5,1,118,2,27425,24231,0
10,72,6,3,108,2,29224,34750,0
19,72,13,3,113,2,17234,18564,1
6,109,3,1,67,22,15657,15472,0
9,70,13,1,45,22,22958,19060,1
11,12,11,1,98,22,42734,34228,0
14,56,25,1,91,3,37661,37878,1
10,18,6,1,138,3,23240,22625,1
19,32,18,1,43,3,29304,24136,1
5,56,21,1,73,3,22684,19206,1
9,56,13,1,86,3,29814,26188,1
13,36,15,1,60,3,28439,25242,0
3,56,12,1,54,3,13921,15536,1
11,48,13,1,244,3,34263,35430,1
12,48,0,0,0,3,22235,20283,1
10,70,17,1,52,3,33453,25332,0
9,48,13,1,199,3,29310,34101,1
14,6,5,3,206,3,35868,33484,1
15,56,14,1,91,3,35173,28007,1
7,20,6,3,86,3,16447,13314,0
11,81,8,3,97,3,19842,17380,1
20,109,6,3,142,3,32642,29489,1
15,36,10,3,14,3,16976,15985,1
11,104,11,1,14,3,16333,12375,1
15,46,10,2,127,3,30451,25752,1
20,8,12,3,94,3,28883,29126,1
10,59,9,1,70,3,21647,20186,0
9,10,14,3,113,3,26620,22850,1
3,4,8,2,18,3,13127,13127,1
5,8,4,1,81,3,23637,19103,0
18,41,21,3,94,3,33521,26809,1
9,48,4,3,228,3,28435,25276,1
13,109,18,3,54,3,20521,20681,1
11,10,5,1,69,3,30944,24755,0
16,114,31,1,144,3,37466,36126,1
13,99,5,1,113,3,19081,18256,1
8,10,18,1,112,3,39307,32961,1
12,114,20,1,127,3,27794,21578,1
14,48,7,3,203,3,22967,25274,1
11,77,10,1,83,3,22226,17145,0
9,10,10,1,65,3,20393,17130,1
13,52,12,1,116,3,37722,34218,0
4,114,7,1,13,3,11232,10036,0
18,99,8,3,108,3,39592,31528,0
6,41,6,3,127,3,24885,21170,0
16,12,5,3,110,3,21893,20387,1
11,106,15,2,59,3,32060,26724,0
3,59,2,2,38,3,12488,9516,0
8,59,7,2,69,3,16824,15584,1
22,52,19,3,124,3,35425,34366,1
18,18,19,1,98,3,34319,30041,0
23,8,6,1,62,3,32523,27834,0
15,109,9,3,143,3,34482,32547,1
6,6,0,0,0,3,23485,21118,0
4,8,5,3,49,3,15646,14719,0
14,18,8,1,310,3,48760,52668,0
4,114,2,1,38,3,12255,11922,0
18,40,7,1,59,3,17900,20250,1
6,12,4,1,111,2,17896,15893,0
10,113,2,3,80,2,15505,16762,1
15,114,13,1,174,2,42057,41034,0
8,95,3,3,72,2,21445,20898,0
8,72,4,3,96,2,16933,18150,0
12,4,6,3,87,2,26395,25312,1
18,72,15,1,160,2,33463,46106,1
17,10,15,3,87,2,34829,35772,1
2,72,3,1,43,2,12029,11474,0
13,77,7,1,128,2,23212,20567,1
15,4,26,3,57,3,30816,29340,1
22,6,3,1,149,2,23997,20109,1
11,41,6,1,24,2,21957,17852,1
7,48,6,3,164,2,27801,27910,1
6,41,18,1,81,2,27301,23580,1
3,46,3,2,57,3,13572,11636,0
9,54,14,1,39,3,24835,21537,1
14,15,9,1,107,2,28022,25145,1
22,72,14,1,111,2,30056,28464,1
12,67,12,3,124,2,25750,24489,1
13,12,8,1,111,2,18433,20296,1
11,114,13,3,232,2,33448,37275,1
19,109,8,3,150,2,31162,36322,1
10,72,9,1,80,2,17368,17554,1
10,72,9,3,170,2,27486,27405,1
6,12,6,3,135,2,27939,29108,1
14,72,8,1,96,2,19007,20686,1
21,15,16,1,84,2,44975,34566,0
9,54,13,1,53,2,23891,25662,1
8,15,20,3,106,2,49501,47962,1
7,8,8,3,66,2,23708,20880,0
4,72,2,1,54,2,13935,13515,0
19,72,7,3,111,2,27455,30965,1
3,93,2,3,26,2,13524,13524,0
19,95,8,3,146,2,28550,28446,0
8,81,5,3,65,2,22434,19792,0
6,12,8,3,41,2,14071,12010,1
15,72,8,1,124,2,21616,21286,1
8,93,9,1,77,2,20386,16819,1
10,72,11,3,70,2,17361,16951,1
16,93,12,1,82,2,27535,21680,1
10,12,10,3,145,2,28001,27959,1
10,10,4,3,39,2,20033,16884,0
13,10,17,1,55,2,28802,26317,1
16,93,18,1,104,2,29796,25492,1
11,77,9,3,138,2,24966,27277,1
4,93,13,3,105,2,20880,19808,1
2,109,0,3,122,2,15415,18920,0
23,48,13,3,208,2,37381,34078,1
18,93,5,3,116,2,27766,24492,1
11,10,13,1,52,2,26741,24332,1
9,109,7,1,82,2,19593,23607,1
12,48,7,1,109,2,28446,26511,1
15,72,9,3,68,2,24139,24899,1
3,41,1,1,59,2,13696,11833,0
15,109,8,1,166,2,29881,32851,1
6,109,3,1,66,2,14468,15057,0
15,109,8,1,63,2,19923,22833,1
7,114,9,3,53,2,19414,18100,0
11,48,8,1,99,2,19402,19431,1
7,95,4,1,118,2,20874,20623,0
14,48,6,3,158,2,23765,22640,1
4,41,0,0,0,3,10649,10020,0
18,95,17,1,59,2,24537,22743,1
9,95,9,3,140,2,25628,20746,1
26,11,0,0,0,3,40179,40029,1
12,12,13,1,71,3,20418,20448,1
11,109,5,1,100,2,16287,18578,1
17,95,0,0,0,3,28432,27196,1
20,109,5,1,85,2,18921,21416,1
5,41,0,3,17,2,10014,9538,0
9,95,6,1,35,2,14567,14279,1
2,12,1,3,30,2,12435,13090,0
17,109,0,0,0,3,27592,28734,1
17,72,0,0,0,3,39017,37504,0
12,76,0,0,0,3,21408,21718,0
4,109,4,1,49,2,9726,10288,1
3,12,12,1,52,2,14889,18420,1
9,12,0,0,0,3,25054,22615,1
2,8,0,0,0,3,27900,25292,0
1,59,10,2,33,3,14974,17106,1
5,54,0,0,0,3,20377,18183,0
15,54,0,0,0,3,28546,23618,1
9,76,0,0,0,3,30146,27312,0
4,1,3,1,278,2,32608,33308,0
7,44,3,3,172,2,23110,24241,0
9,109,7,2,136,2,27279,28361,1
2,95,4,3,100,2,17367,17271,0
9,44,8,1,105,2,23546,19075,1
12,41,5,1,97,2,25731,24640,1
16,95,15,3,93,2,27584,29303,1
12,109,6,1,77,2,20260,27930,0
1,72,3,1,20,2,10107,10766,0
13,114,20,1,214,2,41196,44418,0
14,109,7,1,51,2,17443,18689,1
13,41,8,3,56,2,17040,16435,1
4,41,3,3,31,2,11469,10726,0
15,18,0,0,0,3,26986,23352,1
8,72,11,1,161,2,24345,29006,1
13,109,7,3,147,2,29909,35881,1
13,109,0,0,0,3,23699,25188,1
5,10,0,0,0,3,18440,19678,0
8,12,2,3,9,2,10888,9617,0
12,41,9,3,77,2,26151,21883,1
6,109,4,3,53,2,10259,11358,1
14,11,0,0,0,3,31705,26835,1
11,41,11,3,38,2,16363,17781,1
13,54,3,3,58,2,28322,23912,0
4,114,7,3,88,2,27763,26644,1
2,1,2,3,85,2,20099,19448,0
9,109,5,1,123,2,17701,19820,1
11,95,7,3,63,2,13487,17221,1
7,12,15,1,66,2,19481,18078,1
6,113,4,1,20,2,18306,25034,0
17,44,0,0,0,3,43969,41906,0
17,10,25,3,92,3,30323,30813,1
6,12,5,3,84,2,15198,17307,1
11,113,3,3,107,2,20494,25796,1
8,109,4,3,153,2,22755,31215,1
10,41,6,1,71,2,16831,15115,1
16,44,5,1,167,2,28380,29158,1
10,1,7,3,137,2,19578,21307,1
14,109,4,1,53,2,13435,17198,1
6,44,8,2,107,2,21988,19935,1
7,113,8,3,146,2,22263,24747,1
9,72,1,3,70,2,11868,12788,1
11,109,5,1,90,2,19642,21841,1
12,109,4,3,78,2,17541,19295,1
8,54,3,3,81,2,23800,22283,1
4,109,2,1,58,2,15529,17405,1
5,109,5,3,83,2,16526,21727,1
10,72,10,3,88,2,15411,17576,0
3,72,9,1,90,2,15997,17994,1
5,109,4,3,44,2,11823,12978,1
6,72,2,3,32,2,10036,10885,0
6,19,3,3,33,2,11973,12175,0
19,54,12,1,98,2,36080,34817,1
14,72,4,3,174,2,23378,23006,1
0,25,0,2,0,2,0,5945,0
13,114,7,3,193,2,36197,34114,0
12,1,12,3,142,2,28393,26152,1
10,10,10,3,23,3,19687,16660,0
16,10,9,3,45,3,21469,17946,0
13,72,4,1,125,2,24785,25012,1
11,72,19,3,92,2,28111,30664,1
5,109,7,1,48,2,11724,13301,1
6,94,2,2,73,2,15142,16336,0
9,41,0,0,0,3,17119,17710,1
5,54,0,3,124,2,17281,17684,0
9,114,15,3,32,2,12642,12077,1
13,114,8,3,71,3,15720,19454,1
10,4,0,0,0,3,20277,16050,0
5,41,0,0,0,3,11184,10935,0
10,89,0,0,0,3,16607,22336,1
2,80,0,0,0,3,5475,8445,1
5,15,3,1,27,3,10460,10761,1
12,54,0,0,0,3,29747,26545,1
10,72,0,0,0,3,15716,15023,0
12,8,6,1,176,2,29009,26129,0
8,109,9,2,90,2,24033,20053,1
9,95,17,1,188,2,40245,37855,0
11,41,5,3,138,2,26091,20132,0
1,109,5,1,83,2,16816,19488,0
12,109,0,0,0,22,32676,34666,1
12,72,5,3,38,2,14151,14708,1
9,109,4,1,145,2,28399,33390,0
5,12,9,1,184,2,31289,30800,0
11,109,5,3,116,2,22553,26441,1
7,109,4,1,96,2,22838,25936,0
5,63,6,1,35,2,22555,20489,1
9,15,17,1,55,2,21268,20717,1
12,72,2,1,54,2,17136,14866,0
7,72,5,3,111,2,20210,18604,1
15,67,6,1,85,2,28477,24171,0
12,95,4,1,170,2,21780,21015,1
7,109,4,2,116,2,15781,18371,1
4,8,5,1,90,2,18382,19071,1
10,95,4,1,110,2,22590,20200,1
7,109,6,2,152,2,31126,33598,1
9,77,5,1,41,2,9315,10905,0
4,77,0,0,0,2,5858,8267,1
5,49,1,3,40,2,9599,10023,0
20,77,6,3,54,2,24201,21424,0
7,77,6,3,42,2,13082,13244,1
14,12,10,1,117,2,37729,36284,1
11,12,13,3,125,2,27874,26736,1
3,18,9,3,163,2,31141,28014,0
10,95,5,1,132,2,24789,23177,1
3,12,9,3,42,2,14666,13620,0
8,1,0,0,0,3,30272,26472,1
8,72,10,3,75,2,15145,14565,1
8,18,11,3,194,2,33773,30723,1
15,12,6,1,83,2,26381,22806,0
11,109,8,1,79,3,21522,21132,1
5,119,0,0,0,3,9429,7720,0
6,18,0,0,0,3,13642,14401,0
4,109,0,0,0,3,11387,12208,0
11,109,6,2,149,2,26374,26075,1
9,12,10,1,78,2,24019,23684,1
18,77,2,3,71,2,16274,14807,1
9,109,0,0,0,3,26386,27167,1
15,12,10,3,155,2,35513,29610,1
15,63,10,1,56,2,21823,18466,1
8,36,0,0,0,3,15026,14938,1
21,119,0,0,0,3,19890,14196,1
12,12,5,3,85,2,17419,16625,1
10,93,13,1,143,2,30819,26778,1
10,12,7,1,83,2,19128,17688,1
3,19,5,1,86,2,22671,21911,1
6,98,0,1,57,2,27969,27136,0
7,12,10,1,62,2,19768,15094,1
10,15,0,0,0,3,21185,20869,1
1,17,5,1,57,2,17235,15663,0
6,12,6,3,84,2,21317,21476,1
16,77,7,1,104,2,16880,19682,1
8,15,6,3,43,2,12730,12544,1
8,81,14,3,50,2,23324,18603,1
16,12,18,1,95,2,26155,25430,1
4,18,1,3,106,2,19960,18950,0
2,59,2,1,63,2,14582,15357,0
14,72,5,3,53,2,10326,11447,0
9,12,10,3,111,2,22013,17716,1
5,63,15,3,56,2,27374,21374,1
8,72,7,3,59,2,14144,14399,1
8,77,7,2,72,2,22693,21706,1
2,77,4,1,60,2,18478,18712,0
10,19,13,3,150,2,37475,40678,1
11,39,0,0,0,3,12914,11630,1
1,113,0,0,0,3,9760,10791,0
5,48,0,0,0,3,18512,17839,1
7,12,8,3,84,2,16806,14907,1
6,48,0,0,0,3,23370,22230,0
6,77,0,0,0,3,12215,12713,0
16,12,0,0,0,3,30344,20390,0
7,48,6,3,78,3,14512,14954,0
8,72,0,0,0,3,14331,16886,1
4,59,0,0,0,3,10425,11453,0
11,113,0,0,0,3,37141,39808,0
5,11,0,0,0,3,19577,17066,0
10,12,0,0,0,3,20825,18226,0
15,44,0,0,0,3,26048,26173,1
5,114,4,3,22,3,13581,13011,0
1,1,0,0,0,22,6765,6705,0
7,60,0,0,0,22,21044,14928,0
10,72,0,0,0,22,23311,22727,1
16,48,8,3,79,22,27893,26147,1
7,103,2,2,6,22,9389,7209,0
8,48,0,0,0,22,13873,16349,1
10,59,5,1,24,22,21173,20952,1
9,48,10,1,137,22,28224,28488,1
8,8,0,0,0,3,32389,27062,0
6,59,0,0,0,3,17537,15761,1
11,10,0,0,0,3,29857,27069,0
19,89,0,0,0,3,32761,33432,1
11,44,0,0,0,3,28263,22056,0
7,29,0,0,0,3,15701,13439,0
10,95,0,0,0,3,23306,21377,1
18,12,0,0,0,3,23851,20673,1
15,89,0,0,0,3,31238,27887,1
9,94,0,0,0,3,37870,41040,1
21,19,0,0,0,3,26617,23562,1
15,59,0,0,0,3,14246,17406,1
8,41,0,0,0,3,6674,6437,1
8,17,3,2,70,3,12591,11651,0
11,94,0,0,0,3,31689,32935,1
12,94,0,0,0,3,25402,22961,1
9,73,0,0,0,3,27946,31137,1
7,19,0,0,0,3,18118,17027,1
8,76,20,3,108,2,32390,34081,1
10,19,8,3,36,2,20098,17356,1
17,72,10,3,105,2,24873,22563,1
4,93,13,3,118,2,28485,23547,1
8,113,6,1,134,2,30323,36113,0
11,1,8,3,140,2,27468,24426,1
10,6,3,3,45,2,12872,12665,1
4,95,3,1,50,2,21273,19353,0
7,4,6,1,85,2,22507,20784,0
7,4,0,0,0,3,31613,31649,1
14,20,0,0,0,3,17055,16396,0
3,9,10,1,17,2,13695,12481,1
8,6,0,0,0,3,10022,13164,1
5,54,0,0,0,3,11050,11474,0
16,11,0,0,0,3,33778,26822,0
10,36,3,3,75,2,24684,24077,1
9,12,3,1,58,3,18532,15635,0
13,34,0,0,0,3,13445,13504,0
8,54,8,1,113,2,23434,23566,0
9,20,7,1,59,2,19303,16162,0
5,12,5,3,83,2,23332,20328,0
12,6,2,2,34,2,13761,13107,1
15,6,2,2,25,22,13112,12311,1
4,15,6,1,36,22,17966,14351,0
14,6,13,2,53,22,24415,22530,0
26,51,13,2,41,22,28118,23271,1
17,51,0,0,0,3,16390,15002,1
14,32,0,0,0,3,20614,10136,0
21,8,0,0,0,3,31975,27357,1
10,36,0,0,0,3,32074,29630,0
26,86,0,0,0,3,19181,14549,0
13,12,0,0,0,3,30430,24013,0
10,74,0,0,0,3,29539,20456,0
10,13,9,2,6,3,19260,16396,0
5,18,2,1,66,2,12777,11803,0
5,41,0,3,39,2,10484,9356,0
14,12,8,1,78,2,38620,42857,0
9,109,6,1,127,2,19332,20962,1
7,77,2,1,76,2,15855,14916,0
18,63,4,1,128,2,28928,22957,1
8,12,15,3,45,2,30846,25281,0
7,4,3,1,152,2,27816,26451,0
1,48,4,3,155,2,17537,19342,0
16,9,12,3,96,2,28254,24112,1
12,114,5,3,170,2,33398,27586,1
13,77,5,3,60,2,12782,14335,1
17,113,4,1,65,2,17352,16725,1
3,7,0,0,0,3,23958,15641,0
4,10,0,0,0,3,21044,20953,1
9,90,0,0,0,3,8791,9961,0
7,63,0,0,0,3,28084,20614,0
16,7,0,0,0,3,33770,25440,1
7,61,0,0,0,3,22844,18136,1
16,4,0,0,0,3,38424,34474,1
7,114,19,2,38,3,27439,24944,1
10,109,0,0,0,3,18004,20263,1
10,61,0,0,0,3,28237,19615,1
7,73,0,0,0,3,17213,22144,0
3,4,3,3,85,3,16328,13765,0
9,18,4,2,131,3,25270,22319,0
1,82,0,0,0,22,25710,19253,0
20,67,0,0,0,22,27935,21282,0
7,1,8,3,178,22,30842,22277,0
12,95,0,0,0,22,29257,27651,1
11,26,1,1,7,22,8856,7545,0
2,109,4,3,55,22,14695,14726,0
9,12,0,0,0,22,15276,13704,0
13,114,20,3,172,22,29534,29752,1
5,10,1,3,66,22,15114,13606,0
12,18,12,1,133,22,33708,27825,1
13,109,5,1,100,22,32586,32242,0
10,8,13,3,126,22,27944,27361,1
5,106,8,2,17,22,16827,13684,0
