assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
6,45,9,2,0,2,8174,9849,1
7,9,8,2,51,2,22181,18205,0
13,13,8,2,17,2,24036,21068,1
2,17,3,2,75,2,17228,16715,0
16,22,14,2,71,2,30868,33206,1
11,74,7,2,98,2,23566,25593,0
8,73,9,2,166,2,24690,33823,1
10,75,9,2,30,2,13526,15629,1
10,106,15,2,55,2,29396,24021,0
12,39,11,2,14,2,16335,14568,1
13,68,11,2,10,2,33033,30519,0
8,7,8,2,16,2,14591,12876,1
6,45,6,2,29,2,15168,14546,0
7,25,15,2,66,2,14355,16119,1
16,17,17,2,84,2,27170,23756,1
23,22,9,2,47,2,21056,17968,1
6,68,15,2,47,2,20752,18336,1
6,13,16,2,25,2,19449,17626,1
5,46,5,2,108,2,21851,18758,0
8,25,13,2,174,2,28517,26029,1
9,17,8,2,84,2,15810,13277,1
10,7,16,2,15,2,18220,16293,1
15,106,9,2,92,2,32162,27097,1
16,106,15,2,154,2,39322,42650,1
4,76,8,2,47,2,18590,16194,1
6,13,9,2,75,2,32777,32078,0
19,13,4,2,39,2,27359,23365,1
21,17,10,2,215,2,47174,43419,1
2,43,4,2,36,2,19549,16751,0
3,46,0,2,113,2,13189,11244,0
3,46,8,2,115,2,16948,14241,1
10,13,9,2,46,2,18920,19038,1
15,13,11,2,77,2,42467,48409,1
8,43,14,2,75,2,34995,38330,0
8,39,4,2,94,2,34214,29201,0
24,13,16,2,44,2,39069,43355,1
10,74,7,2,130,2,47340,52201,0
18,39,10,2,236,2,45201,55683,1
7,39,9,2,47,2,21491,20300,1
18,17,10,2,170,2,30522,28067,1
11,74,8,2,134,2,54604,47485,0
7,19,6,2,82,2,24009,21181,0
15,74,5,2,124,2,26177,26776,1
11,74,6,2,72,2,16737,17211,1
13,106,5,2,187,2,36937,37707,1
13,39,17,2,70,2,26679,21852,1
6,13,10,2,93,2,35331,38653,0
10,74,13,2,257,2,45755,47786,1
4,97,4,2,44,2,14741,13545,0
7,95,4,2,109,2,19648,21030,0
8,25,12,2,116,2,27773,29274,0
7,8,1,2,61,2,14566,12413,0
15,94,10,2,164,2,27779,36323,1
9,25,10,2,30,2,18015,19367,1
12,74,13,2,123,2,27758,42745,1
0,74,2,2,14,2,11619,10486,0
10,25,24,2,164,2,27796,45740,1
9,74,3,2,81,2,24250,24294,0
4,74,11,2,55,2,17279,21043,1
17,74,15,2,97,2,27817,43240,1
12,73,6,2,297,2,27800,70614,0
1,73,1,2,136,2,16028,22423,0
16,34,7,2,125,2,21887,24559,1
10,74,13,2,113,2,27757,46387,0
9,46,12,2,142,2,27759,34211,1
7,73,4,2,167,2,26870,37612,1
16,74,10,2,75,2,25538,24917,1
7,70,14,1,101,2,27539,24868,1
12,74,8,2,25,2,16487,14054,1
11,106,9,2,16,2,13827,12488,1
11,46,13,2,181,2,27527,33765,0
0,106,0,2,0,1,0,7764,0
0,106,0,2,0,1,0,9326,1
15,11,14,2,178,2,28666,36252,1
16,106,11,2,46,1,24257,20131,1
0,106,0,2,0,2,1324,9484,1
8,9,4,2,75,2,19203,17976,0
9,34,9,2,59,2,13220,14363,1
9,39,11,2,47,2,20940,20840,1
6,46,14,2,179,2,27502,33995,1
13,106,10,2,97,2,27724,29231,1
4,106,4,2,26,2,16564,14476,0
1,70,3,2,59,2,12446,12719,0
0,9,2,2,29,2,12629,12859,0
12,9,4,2,81,2,19401,22344,1
5,94,1,2,47,2,14508,14026,0
11,73,8,2,243,2,30372,54037,1
6,8,4,2,46,2,20807,19598,0
11,70,13,3,116,2,32542,29640,1
7,76,9,2,99,2,31420,30178,1
7,46,7,2,103,2,22228,22611,1
11,8,7,2,78,2,19835,20736,0
10,74,14,2,60,2,30585,29967,0
10,73,11,2,142,2,27704,38592,1
14,21,15,2,46,1,32703,52515,0
9,46,7,2,43,1,12504,12560,1
5,34,4,2,53,1,12101,12648,0
1,74,3,2,19,2,11916,13432,0
5,76,8,2,38,2,17522,17988,0
8,73,12,2,88,2,20026,32542,1
13,8,7,2,169,2,27255,26387,1
5,76,3,2,35,2,17354,15605,1
2,9,4,2,8,2,11448,11546,0
7,76,12,2,59,2,30604,27758,1
1,76,9,2,16,2,10761,12776,1
7,19,8,2,48,2,12012,10976,0
2,74,4,2,44,2,13557,14186,0
13,46,5,2,167,2,29281,30908,1
3,45,5,2,6,2,11507,14596,0
15,9,10,2,50,2,24583,22766,1
1,73,3,2,190,2,19465,32267,0
9,76,15,2,38,2,29428,29385,1
9,94,0,0,0,2,14543,14887,1
8,47,8,2,50,2,20954,24077,0
7,11,12,2,58,2,25200,25200,0
8,74,7,2,31,2,15075,18250,1
9,94,0,0,0,2,33347,50082,1
6,94,6,2,48,2,17435,18792,1
12,94,7,2,197,2,32396,42577,1
11,49,3,2,82,2,30301,28899,0
7,97,6,2,53,1,11857,10950,1
10,49,0,0,0,1,14162,17132,1
7,8,14,2,112,1,31792,30523,1
7,104,12,2,89,1,23883,26349,1
12,11,6,2,144,1,31640,31436,0
12,76,9,2,23,2,19003,20057,1
0,73,0,2,25,2,5703,7110,0
7,17,4,2,64,2,17764,15340,1
17,13,6,2,11,2,20634,20769,1
7,78,4,2,14,2,8557,9664,1
14,74,9,2,69,2,29829,30820,0
5,73,10,2,181,1,20995,29590,1
0,0,0,0,0,2,0,7012,1
14,11,15,2,88,1,23986,25837,1
18,94,7,2,29,2,23422,21746,1
4,13,4,2,13,2,18617,18534,0
12,17,10,2,51,2,22661,24339,1
8,9,12,2,48,2,32466,36157,1
14,73,11,2,104,2,20151,34267,1
6,76,1,2,41,2,13728,13296,0
10,13,12,2,58,2,29729,29403,1
4,15,4,2,47,2,18057,17323,0
2,46,4,2,137,2,23667,21860,0
7,59,4,2,19,2,13562,16530,1
13,98,7,2,56,2,22566,20351,1
0,80,1,2,94,2,20781,22087,0
12,76,8,2,43,2,26155,24301,1
8,15,4,2,41,2,17440,17312,1
4,34,1,2,124,2,17294,20039,0
10,78,7,2,32,2,25632,22354,0
9,94,9,2,82,2,27931,29372,1
3,39,3,2,22,2,15704,14428,0
4,73,1,2,53,2,11550,14378,0
6,16,4,2,32,2,15142,15219,0
15,94,13,2,84,2,26866,25719,1
19,9,20,2,47,2,32500,51321,1
5,17,15,2,56,2,19478,19975,1
18,98,18,2,182,2,32380,50833,1
0,98,1,3,36,2,9193,8507,0
9,9,11,2,129,2,32376,47142,0
3,73,1,2,241,2,23069,39171,0
13,65,3,2,54,2,9510,10003,1
15,106,18,2,58,2,32572,32362,1
18,47,9,2,3,2,12640,13545,1
25,9,23,2,109,2,32372,46720,1
6,46,9,2,58,2,14512,14873,1
4,59,11,3,78,2,24169,29392,1
9,59,5,2,34,2,11825,13360,0
6,9,10,2,52,2,31631,33759,0
17,68,7,2,30,2,19918,19744,1
10,111,4,2,8,2,12403,13220,0
0,97,0,2,22,2,4867,4309,0
7,17,4,2,25,2,10975,10321,0
12,9,4,2,29,2,13890,13694,1
5,9,7,2,32,2,13881,17695,1
10,98,7,2,60,2,27172,25957,1
12,9,5,2,37,2,22417,19898,1
2,17,5,2,19,2,11583,12517,0
22,9,20,2,56,2,32389,39018,1
8,98,13,2,52,2,20303,20711,1
8,9,10,2,36,2,22501,26441,1
1,8,1,2,50,2,11886,12448,0
9,98,8,2,12,2,9512,12345,1
4,109,9,2,71,2,11515,13416,1
9,98,10,2,13,2,10900,12114,1
3,12,5,2,45,2,8991,8605,1
4,8,10,2,28,2,12100,12462,1
3,12,2,2,37,2,11033,11211,1
5,98,5,2,67,2,17084,19232,1
11,74,9,2,61,2,17896,19994,1
9,12,8,2,76,2,20526,22646,1
8,98,8,2,46,2,17571,18093,1
8,46,5,2,25,2,14398,15341,1
6,73,4,2,146,2,18334,26553,1
17,74,12,2,7,2,13813,15910,1
5,15,11,2,3,2,6080,8106,1
10,98,17,2,18,2,15585,17497,1
6,35,0,0,0,2,21692,17545,1
4,86,0,0,0,2,10040,8117,0
7,19,0,0,0,2,2560,2492,1
14,52,0,0,0,2,15983,13528,0
23,86,0,0,0,2,32385,23205,1
12,7,0,0,0,2,26701,15030,0
13,72,0,0,0,2,19271,17266,1
5,93,0,0,0,2,12383,8663,1
8,13,0,0,0,2,15342,12010,1
8,103,0,0,0,2,13709,12725,0
6,35,0,0,0,2,17151,17356,0
7,35,0,0,0,2,18211,15467,0
7,11,0,0,0,2,32358,28065,0
10,13,0,0,0,2,23357,17343,0
5,13,0,0,0,1,17937,12411,0
7,11,7,2,139,2,31479,25680,0
11,11,15,2,220,2,34544,33768,1
20,65,5,3,18,2,21799,19124,1
5,38,9,3,86,2,22752,19781,1
13,11,7,2,198,2,36736,37228,0
7,20,1,3,60,2,13379,12965,0
6,98,11,1,67,2,22803,18899,1
8,9,3,2,36,22,17603,16651,0
8,13,7,2,140,2,37002,41165,0
8,13,7,2,140,2,37002,41165,0
8,17,10,2,115,2,22030,16482,1
7,39,13,2,128,2,33448,25523,0
15,98,13,2,88,2,29194,27645,1
15,98,13,2,88,2,29194,27645,1
11,114,7,2,66,2,20825,17599,1
11,114,7,2,66,2,20825,17599,1
10,9,9,2,43,2,19429,18158,1
16,13,11,2,33,2,27669,22171,1
5,36,2,2,43,2,15098,13543,0
7,73,5,2,158,2,28394,31650,0
5,19,8,2,96,2,18449,18010,1
12,19,13,2,60,2,18585,17366,1
16,107,1,2,1,2,8102,6411,0
15,65,3,1,29,2,11070,10404,0
18,33,4,2,64,2,24411,20619,0
4,16,4,3,4,2,10513,10274,0
13,51,0,0,0,22,18807,15197,1
9,10,6,2,65,22,25394,21998,1
10,17,8,2,98,2,22835,18589,0
7,106,5,2,74,2,16574,13393,0
2,4,7,2,45,22,11559,15216,1
27,27,13,2,11,22,14940,13824,1
8,46,2,2,230,2,25847,21667,0
13,7,9,2,30,2,20515,17721,1
6,13,10,2,28,22,12410,16933,1
6,45,6,2,29,2,15168,14546,0
14,88,12,2,23,22,28164,23931,1
6,34,13,2,105,22,22772,23701,1
3,73,1,2,241,2,23069,39171,0
13,65,3,2,54,2,9510,10003,1
8,46,6,2,159,2,32368,37916,0
6,13,8,2,2,2,17761,17255,0
14,39,8,2,104,2,30853,26700,1
13,26,2,2,6,22,9467,11132,1
31,100,6,2,16,22,26260,21043,0
7,9,0,0,0,22,13324,14661,0
6,46,14,2,31,2,14493,16520,1
9,25,3,2,66,2,16171,17800,0
9,25,4,2,94,2,21830,23998,1
12,106,10,3,28,2,15802,18060,1
8,22,11,2,44,2,23005,21189,0
12,65,7,2,117,2,14610,16047,1
7,43,7,2,72,2,22770,23100,0
0,0,0,0,0,2,0,8577,1
11,28,5,3,51,2,17426,16731,1
11,13,6,2,146,2,32371,29748,0
21,39,12,2,76,2,32404,32954,1
9,25,0,0,0,2,32385,32444,1
12,52,6,2,222,2,32400,31174,1
10,97,5,2,34,2,22314,16684,1
10,13,8,2,75,2,32432,31138,1
13,73,0,0,0,22,18728,16184,0
6,17,0,0,0,2,32587,29363,1
9,74,0,0,0,2,19142,18739,1
11,25,0,0,0,2,22368,19780,1
13,16,0,0,0,2,16626,14261,0
15,98,13,2,88,2,29194,27645,1
11,114,7,2,66,2,20825,17599,1
16,13,11,2,33,2,27669,22171,1
10,9,9,2,43,2,19429,18158,1
5,36,2,2,43,2,15098,13543,0
7,73,5,2,158,2,28394,31650,0
12,19,13,2,60,2,18585,17366,1
15,65,3,1,29,2,11070,10404,0
4,16,4,3,4,2,10513,10274,0
18,33,4,2,64,2,24411,20619,0
5,19,8,2,96,2,18449,18010,1
5,19,8,2,96,2,18449,18010,1
10,17,8,2,98,2,22835,18589,0
7,106,5,2,74,2,16574,13393,0
16,37,19,2,119,22,39384,35935,0
8,7,8,2,16,2,14591,12876,1
0,15,0,2,44,3,7564,6736,0
12,76,8,2,43,2,26155,24301,1
8,15,4,2,41,2,17440,17312,1
4,34,1,2,124,2,17294,20039,0
8,43,6,2,65,2,16318,16564,0
6,25,6,2,41,2,21085,22687,1
4,74,2,2,40,2,13605,15757,0
13,74,10,2,98,2,29030,29724,1
6,13,6,2,45,2,16008,13558,0
7,74,5,2,40,2,19934,18898,0
11,73,4,2,89,2,15821,20717,1
3,74,5,2,42,2,18670,19474,0
0,39,15,2,0,2,11415,14388,1
6,39,8,2,7,2,14308,14812,1
21,17,18,2,238,2,32414,44201,1
9,39,12,2,37,2,17520,16062,1
11,39,6,2,129,2,32416,34727,1
9,17,11,2,106,2,27794,25647,1
5,11,11,2,98,2,22000,21149,1
1,34,0,2,69,2,12034,13076,0
6,46,6,2,67,2,22114,18978,1
11,17,17,0,91,2,23885,21306,1
10,78,4,0,19,2,17037,15877,1
3,11,0,0,0,2,16866,17511,0
15,22,0,0,0,2,26809,20498,0
4,46,11,0,114,2,29832,26277,1
10,11,0,0,0,2,24028,23519,1
15,98,13,2,88,2,29194,27645,1
11,114,7,2,66,2,20825,17599,1
16,13,11,2,33,2,27669,22171,1
10,9,9,2,43,2,19429,18158,1
5,36,2,2,43,2,15098,13543,0
7,73,5,2,158,2,28394,31650,0
5,19,8,2,96,2,18449,18010,1
12,19,13,2,60,2,18585,17366,1
15,65,3,1,29,2,11070,10404,0
18,33,4,2,64,2,24411,20619,0
4,16,4,3,4,2,10513,10274,0
6,23,0,0,0,22,7675,6903,0
13,51,0,0,0,22,18807,15197,1
16,75,11,2,12,22,13823,14533,1
9,10,6,2,65,22,25394,21998,1
9,10,12,2,45,3,28296,28496,1
12,9,4,2,29,2,13890,13694,1
5,9,7,2,32,2,13881,17695,1
10,86,0,0,0,22,5880,8439,1
16,74,0,0,0,22,12050,12871,1
9,74,14,2,53,22,25979,24276,1
15,98,13,2,88,2,29194,27645,1
11,114,7,2,66,2,20825,17599,1
16,13,11,2,33,2,27669,22171,1
10,9,9,2,43,2,19429,18158,1
5,36,2,2,43,2,15098,13543,0
7,73,5,2,158,2,28394,31650,0
5,19,8,2,96,2,18449,18010,1
12,19,13,2,60,2,18585,17366,1
15,65,3,1,29,2,11070,10404,0
18,33,4,2,64,2,24411,20619,0
4,16,4,3,4,2,10513,10274,0
10,11,0,0,0,3,16832,14822,0
15,98,13,2,88,2,29194,27645,1
11,114,7,2,66,2,20825,17599,1
16,13,11,2,33,2,27669,22171,1
10,9,9,2,43,2,19429,18158,1
5,36,2,2,43,2,15098,13543,0
7,73,5,2,158,2,28394,31650,0
5,19,8,2,96,2,18449,18010,1
12,19,13,2,60,2,18585,17366,1
15,65,3,1,29,2,11070,10404,0
18,33,4,2,64,2,24411,20619,0
4,16,4,3,4,2,10513,10274,0
15,35,0,0,0,22,14359,18627,1
4,66,0,0,0,1,16700,13528,0
8,76,7,2,125,2,19070,17426,1
3,17,1,2,115,2,12407,13433,0
5,76,11,2,128,2,29173,26174,1
14,106,5,2,150,2,28976,25396,1
3,46,17,2,221,2,30458,34276,1
8,17,8,2,96,2,17739,16218,1
7,72,5,2,73,2,14105,14821,1
12,47,7,2,135,2,31722,31535,0
19,47,3,2,105,2,27805,26769,1
8,47,1,2,97,2,14887,15172,0
17,47,5,2,95,2,21041,18025,1
14,23,6,2,87,2,14951,16451,1
6,9,4,2,8,2,9613,11196,0
12,108,4,2,76,2,27925,26667,0
10,47,7,2,96,2,12843,12113,1
14,9,15,1,64,2,17894,16895,1
10,47,6,2,49,2,12436,13225,1
15,9,11,2,50,2,15069,16491,1
5,106,3,2,136,2,21019,18880,0
12,9,15,2,115,2,28771,26561,1
18,13,5,2,30,2,22066,19242,1
12,39,5,2,75,2,23562,21267,1
13,15,9,2,85,2,16822,16216,1
3,56,10,2,122,2,26802,24352,0
2,56,14,2,33,2,14930,15878,1
2,45,9,2,8,2,8157,10598,1
2,52,3,2,65,2,19266,16717,0
13,13,11,2,24,2,16031,14319,1
7,76,6,2,155,2,26953,23779,0
6,52,8,2,84,2,14500,14839,1
4,43,4,2,43,2,12506,11985,0
2,114,2,2,67,2,13797,13599,0
9,43,4,2,105,2,22542,18338,1
15,98,13,2,88,2,29194,27645,1
8,76,17,2,323,2,34197,36977,1
19,76,16,2,213,2,37153,36919,1
11,114,7,2,66,2,20825,17599,1
0,76,3,2,123,2,18493,20079,0
7,76,4,2,174,2,19837,20490,1
9,76,10,2,90,2,20392,19320,1
13,11,3,2,104,2,22672,19881,0
