assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
14,26,2,1,20,2,19389,11802,0
9,26,4,1,15,2,10728,9108,1
3,119,1,3,3,22,3844,4555,0
34,86,8,3,10,22,22169,17680,0
17,110,8,3,22,3,15037,15632,1
12,119,10,1,17,3,24218,17011,0
16,85,4,1,56,3,19216,12755,1
8,75,0,0,0,3,7158,6155,0
23,52,7,3,22,3,30332,22407,0
7,106,7,2,27,3,17915,14913,0
10,21,10,1,39,3,21212,17485,0
16,5,4,3,36,3,10640,11091,1
3,21,6,1,10,3,8860,8678,0
22,5,10,3,69,3,30560,21044,1
10,79,2,1,71,3,24126,13538,0
7,89,1,1,49,3,11427,10037,0
14,26,1,1,23,3,16749,12338,1
0,79,0,0,0,3,2356,2343,0
21,37,3,3,46,3,29064,21334,1
27,37,6,3,39,3,34393,21574,0
19,64,4,1,33,3,27902,16775,1
13,26,10,2,33,3,17175,14094,0
9,16,0,3,28,3,16072,11480,0
17,87,1,1,2,3,13206,10261,1
8,20,0,2,4,2,10779,7359,0
20,20,3,1,7,2,12302,8441,1
16,3,6,3,10,2,32086,16874,0
9,30,7,3,12,2,12008,12892,0
7,64,3,1,8,2,13997,9594,0
2,105,2,3,14,3,4695,4178,0
35,21,13,1,86,3,41779,34359,1
16,30,3,3,24,2,18914,15667,1
19,30,5,1,17,2,27276,19152,1
17,3,3,2,7,2,21544,12477,1
3,3,1,1,2,2,4406,4296,0
16,3,4,2,4,2,20468,9787,1
10,3,5,2,14,2,10591,10702,1
18,30,3,1,15,2,17534,11755,1
19,87,5,1,29,2,19439,14733,1
19,64,5,1,7,2,20385,11856,1
8,66,1,1,48,3,6836,8143,1
29,120,7,1,26,3,28241,18497,1
8,74,10,2,84,3,23684,19902,0
19,86,8,1,13,3,22374,16830,0
13,105,9,3,12,3,18162,15709,1
30,21,5,3,23,3,27586,17519,1
42,91,6,3,58,3,26482,13897,1
14,64,2,1,6,2,24311,13344,1
25,87,2,3,18,2,20332,12110,1
17,64,2,1,6,2,14633,10850,1
14,3,4,1,2,2,12256,8399,1
21,64,1,3,21,2,22762,15257,1
17,64,1,1,13,2,22144,15881,1
13,87,3,3,0,2,9439,7318,1
15,30,2,3,6,2,16158,13073,1
12,111,7,1,2,2,17240,13991,1
21,64,4,2,7,2,15877,11908,1
36,62,1,2,3,2,29169,21845,0
10,3,3,2,12,2,10702,10136,1
21,3,2,3,15,2,29784,19087,1
19,51,7,3,3,3,16219,13742,0
12,62,3,2,2,2,11697,10056,0
5,27,1,1,12,2,6787,6577,0
11,3,3,2,11,2,16252,11876,1
2,71,2,1,0,2,4452,4844,0
24,27,5,3,38,2,19537,17297,0
15,62,2,2,1,2,15275,11523,0
10,66,1,1,24,2,4837,5657,1
12,3,5,3,1,2,13615,9321,1
19,75,0,1,11,2,9530,7925,1
11,111,3,2,2,2,11326,8449,1
15,62,6,2,1,3,13241,13100,1
8,66,5,2,62,3,11635,8558,0
12,64,2,3,10,3,13145,9773,1
15,27,5,1,14,2,14122,11248,1
14,52,3,2,25,2,15514,12942,1
13,26,7,3,5,2,11557,9715,0
17,30,6,1,5,2,15323,12198,1
26,66,4,2,48,2,17174,11835,1
13,27,5,2,6,2,16597,15303,1
11,27,1,2,14,2,10134,9613,1
3,62,1,2,2,2,8262,8154,0
31,62,4,2,0,2,27290,18576,1
31,71,0,0,0,22,13017,9371,1
19,85,9,3,12,2,15398,12771,1
23,38,1,1,22,2,17346,11770,1
10,105,11,3,25,22,20608,19096,1
19,30,7,1,3,2,14967,11701,1
16,66,4,3,50,2,12926,11137,1
25,62,5,2,9,2,15307,17465,1
5,64,1,1,4,2,14076,8073,0
9,20,3,3,7,2,14244,10161,1
7,66,3,2,38,2,3506,5716,0
21,66,2,2,43,2,10030,8284,1
11,119,1,3,3,2,9986,6011,0
13,20,3,1,0,2,10429,8332,1
5,79,5,2,7,2,10006,7496,0
18,62,2,2,1,2,14431,11717,1
4,26,0,0,0,3,4958,4070,0
24,87,0,0,0,3,22262,16291,1
13,119,5,3,14,3,15419,10090,0
24,66,2,4,42,2,10731,9994,1
13,62,4,2,1,2,10881,11051,1
18,20,2,3,7,2,11015,8567,1
17,30,5,1,5,2,11631,9266,1
1,87,2,3,1,2,6551,4994,0
17,87,2,1,4,2,8986,6838,1
4,110,1,3,7,2,7293,6700,0
16,21,0,0,0,3,13877,9551,0
18,66,0,0,0,3,26028,18117,1
13,107,0,0,0,3,11003,8721,0
9,66,3,2,7,2,5024,5484,1
11,62,0,2,0,2,6319,6574,1
13,62,0,0,0,3,12032,10384,0
13,110,0,0,0,3,16166,12963,0
4,26,0,1,7,2,11912,9390,0
7,68,2,3,7,2,10329,8331,0
12,20,4,2,9,2,12809,10825,1
2,87,1,3,9,2,6787,5736,0
13,68,3,1,0,2,9079,7857,1
13,87,4,1,17,2,16790,13619,1
24,87,4,2,4,2,18217,12116,1
15,119,3,1,2,2,12901,8467,0
4,62,0,1,0,2,4504,4779,0
16,30,5,1,12,2,25337,17779,0
17,62,6,1,0,2,11043,11213,1
15,30,5,3,6,2,11764,9370,1
4,30,3,3,2,2,6770,6000,0
18,62,2,1,0,2,15065,13234,1
21,68,2,3,8,2,16021,15784,1
5,87,4,3,0,2,5324,5612,0
16,87,7,2,12,2,20486,14239,1
20,68,1,3,5,2,7305,5518,1
25,62,3,2,0,2,12203,11679,1
18,119,5,3,12,2,18865,13034,0
14,3,0,0,0,3,8950,8231,0
11,27,3,3,4,2,12133,11084,1
3,66,3,2,39,2,11113,9501,0
22,20,2,2,1,2,12225,9291,1
12,66,4,3,21,2,6927,8328,1
18,87,9,2,6,2,12520,10786,1
7,30,6,1,2,2,12087,10170,0
11,30,6,2,2,2,7097,8717,1
12,30,9,3,13,2,12824,12024,1
9,27,3,3,20,2,13328,17153,1
11,30,2,1,16,2,10049,7280,1
17,62,3,2,0,2,12708,12226,1
15,62,2,2,6,2,9297,8969,1
12,66,7,2,28,2,8612,9248,1
15,30,5,2,7,2,10843,9502,1
16,62,1,3,6,2,10701,10064,1
12,5,5,3,25,2,9338,8441,1
11,30,7,1,4,2,10073,10698,1
14,30,7,3,5,2,12083,11239,1
9,30,6,3,11,2,15313,11810,1
13,30,4,1,12,2,10040,8771,1
12,66,1,3,60,2,11770,11359,1
19,86,2,3,10,2,9739,7239,0
10,119,1,1,3,2,7049,7296,1
5,30,4,3,0,2,4665,6523,1
4,119,2,3,0,2,3720,3919,0
9,30,6,3,7,2,8260,8289,0
23,119,6,1,3,2,21582,15541,1
15,119,6,3,14,2,14594,10776,1
0,64,0,2,0,2,0,5945,0
17,30,4,2,22,2,19322,15000,0
22,62,6,2,2,2,10585,12795,1
20,87,0,0,0,3,12757,11591,0
25,62,0,0,0,3,13792,17814,1
10,5,5,1,44,2,13715,12581,1
28,62,0,4,0,2,17663,14089,1
11,66,6,2,17,2,4561,6373,1
8,87,1,3,5,2,9110,6440,0
10,87,3,3,10,2,9587,8862,0
13,66,3,2,24,2,5556,5410,1
8,63,0,0,0,3,21342,18606,0
10,13,698,1,1632,3,17815,17290,0
12,66,0,2,83,3,18849,15008,1
15,30,3,1,12,2,13424,11053,0
9,3,2,3,5,2,9570,8416,1
20,66,2,3,77,2,22952,18110,0
12,64,2,1,7,2,12928,8248,0
5,86,1,1,5,2,8665,7535,0
13,66,2,3,31,2,8788,9159,1
13,62,4,2,4,2,15060,11748,0
7,26,4,1,5,2,14396,10870,0
20,62,4,2,0,2,11480,11665,1
7,87,4,1,13,2,10283,9953,0
12,86,0,2,2,2,12056,9787,1
19,62,2,3,2,2,8402,9614,1
13,87,1,2,3,2,10362,7835,0
14,88,3,3,12,2,13150,9756,1
9,30,6,1,40,2,18895,14104,0
9,30,3,1,6,2,10095,7387,1
12,88,1,1,4,2,9810,8500,1
13,87,2,1,2,2,10741,7891,1
14,100,4,2,0,2,12961,10571,1
18,62,3,2,1,2,17454,16484,1
7,84,1,2,2,2,4998,4742,0
4,30,0,0,0,2,4763,5456,1
8,30,2,2,0,2,5329,4693,0
13,30,6,3,3,2,17496,16134,0
10,30,5,3,8,2,8292,7508,1
17,30,10,1,17,2,28256,20389,1
17,3,3,3,2,2,21942,12027,1
10,3,3,3,13,2,15071,11205,0
9,30,2,1,29,2,10067,8577,1
9,87,1,2,3,2,5338,4677,0
13,3,1,2,7,2,7963,5720,1
12,30,5,2,1,2,14589,10767,1
16,83,0,0,0,3,19069,8428,0
23,79,0,0,0,3,22103,13454,1
14,3,6,2,5,2,14424,9658,0
19,30,7,1,4,2,12522,8470,1
18,30,2,1,31,2,11792,9078,1
14,87,2,3,24,2,12206,10038,1
11,30,3,3,48,2,15918,15143,1
19,3,3,2,8,2,14366,9781,1
19,110,7,3,6,2,12910,10374,1
14,30,8,2,27,2,14766,11130,1
11,84,1,3,3,2,11557,8475,1
5,111,1,1,4,2,9452,7388,1
11,30,2,2,17,2,15478,12343,0
8,84,1,2,1,2,6355,5958,1
5,87,1,1,20,2,6536,5580,0
13,30,3,3,10,2,11581,8526,1
8,112,2,3,9,3,12470,9555,1
18,50,2,1,4,2,17742,10775,1
7,86,4,2,3,2,6971,6412,1
12,3,3,3,8,2,12412,7253,1
19,3,2,2,0,2,17526,10500,1
10,27,2,3,3,2,11339,9125,0
6,30,0,3,4,2,8601,5759,0
13,120,0,0,0,3,27490,21181,0
14,101,5,3,0,2,9472,6670,0
5,3,2,3,4,2,9207,6863,1
10,3,4,2,10,2,12654,8917,1
14,3,0,3,2,2,9345,6126,1
18,87,3,2,5,2,15786,10537,1
5,30,5,1,15,2,8672,10079,0
13,79,1,2,25,2,22634,15160,1
10,30,5,3,1,2,9496,6868,1
16,107,0,0,0,3,9146,8729,1
6,87,0,0,0,3,5430,4588,0
18,100,0,0,0,3,19474,12305,1
12,100,0,0,0,22,10647,10614,1
17,52,0,0,0,1,32694,23318,0
5,80,0,0,0,1,15758,11113,0
13,121,2,1,3,2,10356,10558,1
13,121,1,3,11,2,11058,9651,1
15,121,5,3,13,2,12281,11782,1
3,50,0,3,3,2,5172,4833,0
15,20,1,3,4,2,4155,4562,1
11,3,0,1,5,2,8908,6820,1
12,87,2,3,30,2,16431,12222,0
16,87,2,1,26,2,11203,10114,1
12,87,2,1,25,2,14911,10293,0
17,87,1,1,10,2,17152,11703,0
10,3,5,1,5,2,17383,10365,1
14,79,2,3,2,2,6314,5682,0
20,87,2,1,6,2,13985,12080,0
11,121,9,3,9,2,14456,16036,1
22,20,0,4,8,2,12168,9919,1
14,87,2,3,9,2,9587,8072,1
19,5,1,3,26,2,16813,12950,1
15,3,4,1,1,2,12325,9085,1
12,3,4,1,15,2,15048,10670,0
8,87,4,1,17,2,12705,8492,1
16,87,5,3,0,2,7769,8094,1
18,31,3,3,18,2,15672,11004,1
7,27,3,1,32,2,13834,10756,1
14,31,4,3,13,2,12568,11592,1
20,31,4,2,23,2,20035,13821,1
11,121,3,3,6,2,6632,6714,0
17,31,5,3,6,2,14852,12277,1
7,111,1,3,16,2,14852,9104,0
18,87,2,3,12,2,14217,10794,1
4,31,4,2,0,2,6190,6775,0
11,31,1,1,17,2,9464,9017,1
20,26,5,1,19,2,17029,13668,0
7,121,2,3,16,2,7390,7578,0
20,31,3,3,3,2,16333,10400,1
18,107,4,1,8,2,15126,12909,1
10,103,5,3,2,2,11144,9439,0
14,26,4,3,24,2,22689,17030,0
7,31,2,1,23,2,11357,10060,1
7,26,5,3,9,2,6222,6242,1
18,31,2,3,11,2,17772,12619,1
15,121,1,1,6,2,13081,11821,1
28,31,3,1,18,2,20243,13795,1
7,112,2,3,4,2,6930,8316,0
26,5,8,1,30,3,22913,17573,1
9,96,4,1,43,3,12513,11639,0
24,111,5,2,13,3,19579,13386,1
11,105,5,3,9,3,20911,16957,0
18,27,6,2,3,3,10798,10904,1
23,27,3,1,26,3,20702,14715,0
13,26,6,3,19,3,16337,13614,1
5,69,8,3,33,3,11266,10962,0
9,112,1,3,4,2,4857,4073,0
13,103,7,1,9,2,14691,12011,0
20,103,3,1,4,2,19121,12510,1
15,31,1,1,14,2,14370,10334,0
10,31,2,1,6,2,4193,3932,1
16,103,6,3,5,2,14593,11149,1
17,85,1,3,7,2,11256,7867,1
7,50,4,1,9,2,12702,9152,0
0,101,0,2,0,2,0,4767,0
7,103,3,1,4,2,8317,6723,0
13,103,0,3,4,2,6563,6343,1
13,111,4,3,2,2,11161,8264,1
10,88,1,1,18,3,11760,9352,0
18,78,4,1,27,2,25186,16513,1
6,121,4,1,7,2,13312,13355,0
12,103,3,1,8,2,8721,7497,1
13,103,7,1,11,3,16642,13021,1
26,53,5,3,31,3,26321,19815,1
4,85,0,3,12,2,8140,6221,0
2,20,2,3,11,2,6210,4765,0
11,20,1,3,1,2,3342,3995,1
10,20,3,1,14,2,11333,8305,1
11,3,2,3,1,2,8618,7068,1
11,85,3,3,5,2,10677,8641,1
9,50,5,3,8,2,8279,8718,1
11,31,6,3,23,2,12724,12766,1
17,121,8,3,4,3,15645,13827,1
7,50,6,3,3,2,4614,4554,1
7,27,1,1,14,2,11674,11861,1
5,31,2,3,3,2,5160,5000,1
11,27,3,3,9,2,8787,6650,1
15,26,5,1,6,3,9223,9198,1
3,27,1,3,19,2,8788,8121,0
15,31,6,1,10,2,10049,9929,1
16,31,4,3,3,2,7700,6969,1
15,85,2,1,22,2,15592,12111,0
10,85,1,1,21,2,10008,8222,0
16,3,4,1,8,2,10398,9405,1
15,31,4,1,12,2,12410,10965,1
12,27,2,3,17,2,15070,10610,1
13,85,6,1,7,2,10638,9088,1
18,75,2,3,24,2,12738,10649,1
17,85,3,1,11,2,12573,8464,1
16,66,0,3,24,3,13498,8085,0
16,50,2,3,20,2,11988,9446,1
7,5,0,3,35,2,7610,5807,0
17,85,1,1,12,2,12739,8940,0
5,75,3,1,8,2,7302,7921,0
12,85,0,1,12,2,12317,10103,0
9,110,1,1,19,2,12866,11604,0
9,3,5,1,9,2,10470,10015,1
17,75,5,1,16,2,12709,10039,1
20,110,4,1,39,2,13333,11300,1
14,85,3,3,3,2,10753,7879,1
9,3,1,1,11,2,14973,9209,1
11,75,6,3,14,2,12392,12776,1
25,5,4,3,64,3,25778,19030,1
9,5,0,0,0,2,4718,5314,1
14,26,1,3,27,2,10003,8763,1
17,84,4,1,13,2,24329,18515,1
26,107,6,2,12,3,17176,11695,1
23,110,7,3,61,3,19902,15398,1
10,119,5,3,12,3,16660,12639,1
1,3,0,3,0,2,2683,2904,0
2,26,0,1,2,2,3509,3779,0
14,84,3,1,8,2,14851,10985,1
9,3,3,1,20,2,16461,9580,1
19,31,4,1,18,2,19398,14043,1
