assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
13,2,8,3,60,2,16305,13927,1
7,86,1,1,18,3,13032,7277,0
12,86,7,3,0,3,17946,15317,1
15,41,25,3,159,3,37766,36090,1
11,120,3,3,2,3,17577,13968,0
4,32,3,2,0,3,11522,8659,0
16,121,6,1,14,3,23236,19251,0
15,41,27,1,85,3,27444,24831,1
9,110,7,3,56,3,18537,18460,0
16,100,6,3,3,3,15310,12955,0
2,88,0,1,0,2,4246,3290,0
1,91,0,3,23,2,5669,4111,0
14,112,4,3,4,2,14271,14433,1
22,110,2,3,51,2,23076,14978,1
25,121,17,1,63,3,34862,34646,1
4,34,0,0,0,3,14841,15703,0
24,121,0,0,0,3,28411,24508,1
17,107,0,0,0,3,14437,11671,0
6,76,8,3,71,3,27820,24030,1
17,119,11,1,3,22,11966,10434,1
24,110,4,3,90,2,28188,23086,1
18,112,2,3,4,2,22500,17708,1
7,69,4,3,23,2,13247,11165,0
14,110,3,3,99,2,29339,25664,1
4,114,6,1,6,2,13482,11731,0
17,89,1,3,37,2,20528,16719,1
13,86,4,3,11,2,13492,9705,0
11,110,6,1,59,2,24319,18727,1
14,7,0,1,14,2,15674,11353,0
15,110,5,3,51,2,24339,20540,1
16,7,4,1,83,2,26984,20197,1
21,110,6,3,66,2,20547,17274,1
17,91,1,1,38,2,11968,7272,1
3,119,0,2,1,2,7295,5321,0
13,100,8,1,3,2,23294,18758,0
13,7,3,4,19,2,14608,10893,1
31,86,3,1,13,2,26015,17979,0
31,86,3,1,9,2,22631,12992,1
21,7,3,2,12,2,12575,9457,1
16,7,6,2,0,2,14185,9444,0
35,100,4,3,7,2,38164,26924,0
21,110,10,1,21,2,22416,15736,1
21,7,8,3,17,2,21517,14395,1
9,103,4,3,1,2,11429,8866,0
20,119,4,3,9,2,15033,11275,1
21,7,4,4,37,2,26527,16628,1
27,51,9,1,11,2,28667,19945,0
18,7,3,1,21,2,16739,11850,1
23,112,9,3,5,2,27540,21474,0
19,7,2,4,19,2,14111,10361,1
19,91,5,3,31,2,22678,12292,1
20,100,4,3,6,2,15730,12761,1
13,20,1,1,26,2,15060,10383,1
21,91,5,1,42,2,22016,11187,1
12,100,7,3,11,2,22932,18509,1
15,69,4,1,18,2,19871,14942,1
15,112,7,1,21,2,19930,18444,1
13,7,2,1,18,2,16104,11631,1
13,21,9,3,33,2,19582,15622,1
9,119,10,1,2,2,19070,12932,0
6,14,7,1,13,2,11202,9116,0
13,7,4,1,7,2,10049,7374,1
28,110,4,1,32,2,14382,13552,1
5,53,1,1,12,2,6026,6586,0
29,7,6,2,52,2,27661,19078,1
11,119,8,3,6,2,27569,23167,1
17,42,0,3,16,2,17340,12047,0
11,91,6,3,27,2,29411,12036,0
26,91,5,3,27,2,19027,9369,1
10,111,5,3,12,22,9216,8900,1
9,119,12,1,5,22,23379,15955,1
11,7,3,2,4,3,15797,10476,0
10,14,4,1,3,3,11939,8000,1
3,88,0,0,0,3,8650,7294,0
32,89,5,3,25,3,23964,18138,1
13,46,14,2,87,3,27376,24426,1
20,45,11,1,18,3,18535,16381,1
13,88,3,1,6,3,17531,12218,1
13,45,18,1,38,3,28718,22000,0
18,12,14,3,69,3,30793,24402,0
7,6,5,3,190,3,23300,22891,0
11,12,21,3,85,3,22876,22780,1
13,5,0,0,0,3,22374,18753,0
26,83,3,3,0,3,19452,10367,1
11,75,6,1,0,3,6562,6166,0
18,119,4,3,17,3,16653,13822,0
16,2,12,1,48,3,22792,17242,1
31,71,10,2,11,3,19837,14238,1
14,88,3,1,0,3,9159,7764,1
24,7,7,2,2,3,27822,16701,1
11,22,6,3,7,3,21794,13108,0
10,45,4,1,5,3,9209,7851,0
23,7,9,1,18,3,30992,17986,1
30,14,9,1,16,3,28231,21580,1
13,4,12,3,135,3,28158,24280,0
16,45,7,3,8,3,12130,12568,1
22,2,21,1,39,3,29658,23125,1
16,79,4,1,4,3,16482,14446,1
24,7,8,1,12,3,30856,19096,1
6,79,8,1,38,3,14160,13003,0
9,2,6,2,55,3,18367,15906,1
21,101,5,3,11,3,23778,16102,1
13,42,2,1,76,3,16770,14525,0
17,14,10,2,24,3,18441,14938,0
14,89,4,1,16,3,9784,11023,0
4,21,7,1,13,2,11919,10572,0
13,51,8,3,4,2,12572,9518,1
26,103,4,1,22,2,29657,22306,0
11,21,4,1,13,2,14915,11670,0
9,119,3,3,3,2,12351,9737,0
16,91,2,1,71,2,21595,13785,1
32,91,1,3,40,2,29966,17054,1
31,86,8,3,6,2,26705,16382,1
1,90,0,3,38,2,8703,8869,0
15,86,4,1,9,2,14549,10912,1
16,89,6,3,10,2,16294,14998,1
26,89,3,3,12,2,20801,13907,1
15,103,11,3,12,2,18462,14805,1
23,51,5,3,24,2,16170,12185,1
19,51,5,2,2,2,19932,13969,1
24,103,7,1,13,2,21834,15646,1
25,89,1,3,13,2,18549,12941,1
21,100,0,3,0,2,12288,9935,1
22,89,4,1,21,2,23110,17941,1
21,89,2,3,10,2,21342,17434,1
17,51,5,1,4,2,9227,8591,1
15,91,3,1,43,2,20503,12789,1
18,51,1,3,2,2,18279,13124,1
24,89,4,1,1,2,13320,11602,1
25,26,9,1,17,2,27756,24736,0
17,23,2,1,10,2,13339,11568,1
23,23,4,1,9,2,35867,26218,1
9,101,3,1,15,2,10440,10021,0
3,100,1,3,0,2,7358,7898,0
14,51,16,3,14,2,23080,16781,1
8,101,1,3,7,2,6608,6580,0
23,91,3,1,75,2,24070,17870,0
11,21,3,3,2,2,10872,12135,0
19,86,4,3,0,2,10474,7698,1
25,71,2,1,4,2,16111,11964,1
14,101,7,3,13,2,10040,9530,1
16,100,3,1,0,2,10966,10093,1
19,100,4,3,0,2,19444,14441,1
16,51,5,2,8,2,17049,12984,1
22,101,7,1,11,2,10351,8576,0
24,45,2,1,22,2,17733,13139,1
21,101,8,3,20,2,25450,17877,1
21,88,3,1,12,2,18863,15210,1
12,100,3,1,0,2,12644,11297,1
5,86,2,3,2,2,11946,9800,0
17,26,8,2,33,2,27244,19309,1
19,101,10,1,16,2,20895,14550,1
17,101,17,3,29,2,23885,16898,1
20,100,4,2,3,2,20920,15137,1
16,103,6,1,4,2,14971,12561,1
26,75,8,3,10,2,20662,16706,1
9,87,1,3,18,2,12523,9315,0
13,88,1,1,0,2,20508,14012,1
11,51,4,1,2,2,11020,7867,0
23,86,1,1,7,2,14583,10338,1
10,60,5,5,15,2,12351,9986,0
15,86,5,3,6,2,13226,10808,1
6,103,2,1,6,2,10795,8930,0
17,86,4,3,6,2,13802,11187,1
18,86,0,0,0,3,9368,10132,1
12,111,0,0,0,3,10299,7561,0
12,87,0,0,0,3,11512,8379,0
19,20,6,1,6,2,11884,10955,1
15,119,0,0,0,3,18515,11123,0
9,12,0,0,0,3,22238,22477,0
12,86,1,3,15,2,12136,9763,1
9,119,5,1,18,2,13243,10450,1
24,100,3,3,8,2,12603,11275,1
5,16,1,1,1,2,6777,6526,0
16,28,3,1,5,2,8960,7886,1
21,114,0,0,0,3,27825,23905,1
4,119,3,1,10,2,8290,8041,0
25,31,0,0,0,3,20405,10696,1
26,87,0,0,0,3,14678,11527,1
15,88,0,0,0,3,13631,10714,1
26,100,0,0,0,3,15817,12562,1
6,20,4,3,5,2,5246,5706,1
8,119,1,1,7,2,6856,6293,1
7,119,0,0,0,3,15230,14802,0
13,103,6,2,0,3,9732,10284,1
9,100,2,2,0,2,15696,14435,0
9,86,3,1,10,2,11423,9575,0
14,51,5,1,1,2,9598,10247,1
4,100,0,2,1,2,9623,7743,0
11,28,6,3,1,2,11245,10023,1
23,100,1,3,13,2,22196,16738,1
29,86,10,1,10,2,18647,14307,1
15,87,2,3,24,2,13920,9975,0
4,87,2,1,2,2,5136,5108,0
27,100,3,1,1,2,23726,20629,0
21,87,5,3,4,2,9655,9004,1
21,100,3,1,1,2,11994,9889,1
5,90,1,1,25,2,8363,9292,0
12,27,4,1,9,2,13775,13691,1
19,88,4,3,7,2,23226,17206,1
8,89,3,2,6,2,7458,7530,0
18,90,2,1,14,2,22659,16722,1
9,28,3,2,9,2,7328,7557,1
22,87,5,2,0,2,10785,10816,1
20,100,2,2,2,2,21756,14161,0
12,23,3,3,6,2,10524,10245,1
9,20,0,3,4,2,8780,7340,0
17,100,2,1,5,2,13822,11116,1
16,20,1,3,20,2,9654,7836,1
21,33,9,1,53,3,23690,19252,1
27,100,5,2,0,2,16069,9685,1
10,100,3,2,0,2,11813,9388,0
8,89,2,2,0,2,7200,9258,1
10,23,2,1,3,2,9121,8174,1
16,23,1,1,9,2,16187,10585,1
14,100,7,2,0,2,13398,9495,1
16,86,7,1,14,2,14449,12634,1
11,27,4,3,18,2,9029,10579,1
18,20,3,1,6,2,10176,8586,1
18,91,1,3,17,2,9228,8680,1
18,86,5,3,1,2,16753,12294,1
12,69,2,3,7,2,9660,8234,1
17,89,0,2,6,2,11559,9895,1
19,100,7,3,3,2,13902,11011,1
17,100,3,1,3,2,16144,9715,1
15,100,5,2,0,2,11060,8606,1
17,20,6,3,33,2,14713,13070,1
19,100,2,2,0,2,13545,8060,0
10,53,3,3,24,2,6754,9367,1
5,53,4,1,10,2,8380,10396,1
8,91,2,2,19,2,7140,5392,0
12,53,1,1,18,2,10246,10851,0
35,23,5,3,15,2,27732,19660,1
19,91,1,3,13,2,14864,10168,1
0,84,0,2,0,2,0,5945,0
28,103,5,1,28,2,30104,19270,0
21,119,5,3,5,2,12453,9807,1
17,86,4,1,7,3,4649,6010,1
24,100,8,1,3,3,17762,11560,0
5,89,0,0,0,3,7550,6711,0
14,103,0,0,0,3,8313,9135,1
18,103,0,0,0,3,12381,11177,0
20,100,5,2,5,2,19042,13186,1
18,27,7,3,16,2,15825,14940,1
6,114,3,3,8,3,12255,8360,0
12,20,4,1,3,2,7418,6352,1
7,88,0,1,1,2,7728,5717,0
13,107,1,2,2,2,14582,10151,0
15,86,4,2,0,2,6831,5465,1
28,107,7,3,4,3,24233,16095,1
22,51,311,2,900,3,14385,13265,1
17,57,0,0,0,3,30214,21730,1
9,119,0,0,0,3,9999,8658,0
13,100,4,2,3,2,19226,12323,0
8,90,2,1,26,2,12973,12821,1
30,86,2,2,13,2,33391,19682,0
10,62,5,2,3,2,8652,8349,0
6,89,0,2,5,2,10069,8494,0
16,89,2,2,3,2,11283,8469,1
10,57,5,3,25,22,21629,16917,0
15,30,5,1,36,2,19035,13029,0
9,90,2,3,47,2,18656,17774,0
23,86,2,3,2,2,17516,11110,1
9,89,2,3,5,2,12844,12844,0
9,91,4,3,62,2,14224,11548,1
18,75,4,2,4,2,11378,10799,1
13,62,6,1,1,2,13548,10618,0
15,86,6,1,13,2,16968,12604,1
13,89,2,2,19,2,18787,16311,0
9,90,6,3,28,2,13245,12980,1
9,90,2,3,15,2,12674,12521,1
12,89,2,2,3,2,11242,10115,1
13,90,6,3,25,2,15587,14173,1
10,91,3,3,58,2,18375,14932,1
11,87,1,2,3,2,7724,5708,0
4,90,0,0,0,2,5329,6807,1
5,103,0,1,0,2,6204,4773,0
16,103,4,2,18,2,16081,14614,0
13,89,2,2,1,2,7140,8545,1
24,86,2,3,4,2,27989,18088,1
31,86,3,3,7,2,22835,13612,1
9,65,5,2,36,2,18589,15766,0
14,103,2,3,1,2,11527,10098,1
9,16,2,2,2,2,9630,6796,0
15,62,1,2,0,2,7812,7056,1
19,103,5,1,4,2,18779,13119,1
23,89,1,2,4,2,19615,12211,0
22,87,7,2,11,2,17737,11094,1
16,62,4,2,3,2,10887,9715,1
19,89,0,1,22,2,13373,12006,1
21,86,3,3,33,2,21046,14515,1
21,103,3,2,2,2,14818,10298,1
23,86,6,1,1,2,12654,9683,1
19,16,3,3,2,2,20093,13628,1
12,30,7,3,12,2,13333,9916,1
11,86,1,1,18,2,11842,9416,1
6,103,6,3,20,2,19446,15331,0
7,30,13,3,5,2,10444,9977,1
5,100,1,2,5,2,12055,6906,0
13,87,3,2,7,2,11963,8972,1
20,100,4,2,12,2,22950,12965,1
13,103,1,1,3,2,7577,6412,1
17,16,3,2,14,2,18666,11568,1
27,87,5,1,27,2,19015,14204,1
9,88,4,1,5,2,12659,10718,0
5,100,1,1,3,2,9598,8601,0
13,103,8,2,2,2,9979,8565,0
16,103,3,2,7,2,11076,9067,1
22,65,1,4,47,2,12654,11277,1
14,60,2,2,1,2,11378,8357,1
19,65,4,3,39,2,19851,13892,1
8,62,0,2,3,2,10704,9102,0
20,103,4,2,47,2,27439,19271,1
16,100,0,2,3,2,12331,9287,1
11,16,2,3,0,2,12229,8604,0
10,103,5,2,2,2,20815,14326,0
7,69,1,2,12,2,9905,8169,0
2,28,0,3,20,2,16047,12035,0
1,120,0,0,0,22,6485,5624,0
6,65,3,3,42,2,13222,11227,0
3,65,1,1,22,2,9865,8702,0
2,88,3,1,14,2,15388,14557,0
7,29,2,3,43,2,8603,11194,0
19,88,0,0,0,22,21314,15558,1
16,54,5,1,6,22,10591,11013,1
1,57,0,0,0,22,7911,7780,0
21,60,8,2,14,22,16901,13387,1
16,53,5,1,35,2,18898,16273,0
2,60,0,3,6,2,5486,5557,0
14,65,6,3,31,2,14936,11879,1
16,98,0,0,0,3,24068,19519,1
22,110,0,0,0,3,28263,20398,1
20,16,0,0,0,3,16200,11401,1
9,39,3,3,19,2,10432,9983,0
5,39,3,3,28,2,19845,15590,0
10,57,2,1,22,2,24330,20267,0
13,100,7,3,9,2,18421,18811,0
27,100,0,0,0,3,14914,12256,1
29,28,2,3,27,2,29160,21009,1
13,69,0,0,0,3,17725,15514,0
21,19,0,0,0,3,34965,25625,1
20,3,0,0,0,3,24702,11943,1
22,103,0,0,0,3,16110,13813,1
25,3,0,0,0,3,18914,12659,1
13,25,0,0,0,3,26458,23542,1
14,2,0,0,0,3,23595,16835,1
10,114,0,0,0,3,20066,17248,1
7,78,0,0,0,3,6548,6848,1
17,57,0,0,0,3,18651,17050,1
11,91,0,0,0,3,13789,10217,0
20,57,0,0,0,3,19583,17737,1
30,5,10,2,14,3,18946,12719,1
21,29,1,3,38,3,24541,16285,0
1,19,0,0,0,3,9151,9202,0
