assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
8,6,0,0,0,1,18858,17028,1
6,17,0,0,0,1,26272,14846,0
26,97,0,0,0,2,28121,17471,0
15,84,0,0,0,1,29411,18501,0
17,53,0,0,0,2,24576,21913,1
10,97,0,0,0,2,11012,10862,1
15,97,0,0,0,2,20389,16076,1
14,97,0,0,0,2,21669,17070,1
8,78,0,0,0,2,7050,6275,1
10,39,0,0,0,2,13688,13688,1
13,38,0,0,0,2,13220,12993,1
12,37,0,0,0,2,13442,10504,1
15,72,0,0,0,2,27199,21145,1
0,74,0,0,0,1,2796,2895,0
18,55,0,0,0,1,22797,17843,1
2,65,0,0,0,1,6049,4390,0
16,65,0,0,0,1,24950,19732,1
2,21,0,0,0,1,9576,8604,0
4,26,0,0,0,4,16575,12211,0
16,14,0,0,0,5,18452,14838,1
10,7,0,0,0,5,20561,12557,0
4,70,0,0,0,1,32404,29511,1
5,7,0,0,0,1,8099,6253,0
8,97,0,0,0,2,20155,15823,1
2,37,0,0,0,2,2085,2251,1
21,65,0,0,0,2,16930,12621,1
9,17,0,0,0,2,16176,11751,1
29,65,0,0,0,2,32562,25684,1
17,22,0,0,0,1,15246,11496,0
5,14,0,0,0,1,9496,9868,1
0,17,0,0,0,1,2829,2122,1
9,14,0,0,0,1,14950,10881,0
0,53,0,0,0,1,2021,2170,1
3,70,0,0,0,1,31700,26758,1
0,9,0,0,0,1,3424,6344,0
6,42,0,0,0,1,18473,15373,1
6,58,0,0,0,2,5559,5402,0
4,86,0,0,0,2,12383,9473,0
13,8,0,0,0,1,32603,37357,1
1,88,0,0,0,2,3217,3217,1
2,72,0,0,0,2,8143,7884,1
21,97,0,0,0,2,21975,17484,1
7,14,0,0,0,1,14897,12552,1
14,48,0,0,0,1,15786,16437,1
4,21,0,0,0,1,11278,9380,0
6,34,0,0,0,2,33011,26285,1
1,17,0,0,0,2,4927,3855,1
13,39,0,0,0,2,29073,22246,1
5,12,0,0,0,1,22392,21350,0
7,74,0,0,0,1,14430,13598,1
0,73,0,0,0,1,3610,4043,1
8,70,0,0,0,1,32483,26724,1
12,37,0,0,0,2,26950,22414,0
6,97,0,0,0,2,22103,13012,0
21,52,0,0,0,1,32677,26955,1
3,23,0,0,0,1,11401,13061,1
11,17,0,0,0,1,18116,17100,1
6,9,0,0,0,1,7766,6055,1
11,52,0,0,0,1,11270,12736,1
0,9,0,0,0,1,5367,8070,0
10,95,0,0,0,1,27541,16916,0
4,72,0,0,0,1,21421,17246,1
5,74,0,0,0,1,12658,12982,1
1,78,0,0,0,1,6362,5191,0
10,11,0,0,0,1,28561,19822,0
3,13,0,0,0,1,16789,10551,0
8,97,0,0,0,1,16983,12260,0
9,23,0,0,0,1,17932,12518,0
14,65,0,0,0,1,18098,14515,1
3,39,0,0,0,1,13614,12808,1
7,14,0,0,0,1,22089,14594,1
12,60,0,0,0,1,32419,19464,1
4,95,0,0,0,1,12891,9529,0
0,14,0,0,0,1,397,1010,0
13,3,0,0,0,2,25700,17206,0
0,73,0,0,0,1,5985,6188,0
6,39,0,0,0,1,21461,18014,1
7,2,0,0,0,1,7550,7216,0
14,14,0,0,0,1,29448,16986,0
7,54,0,0,0,1,20962,17733,1
1,33,0,0,0,1,5471,5189,0
7,11,0,0,0,1,16792,16919,1
2,46,0,0,0,1,19337,14655,1
14,86,0,0,0,1,7727,5927,0
7,54,0,0,0,1,24908,21974,0
18,65,0,0,0,1,29759,16419,1
9,97,0,0,0,1,19323,16337,1
11,14,0,0,0,1,23512,17554,1
25,65,0,0,0,1,28367,18468,1
10,46,0,0,0,1,18896,14144,0
11,12,0,0,0,1,32899,37427,0
