assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
8,38,2,1,24,2,10581,11040,0
10,28,3,3,21,2,12596,10826,0
10,53,9,1,68,2,22587,24348,0
15,53,6,1,9,2,10516,12547,1
11,15,5,3,61,2,25861,20909,1
15,52,12,3,63,2,19948,18711,1
10,38,4,3,19,2,15941,12616,0
12,2,1,1,37,2,12490,9935,0
15,3,5,3,5,2,15309,12261,1
24,51,5,1,7,2,14758,11897,0
12,38,9,3,29,2,16668,14382,1
19,69,4,3,22,2,21446,21654,0
16,2,9,2,17,2,21018,15071,1
12,51,10,3,3,2,14126,11959,0
9,33,3,1,44,2,15684,16015,0
14,51,6,3,3,2,8257,7924,1
20,102,1,1,10,2,20852,12926,1
16,108,2,1,10,2,10740,10580,1
15,16,11,3,0,2,15996,13622,1
16,108,6,3,39,2,23995,19741,0
28,51,9,1,4,2,17109,13107,1
24,53,9,3,106,2,26045,27820,1
0,90,0,2,0,2,0,4097,0
11,2,14,3,47,2,12171,12519,1
15,69,5,1,12,2,10755,9340,1
11,72,1,3,15,2,12578,12754,0
16,69,8,1,34,2,22594,21374,1
9,97,2,1,9,2,12187,10064,0
16,2,5,3,16,2,12483,11957,1
10,38,4,1,14,2,16281,14628,1
24,16,4,3,13,2,23424,16681,1
5,108,4,3,32,2,16279,17829,0
3,49,1,2,8,2,8296,7532,0
3,57,3,3,11,2,8996,9572,0
13,29,3,3,0,2,12903,11389,1
17,108,6,1,25,2,22100,18020,1
9,108,2,3,15,2,10160,9817,1
11,6,4,1,10,2,7983,8408,1
8,19,5,1,11,2,14555,13321,0
3,39,2,3,35,2,12526,12292,0
9,69,2,3,16,2,15685,13682,0
10,78,4,3,11,2,6034,7568,1
8,19,11,3,71,2,28737,22902,0
8,19,9,3,21,2,13699,13567,1
6,58,3,1,20,2,20104,15140,0
9,58,6,3,8,2,14929,13624,1
6,65,1,1,32,2,8447,8942,0
14,58,11,1,21,2,17346,16438,1
11,53,5,1,55,2,17426,18714,0
2,29,3,2,12,2,11336,10348,0
8,19,9,1,101,2,34700,29759,0
5,38,2,1,23,2,9294,9431,0
2,29,5,3,15,2,7196,7144,1
9,58,8,1,55,2,27751,26462,1
2,38,0,1,18,2,8962,8987,0
10,97,1,1,25,2,13282,12560,1
20,45,16,1,23,2,23494,20996,1
14,57,3,2,39,2,26805,27343,1
11,49,4,3,54,2,17854,13871,1
0,99,0,1,54,2,11422,12817,0
14,58,10,3,27,2,20715,18755,1
13,58,2,3,4,2,8897,8137,1
12,2,6,1,84,2,15782,14625,0
25,65,12,2,16,2,28179,23743,0
13,13,4,1,9,2,17010,16128,1
9,53,12,3,140,2,36000,39919,1
2,13,0,3,11,2,8666,8666,0
10,19,9,1,63,2,22247,20363,1
7,58,6,3,64,2,17524,15204,1
10,45,9,2,26,2,31302,27506,0
3,47,4,2,27,2,13125,12831,0
10,13,2,1,9,2,14200,14064,1
7,58,3,1,14,2,16109,13305,0
15,58,6,1,7,2,12106,12495,1
9,53,4,3,20,2,11001,14909,1
11,19,6,1,48,2,21956,18752,1
15,20,2,4,4,2,11500,10462,1
18,3,4,3,5,2,10203,8881,1
8,108,2,1,36,2,13430,11025,0
7,88,2,3,7,2,13344,10875,0
5,19,3,3,49,2,23612,18492,1
8,47,10,2,25,2,17479,18520,1
2,57,0,0,0,2,6588,6679,0
20,78,5,2,3,2,15932,13206,1
8,38,8,3,19,2,14265,12701,1
22,49,2,1,64,2,25196,21162,1
21,57,1,3,34,2,29576,22093,1
13,19,6,3,36,2,12767,11694,1
12,57,3,3,20,2,17601,13365,1
16,38,6,3,77,2,26593,18339,1
11,19,14,1,7,2,10269,12483,1
14,78,12,3,25,2,20098,15948,1
11,16,0,1,48,2,13182,9787,0
9,15,9,3,25,2,17582,15844,1
3,108,3,1,11,2,14983,13318,0
3,102,3,3,10,2,12131,9445,0
15,57,3,1,11,2,19853,15612,1
14,16,8,3,3,2,16954,15244,1
11,19,6,1,7,2,9349,10982,1
21,16,3,3,9,2,26326,21561,1
19,16,7,3,17,2,27216,16632,1
3,39,2,3,23,2,13877,12966,0
15,104,5,3,6,2,17757,12293,1
9,49,6,1,27,2,15008,14287,1
17,16,2,1,3,2,10647,9810,1
3,53,7,2,41,2,15564,17772,0
0,64,0,2,0,2,0,5532,1
18,110,9,1,89,2,29933,29799,0
11,88,5,3,54,2,33606,23952,0
8,102,2,2,0,2,9242,8111,1
12,51,6,3,6,2,12618,11584,1
6,39,3,1,31,2,14165,11636,0
7,69,3,3,27,2,11799,11634,0
9,57,0,3,10,2,18357,14608,1
19,65,5,1,17,2,11152,8971,1
13,102,1,3,21,2,16953,13365,1
15,15,11,2,29,1,18679,14338,1
12,38,7,3,9,1,11791,10585,1
11,102,4,3,1,1,9197,9104,1
5,86,5,3,4,1,5807,5959,0
20,30,7,3,0,1,11626,8144,1
14,41,13,2,86,1,28993,26151,1
18,46,8,1,67,1,26788,22418,1
16,15,9,3,48,1,21713,18987,1
13,9,14,1,35,1,25814,19404,1
14,45,5,3,21,1,13017,12672,1
15,57,4,1,18,2,25532,17150,1
19,85,4,1,1,2,10146,9757,1
10,39,7,3,3,2,11567,10092,1
11,39,4,1,10,2,18769,14004,0
16,45,12,3,20,2,22144,18514,1
14,45,3,1,46,2,29330,23271,0
4,55,1,1,45,2,10115,11016,0
16,39,8,1,10,2,18643,14443,1
22,22,5,3,24,2,26133,18661,1
13,108,2,1,12,2,10234,9478,1
19,38,4,1,86,2,27433,19619,1
6,52,5,3,11,2,11221,13910,1
10,78,6,3,0,2,9609,10729,1
12,78,4,1,29,2,15049,12461,1
11,69,4,1,20,2,8106,8405,1
15,53,1,3,106,2,26068,26995,0
8,103,1,3,21,2,11899,10251,0
14,13,3,3,12,2,13448,11661,1
13,39,7,3,76,2,26210,20950,1
20,2,7,1,89,2,31043,27320,1
26,88,3,2,4,2,17612,12419,1
10,13,13,1,1,2,14864,13332,1
14,78,8,1,18,2,23802,16071,1
5,65,2,1,28,2,11879,10029,0
10,53,0,3,56,2,10325,10952,0
17,53,6,1,139,2,26271,28411,1
12,40,5,2,38,2,21117,15854,1
16,38,2,2,39,2,20180,14390,1
13,49,4,1,3,2,9625,8895,1
10,9,3,1,17,2,13028,12569,1
28,69,15,3,52,2,40005,39481,1
18,53,12,2,144,2,26638,24967,1
13,45,3,3,72,2,15594,13323,0
16,69,5,3,24,2,16457,17468,1
20,7,3,3,68,2,19772,15107,1
16,7,8,1,21,2,15799,12281,1
16,29,1,3,30,2,12169,9983,1
10,16,4,1,12,2,9355,8276,1
11,45,9,3,27,2,25171,20252,1
7,53,9,3,47,2,11936,14830,1
14,40,6,3,58,2,18664,14972,1
15,55,4,1,56,2,23020,19350,1
8,53,9,3,106,2,21200,25499,1
14,53,11,3,38,2,17703,18549,1
3,40,6,1,4,2,9523,10621,1
18,55,2,1,57,2,14486,16732,1
9,55,3,3,52,2,10748,13063,1
8,38,2,1,45,2,15178,12592,1
17,104,4,1,28,2,19810,14048,1
5,7,6,1,49,2,25172,16665,0
10,40,3,1,22,2,17115,13400,1
4,99,0,1,48,2,10173,10692,0
5,99,0,1,34,2,9413,9162,0
18,99,3,3,20,2,23755,20666,1
8,41,0,3,81,2,12987,11624,0
8,7,8,3,2,2,13701,12592,1
11,13,3,3,38,2,25956,22641,1
19,40,3,3,33,2,20369,14407,1
18,104,11,1,37,2,21100,14447,1
9,38,6,3,51,2,19042,13972,0
21,53,5,1,52,2,16864,17109,1
20,110,3,1,36,2,16146,11897,1
7,29,3,1,45,2,11233,11036,0
21,29,1,1,51,2,13373,11133,1
21,55,4,3,88,2,18543,15594,1
8,53,5,3,143,2,26438,27350,0
10,53,7,3,126,2,21518,24148,1
17,99,2,3,34,2,11744,13107,1
10,53,2,3,44,2,10561,12080,1
19,40,5,3,87,2,28023,22795,1
13,38,3,3,14,2,13588,10953,1
16,53,7,1,107,2,28107,25846,1
5,7,4,3,21,2,7298,8010,1
17,88,1,1,8,2,19666,12735,1
3,103,1,1,12,2,9482,9438,0
18,53,9,1,163,2,34996,34763,0
14,13,4,3,42,2,27271,20159,1
13,7,4,3,20,2,15202,12545,1
26,33,14,2,225,2,38484,37420,1
31,55,0,3,57,2,18078,13286,1
21,99,3,3,41,2,14369,13536,1
22,55,4,1,83,2,27254,22730,1
2,55,2,3,50,2,10203,11788,0
12,55,2,1,29,2,6514,6583,1
11,99,6,1,31,2,21436,18478,1
5,103,4,1,7,2,8584,8447,1
20,55,2,3,61,2,21871,17841,1
12,103,2,3,15,2,12454,9299,1
19,88,4,1,14,2,22892,16709,1
21,55,3,1,26,2,11204,10038,1
11,33,2,1,36,2,15685,16597,0
3,55,2,1,38,2,7099,7859,0
10,65,8,3,102,2,18909,18806,0
12,96,1,3,46,2,16069,12881,0
8,55,2,1,88,2,16719,16962,0
16,55,5,3,25,2,16808,15598,1
11,33,2,3,127,2,18104,19768,1
4,99,0,3,42,2,9592,8028,0
7,7,5,3,16,2,12867,10815,1
16,55,9,3,74,2,20427,18522,0
12,7,3,3,16,2,10645,8833,1
29,55,5,1,47,2,26015,19813,1
21,99,7,1,106,2,33684,28671,1
20,55,4,1,79,2,27859,22598,0
12,33,1,1,14,2,8931,7655,1
10,99,4,3,54,2,11809,12669,1
16,55,4,1,22,2,14252,12165,1
5,99,2,1,34,2,9987,12174,1
13,65,3,1,67,2,18704,16632,0
21,33,5,1,55,2,23547,22140,1
20,102,6,2,21,2,27897,15494,1
36,55,4,1,32,2,24246,17848,1
18,55,4,1,14,2,9213,9616,1
14,69,2,1,26,2,7631,7794,1
24,55,1,1,37,2,18582,15594,0
19,55,2,1,47,2,15256,12470,1
29,55,7,1,26,2,20257,16198,1
13,69,1,3,15,2,13438,13860,1
8,57,4,3,11,2,13973,9704,0
19,55,6,1,24,2,14157,12554,1
8,104,6,1,57,2,15110,12688,0
16,55,3,1,64,2,15093,17229,1
15,53,8,3,39,2,18963,23854,1
4,53,7,3,103,2,16608,19462,0
14,53,8,1,108,2,26618,26503,1
15,33,7,2,119,2,24006,26910,1
8,69,3,3,64,2,16435,17160,0
25,69,1,1,37,2,23004,15676,1
21,51,10,1,27,2,34495,23777,0
11,69,2,3,43,2,12948,13647,1
21,51,5,1,23,2,24540,17407,0
9,51,2,3,1,2,7661,7619,1
13,57,1,3,28,2,20158,15563,1
14,7,11,3,22,2,27741,18330,0
10,60,3,3,35,2,19425,16613,0
17,69,11,2,49,2,26977,21813,1
6,97,3,1,65,2,20685,21163,0
16,104,4,1,34,2,21815,16981,1
16,104,6,1,14,2,22750,20122,1
9,97,7,1,9,2,8672,8473,1
5,63,2,3,63,2,23740,17970,0
5,104,6,3,57,2,16203,16203,1
10,97,5,3,136,2,28162,30125,1
9,96,2,3,60,2,17976,14467,0
23,16,5,3,133,2,27749,26079,1
18,96,5,3,74,2,29059,23624,0
5,88,6,1,13,2,8995,7810,0
10,2,4,4,78,2,17144,14223,0
12,96,3,3,80,2,20408,18739,1
9,96,1,3,35,2,10750,9900,1
9,38,1,3,43,2,27475,21385,1
9,78,4,3,54,2,22603,20019,0
21,96,5,3,42,2,17597,17913,1
11,29,4,1,25,2,15333,16239,1
13,38,1,1,19,2,13845,12649,1
17,96,4,3,45,2,17108,16875,1
20,96,5,3,53,2,24055,18774,1
11,38,3,5,63,2,12844,10506,1
0,1,0,0,0,1,13210,14837,1
26,65,8,3,84,2,27582,26875,0
13,38,4,1,49,2,16168,14369,1
9,28,2,3,69,2,13079,13704,1
10,78,3,1,25,2,17899,17071,1
14,65,9,3,85,2,25975,24248,1
15,78,3,1,58,2,23727,18354,0
16,65,2,3,41,2,17294,15114,1
10,104,5,3,9,2,9562,9201,1
12,63,5,1,108,2,27483,30899,1
8,63,6,3,5,2,11818,12243,1
10,78,5,1,24,2,11329,11945,1
11,16,3,3,8,2,18499,13675,0
12,108,0,3,20,2,15723,14631,1
1,65,1,1,30,2,7096,7975,0
11,63,5,1,23,2,13806,14345,1
10,78,10,3,71,2,18419,18502,1
8,2,7,3,75,2,14989,14924,1
19,65,4,1,33,2,15610,14441,1
17,78,8,3,46,2,27511,26504,1
20,88,2,1,58,2,24142,20638,0
12,38,0,3,61,2,14411,12368,1
19,65,7,3,66,2,25360,18603,1
0,41,0,2,0,2,0,6469,0
8,41,1,3,48,1,13418,12580,0
10,78,3,3,44,2,14874,10988,1
8,33,3,1,47,2,9566,10035,1
14,38,2,1,15,2,18819,15904,1
14,65,1,3,28,2,7776,9240,1
0,2,0,2,0,2,0,7215,0
1,2,0,3,33,1,5991,5312,0
0,65,0,1,39,2,7687,6566,0
9,55,3,3,50,2,9461,11597,1
10,65,0,3,57,2,9669,8678,1
0,78,0,2,0,2,0,6250,0
11,78,5,1,80,1,22318,20077,1
22,41,10,3,55,2,29913,23010,1
15,65,8,1,43,2,15959,15497,1
0,0,0,0,0,2,0,6396,0
18,55,2,3,21,2,14008,11877,1
14,65,9,3,43,1,15931,13722,1
11,16,2,1,28,2,12934,11734,1
0,55,0,3,0,1,0,7564,0
3,55,4,1,31,1,7212,8430,0
4,2,5,2,81,1,11045,10316,0
9,55,1,3,118,1,14291,15381,1
9,41,1,3,81,2,14813,15009,1
15,55,6,3,21,2,11578,12942,1
3,88,3,3,17,2,13415,12480,0
6,88,0,1,30,2,10012,10012,0
13,88,2,1,33,2,14938,13065,1
21,19,13,2,257,1,32673,37371,1
16,41,2,1,26,2,11645,10936,1
9,57,0,3,24,2,16890,14118,0
9,88,3,3,13,2,13442,10583,1
5,38,1,4,113,1,16840,17638,0
9,104,0,0,0,2,9666,11072,0
6,104,3,1,45,1,10482,10379,0
1,13,0,0,0,2,8027,8936,0
11,108,6,3,146,1,31344,31549,1
12,65,7,3,83,2,12514,11944,1
11,8,3,1,71,2,18600,18160,0
16,21,3,1,29,2,12292,13696,1
5,2,5,4,124,2,15064,15289,1
1,28,0,3,13,2,6767,7827,0
11,104,4,1,18,2,8543,10058,1
14,16,6,3,58,2,29823,23569,1
15,28,1,3,21,2,12658,10645,0
2,98,0,4,52,2,11635,12514,0
10,98,10,3,45,2,26790,25467,0
0,88,0,1,17,2,4957,5657,0
16,88,1,1,35,2,14368,12943,1
6,99,3,1,48,2,9104,11364,0
11,38,2,3,119,2,19367,20282,1
20,15,6,3,5,2,16373,16086,1
8,41,0,1,55,2,11904,10851,0
7,38,1,3,54,2,11605,13500,0
11,38,1,3,110,2,21164,23026,0
6,38,0,3,8,2,4061,5269,1
30,65,10,3,33,2,19692,16195,1
14,38,4,3,35,2,10735,12903,1
8,2,4,3,33,2,8346,8762,0
13,29,1,3,54,2,13025,13536,0
21,55,10,3,13,2,14455,16894,1
8,9,4,1,46,2,14617,14579,0
15,38,0,1,43,2,10985,13574,1
8,16,0,3,16,2,8125,7907,1
23,65,11,1,38,2,16721,16044,1
7,28,1,1,3,2,7369,7712,1
15,55,5,1,5,2,15660,18297,0
12,2,9,1,43,2,26226,22824,0
6,16,3,1,26,2,9760,10202,0
8,2,4,1,66,2,14616,13212,1
11,16,2,1,8,2,6874,6147,1
19,16,2,3,40,2,15633,14819,0
8,2,13,3,71,2,21981,21406,1
4,41,2,3,47,2,12206,11360,0
14,65,0,3,80,2,19719,17636,0
14,65,1,1,44,2,10554,10328,0
17,65,5,3,75,2,22227,17538,0
12,88,1,2,12,2,7879,8842,1
11,88,3,3,13,2,11095,10579,1
6,65,1,3,32,2,7590,9028,0
24,65,7,3,24,2,14219,13712,0
7,28,4,3,58,2,10618,11131,0
16,28,1,3,29,2,15462,14043,1
10,55,3,1,18,2,16805,17752,0
21,65,6,3,35,2,15591,14911,1
5,55,1,3,74,2,9297,12407,0
9,65,2,1,36,2,13225,13075,1
17,41,7,1,138,2,21455,19265,0
10,41,2,3,42,2,15028,12529,1
5,29,1,1,15,2,5396,5689,0
15,38,2,4,53,2,9629,10326,1
9,38,2,5,43,2,5499,7230,1
13,41,4,1,19,2,7843,8554,1
11,98,6,3,131,2,25236,22338,1
5,55,6,2,54,1,11587,12533,0
15,41,6,3,69,2,20594,16356,0
22,41,8,3,66,2,22596,18682,1
10,2,5,4,102,2,14582,17925,1
9,38,3,2,64,2,8126,10142,1
0,88,1,1,24,2,5498,6151,0
13,41,3,3,63,2,16854,14239,1
18,88,6,1,44,2,29097,23981,1
7,29,6,1,51,2,12533,12306,0
10,88,3,3,7,2,6938,7293,1
6,54,2,1,107,2,18349,19996,0
14,55,3,2,79,2,15966,17740,0
16,41,6,1,85,2,26047,21910,1
10,29,1,1,50,2,20856,18483,1
18,41,6,1,55,2,19400,18904,1
13,55,4,1,47,2,13824,16882,1
5,28,4,3,49,2,12704,11467,0
22,28,5,1,45,2,22283,17933,1
4,28,1,4,33,2,9692,9817,0
3,28,1,3,21,2,12543,10810,0
14,28,3,5,41,2,14256,12663,1
12,63,13,3,58,2,26537,23684,1
8,29,1,1,44,2,10360,9890,0
27,29,5,2,139,2,31162,28543,1
19,28,1,3,20,2,16378,13545,1
17,28,1,3,2,2,13143,11093,1
20,28,6,1,30,2,24708,18130,1
10,98,2,1,63,2,22538,20319,1
13,28,1,3,30,2,13742,14064,1
16,28,0,2,9,2,13328,9401,1
20,29,2,1,35,2,17802,16356,1
12,53,10,3,119,2,32371,34715,0
15,55,2,1,28,2,12762,14092,1
5,38,2,3,36,2,14192,16438,0
8,55,5,1,38,2,13448,13087,0
21,53,11,1,132,2,32730,37140,1
19,55,1,2,52,2,10851,11796,1
17,55,6,3,34,2,19846,20083,0
15,55,7,1,77,2,18546,20506,1
10,38,4,3,94,2,21733,20762,1
11,28,7,3,31,2,15261,13573,1
6,53,0,3,75,2,10971,13552,0
3,54,1,3,38,2,13782,11860,0
12,38,1,4,57,2,12471,11623,1
20,99,14,1,158,2,32609,43080,1
10,55,3,3,29,2,7319,10640,1
10,38,3,1,50,2,11687,12175,1
19,53,11,3,100,2,22966,24807,1
15,2,13,3,29,2,19997,17833,1
12,55,8,3,41,2,9597,11081,1
18,69,2,1,22,2,15802,16427,0
16,38,5,3,21,2,13861,15383,1
11,53,4,2,29,2,7546,8996,1
18,53,8,1,76,2,32582,28799,0
14,55,6,2,34,2,15462,16019,0
17,29,1,1,30,2,20467,16274,0
9,38,2,1,13,2,13468,13429,0
14,53,8,3,92,2,20383,22437,1
25,53,7,1,116,2,32435,40105,1
23,53,9,3,114,2,22952,23707,1
13,29,2,1,27,2,10914,11093,1
13,38,4,3,4,2,10230,11675,1
11,65,4,3,26,2,10599,8619,1
19,53,2,3,46,2,12442,12949,1
14,53,5,1,22,2,10625,12149,1
16,29,4,1,30,2,11734,10302,1
18,53,13,3,95,2,27055,24072,1
8,38,3,1,15,2,11508,13645,1
20,53,6,3,74,2,21638,24033,1
1,41,0,4,26,2,6570,6160,0
5,29,2,2,61,2,14812,13489,0
14,38,4,2,57,2,24890,21879,1
8,41,0,2,56,2,17010,14183,0
8,53,3,1,60,2,14437,18253,1
6,53,6,2,84,2,17279,19172,1
9,53,4,1,54,2,18747,21271,0
8,38,0,3,20,2,11343,14614,0
16,72,10,1,80,2,22099,24747,1
10,53,8,3,10,2,8238,11495,1
20,53,7,3,104,2,22975,24674,1
6,53,3,3,114,2,24522,29854,0
12,41,5,3,33,2,14828,15403,1
14,53,5,1,67,2,15124,14811,1
11,29,2,1,48,2,16015,14244,1
7,41,1,3,25,2,10797,8621,1
4,38,5,3,20,2,14291,15664,0
10,38,1,1,28,2,15000,15324,1
13,53,4,2,63,2,10268,12268,0
6,41,1,4,52,2,7538,8000,1
0,29,2,3,22,16,8844,9311,0
6,72,2,1,12,16,8705,10459,0
7,41,5,1,22,16,9786,10417,1
5,28,2,1,23,16,14928,12300,0
9,29,4,3,13,2,15917,13490,1
10,53,4,2,48,2,10406,14335,1
1,53,0,1,73,2,10395,11940,0
3,53,1,2,14,2,2961,4753,1
4,104,1,3,59,16,13288,13250,1
14,80,2,3,159,2,31540,32725,0
2,32,0,1,1,16,4069,3528,0
6,102,7,1,45,16,16056,14337,0
12,104,7,1,26,16,17053,19330,1
10,96,3,3,0,16,8023,8194,1
5,29,3,3,18,16,13036,11996,1
16,41,2,1,31,2,11064,10608,1
15,100,1,1,0,2,10323,8936,1
13,55,7,3,59,2,17333,18128,0
13,53,4,1,92,2,16061,17527,1
16,53,5,1,34,2,10981,10570,1
8,41,3,3,23,2,10882,9256,1
7,8,5,1,47,2,17649,16566,1
1,55,0,3,41,2,8400,10054,0
7,55,4,3,29,2,7386,10244,1
19,60,4,1,101,2,24016,20105,1
2,55,3,1,43,2,8275,11302,0
8,55,3,1,59,2,8122,11897,1
8,61,2,1,52,2,13339,15430,1
0,55,0,1,22,2,7749,8565,0
25,55,3,1,48,2,14958,16613,1
2,55,1,3,46,2,9880,10156,0
12,55,1,3,70,2,19051,19006,0
6,29,2,3,33,2,7695,8495,1
12,55,0,3,33,2,9792,10635,1
15,51,6,1,1,2,10723,11749,1
5,61,1,3,56,2,10492,11551,0
6,61,3,1,33,2,13462,16012,1
10,88,0,3,28,2,10155,12140,1
22,7,3,1,51,2,21080,18686,1
6,61,2,3,201,2,28996,26235,0
26,55,6,1,46,2,15998,16602,1
12,88,3,1,3,2,19792,17698,1
12,55,1,1,55,2,14913,16069,1
6,39,9,1,15,2,12891,12944,1
9,110,1,3,8,2,5084,5737,1
18,53,8,1,78,2,18589,20358,1
1,98,1,1,87,2,14774,14952,0
7,28,1,3,20,2,9504,9404,0
14,62,2,1,5,2,14701,16468,1
