assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
4,19,6,2,52,2,27574,25040,0
5,12,1,3,84,2,23862,20257,0
9,11,12,2,122,2,26875,27484,1
15,72,15,3,52,2,21402,24691,0
8,52,14,0,32,2,13006,17156,1
8,99,5,2,104,2,19599,18573,1
11,11,11,2,114,2,30732,27274,1
7,11,9,2,36,2,19931,22362,1
10,46,14,2,113,2,32442,45078,1
12,52,5,2,35,2,10344,11207,1
10,12,8,1,42,2,16488,16064,1
14,52,13,1,42,2,18454,21462,1
9,11,6,3,84,2,16936,17430,1
3,52,5,2,134,2,32364,26250,1
3,72,9,1,8,2,7346,9648,1
6,11,3,2,31,2,10731,11998,1
7,6,4,2,114,2,32522,29763,1
2,6,4,1,74,2,18416,19748,0
6,15,5,1,16,2,11806,13912,1
2,52,7,1,6,2,8502,7683,0
9,47,5,1,10,2,12462,14258,1
3,72,6,3,62,2,18663,20256,1
8,11,3,1,39,2,8653,8256,1
11,99,11,2,28,2,10909,12577,1
9,11,4,2,99,2,18010,17898,1
9,6,8,2,41,2,17506,16925,1
11,99,7,2,45,2,12404,13018,1
5,19,8,2,135,2,22212,23890,1
12,11,15,2,210,2,32421,37758,1
6,45,1,3,28,1,14470,14396,0
5,11,5,2,123,2,21896,19114,0
8,6,2,1,28,2,12985,15964,1
11,72,8,1,35,2,17746,17619,1
15,72,9,2,55,2,19413,23221,1
9,11,0,0,0,2,26498,26545,0
2,95,0,0,0,2,10848,12583,0
5,19,0,0,0,2,12572,15857,0
9,44,0,0,0,2,32813,32769,1
6,44,0,0,0,2,23975,21098,0
5,35,0,0,0,2,9362,10565,1
4,44,0,0,0,2,30219,28947,1
14,35,0,0,0,2,20128,16800,1
7,95,0,0,0,2,24555,21502,1
9,44,6,1,62,2,23440,22814,1
16,99,0,0,0,2,32480,33493,1
6,11,5,2,42,2,11247,11247,0
12,95,0,0,0,2,32699,41002,0
2,95,0,0,0,2,21546,23734,1
5,17,0,0,0,2,12567,13447,0
6,11,8,3,82,2,21830,22852,1
9,95,0,0,0,2,30311,27618,1
14,44,0,0,0,2,25825,24237,1
18,11,0,0,0,2,23473,23473,1
7,44,0,0,0,2,19121,16350,1
16,15,11,2,73,2,30400,25413,0
10,11,0,0,0,2,24960,26746,1
14,35,0,0,0,2,22070,24117,0
23,35,0,0,0,2,32689,32198,1
11,44,0,0,0,2,23582,21742,1
18,67,0,0,0,2,23903,18283,1
3,35,0,0,0,2,7956,10504,1
9,77,0,0,0,2,32368,34760,0
1,41,0,0,0,2,7964,8266,0
0,8,0,0,0,2,10835,13113,0
12,11,0,0,0,2,16219,16457,1
11,11,0,0,0,2,27984,25669,1
21,35,0,0,0,2,29895,29709,1
5,34,0,0,0,2,15264,18172,0
15,11,0,0,0,2,23580,23541,1
10,11,0,0,0,2,27104,25537,1
4,77,0,0,0,2,20358,19466,0
6,44,0,0,0,1,23434,22791,1
11,35,0,0,0,2,30315,29476,0
1,94,0,0,0,2,20304,18167,0
12,11,0,0,0,2,24035,22790,1
6,11,0,0,0,2,32458,31680,0
6,6,0,0,0,2,32408,31947,1
9,11,0,0,0,2,32345,41771,1
11,77,0,0,0,2,22466,23232,1
4,77,0,0,0,2,11587,12682,0
2,11,0,0,0,2,16308,15058,0
8,99,0,0,0,2,20554,18165,1
6,11,0,0,0,2,13187,14580,1
9,19,0,0,0,2,32351,44330,0
9,11,0,0,0,2,20895,22972,1
7,11,0,0,0,2,27048,25974,1
11,11,0,0,0,2,16399,13427,1
3,11,0,0,0,2,19740,17955,1
6,11,0,0,0,2,21137,18716,1
6,77,0,0,0,2,25626,29421,1
5,77,0,0,0,2,8659,10344,1
12,15,0,0,0,2,32405,28291,1
9,77,0,0,0,2,16597,15878,1
14,19,0,0,0,2,21860,22561,1
9,77,0,0,0,2,25542,27108,1
0,11,0,0,0,2,29785,28897,1
10,11,0,0,0,2,31146,27728,1
6,11,0,0,0,2,21910,21286,1
9,77,0,0,0,2,23947,23947,1
2,77,0,0,0,2,22843,22099,1
6,43,0,0,0,2,16156,14416,0
2,15,0,0,0,2,9366,7419,0
8,109,0,0,0,2,28588,33254,0
1,17,0,0,0,2,18851,18480,0
5,48,0,0,0,16,24963,25578,1
15,56,0,0,0,16,32333,30480,0
15,45,0,0,0,2,23353,24804,0
0,102,0,0,0,2,1770,2336,0
6,15,0,0,0,2,29171,23948,1
8,19,0,0,0,2,32382,42447,1
6,15,0,0,0,2,32232,27397,1
10,46,0,0,0,2,32391,32656,1
16,34,0,0,0,2,28907,29762,1
6,44,0,0,0,2,9323,8959,1
7,77,0,0,0,2,16377,18685,1
7,46,0,0,0,2,26717,24475,1
10,11,0,0,0,2,32391,39241,0
0,10,0,0,0,2,3779,3396,1
6,76,0,0,0,2,24417,25455,1
8,89,0,0,0,2,8757,9838,1
3,11,0,0,0,2,7290,6724,0
2,89,0,0,0,2,14427,18892,0
4,46,0,0,0,2,10675,12368,1
1,46,0,0,0,2,8729,8060,0
4,39,0,0,0,2,11808,9163,0
7,13,0,0,0,2,9206,10229,0
2,98,0,0,0,2,12923,11628,0
8,11,0,0,0,2,16163,15584,1
4,46,0,0,0,2,11334,9766,1
2,11,0,0,0,2,9872,10496,0
5,109,18,3,138,2,27744,38630,1
0,33,0,2,0,2,0,5422,1
10,109,14,3,114,2,35040,49260,1
9,109,12,3,146,2,35292,51454,0
3,10,5,1,45,2,21362,22676,0
5,109,2,1,109,2,19063,21268,0
10,113,9,1,63,2,19689,23528,1
11,92,21,2,45,2,29779,31805,1
22,94,9,2,82,2,33217,38363,1
19,6,1,1,94,2,18329,17371,0
20,98,16,2,71,2,32435,39630,1
3,34,4,2,101,2,17559,23843,0
8,46,8,2,55,2,17711,19096,1
1,2,0,0,0,2,11540,11739,0
7,94,7,2,58,2,29524,26437,0
10,15,0,0,0,2,32724,28981,1
5,72,0,0,0,2,19289,20802,0
3,1,0,0,0,16,14207,14770,1
7,32,0,0,0,16,17543,14831,0
7,77,0,0,0,1,23045,23210,1
14,15,0,0,0,2,32349,37428,1
5,34,3,2,98,2,14988,18397,0
19,106,12,2,155,2,32417,31989,1
10,93,7,3,78,2,24446,22273,1
14,65,8,5,51,2,13691,16846,1
0,0,0,0,0,2,0,6974,0
7,94,7,2,58,2,29524,26437,0
10,74,15,2,65,2,17616,22074,0
13,75,4,3,26,2,14849,12561,0
16,109,6,3,121,2,22640,26592,1
3,1,5,3,186,2,31105,29532,0
7,46,11,2,49,2,17653,18215,1
9,18,0,3,77,2,24036,23629,0
2,77,3,3,23,2,10430,11832,0
2,15,2,1,7,2,11499,11953,0
5,109,1,3,90,2,12593,15690,0
3,109,0,1,194,2,15406,20235,0
13,48,10,1,312,2,38368,40888,0
5,6,1,3,69,2,13036,12707,0
1,109,7,3,85,2,13997,17525,0
9,72,14,1,100,2,17325,23517,1
12,6,10,3,180,2,32389,38553,1
8,70,18,3,34,2,28223,24812,1
10,93,10,1,50,2,26545,21754,0
8,54,7,1,34,2,16053,16188,1
13,11,12,2,179,16,33809,27560,0
7,8,7,3,91,16,20114,24186,1
4,18,7,2,185,16,30100,31446,0
4,56,6,3,116,2,19107,17987,0
16,77,10,1,101,2,23906,24333,1
13,9,2,1,74,2,24847,21496,0
13,6,7,1,258,2,33411,33303,1
14,6,9,1,113,2,20121,19977,1
4,56,12,1,84,2,13626,17641,1
3,104,2,3,20,2,10197,10692,0
12,20,9,3,54,2,16593,20427,1
8,70,8,1,68,2,23066,23519,1
6,59,3,2,35,2,10013,11160,0
8,1,12,3,226,2,32377,44151,1
13,73,4,4,122,2,32356,63387,0
2,74,3,2,94,2,16017,20822,0
3,41,1,3,77,2,13996,15190,0
13,41,9,3,83,2,32595,32718,0
2,59,3,1,14,2,8659,10138,0
4,17,7,2,52,2,17139,17212,0
1,6,0,3,11,2,5376,5523,0
11,93,13,3,114,2,32370,29444,0
4,10,2,2,25,2,32365,40580,0
5,73,1,2,45,2,11266,14314,0
5,59,15,3,31,2,16042,22181,1
8,59,10,2,18,2,14973,17363,1
0,9,2,2,11,2,5571,5925,0
9,59,5,2,52,2,17373,21194,1
5,9,10,2,47,2,28524,27305,0
11,70,7,2,61,2,24014,20684,0
18,41,8,3,46,2,30070,25399,1
14,17,7,2,148,2,24358,23528,1
8,73,0,0,0,2,23858,35752,1
8,46,5,2,77,2,21452,21486,1
4,17,2,2,65,2,21504,19345,0
3,70,9,2,94,2,22285,20640,1
11,15,10,2,35,2,23913,24764,1
10,9,5,1,26,2,13834,17114,1
2,70,2,3,5,2,6266,6428,1
7,98,9,2,40,2,32381,35186,0
15,41,15,3,135,2,32711,41477,1
17,98,19,2,38,2,32400,31813,1
5,10,4,3,39,2,25549,28196,0
11,98,5,2,36,2,25076,25491,1
12,98,13,2,131,2,32427,46044,1
10,74,7,2,26,2,19282,17955,1
8,98,9,2,101,2,20543,18742,1
10,63,7,3,61,2,24336,25345,1
9,89,8,1,95,2,13658,24742,1
8,74,16,2,88,2,25152,30595,1
23,74,7,2,47,2,32316,30826,1
11,93,13,3,143,2,28391,24772,1
10,93,6,1,44,2,10082,11005,1
4,73,8,2,118,2,17538,26060,1
3,74,6,2,3,2,8450,11174,1
11,18,6,1,81,2,11532,15570,1
19,106,12,3,12,2,9534,12484,1
3,13,3,2,24,2,9930,10614,0
13,43,8,2,56,2,26914,26562,1
7,23,2,2,30,2,13191,12378,0
9,13,9,2,3,2,20156,19918,0
2,74,3,2,121,2,19490,24485,0
3,49,10,2,22,2,15171,18206,1
4,39,8,2,32,2,24621,24049,0
8,43,12,2,65,2,31146,31864,0
8,76,19,3,23,2,13589,16436,1
5,74,13,2,81,2,17386,17711,1
4,18,10,3,89,2,32458,42514,0
15,77,6,3,31,2,14434,15236,1
5,18,6,3,168,2,25717,25034,0
13,8,7,1,42,2,23003,22301,0
13,8,8,3,128,2,30194,26764,1
16,21,7,2,23,2,32397,26383,0
13,106,6,1,89,2,32438,26683,0
9,46,4,2,79,2,17954,16735,1
2,46,9,2,105,2,20973,21222,0
5,73,1,2,64,2,13717,21830,0
11,105,0,0,0,3,8905,10866,0
5,109,1,3,90,2,12593,15690,0
3,109,0,1,194,2,15406,20235,0
13,48,10,1,312,2,38368,40888,0
5,6,1,3,69,2,13036,12707,0
1,109,7,3,85,2,13997,17525,0
9,72,14,1,100,2,17325,23517,1
12,6,10,3,180,2,32389,38553,1
8,70,18,3,34,2,28223,24812,1
10,93,10,1,50,2,26545,21754,0
8,54,7,1,34,2,16053,16188,1
13,11,12,2,179,16,33809,27560,0
7,8,7,3,91,16,20114,24186,1
4,18,7,2,185,16,30100,31446,0
7,77,0,3,36,2,7496,7279,0
7,19,12,1,95,2,28782,28959,0
4,56,6,3,116,2,19107,17987,0
16,77,10,1,101,2,23906,24333,1
13,9,2,1,74,2,24847,21496,0
14,6,9,1,113,2,20121,19977,1
13,6,7,1,258,2,33411,33303,1
4,56,12,1,84,2,13626,17641,1
3,104,2,3,20,2,10197,10692,0
12,20,9,3,54,2,16593,20427,1
8,70,8,1,68,2,23066,23519,1
6,59,3,2,35,2,10013,11160,0
8,1,12,3,226,2,32377,44151,1
4,17,7,2,52,2,17139,17212,0
11,93,13,3,114,2,32370,29444,0
8,56,13,3,58,2,21292,21975,1
7,18,5,3,110,2,30084,30341,1
10,77,6,1,109,2,23972,26283,1
5,109,1,3,90,2,12593,15690,0
3,109,0,1,194,2,15406,20235,0
5,6,1,3,69,2,13036,12707,0
13,48,10,1,312,2,38368,40888,0
1,109,7,3,85,2,13997,17525,0
9,72,14,1,100,2,17325,23517,1
12,6,10,3,180,2,32389,38553,1
8,70,18,3,34,2,28223,24812,1
10,93,10,1,50,2,26545,21754,0
8,54,7,1,34,2,16053,16188,1
13,11,12,2,179,16,33809,27560,0
7,8,7,3,91,16,20114,24186,1
4,18,7,2,185,16,30100,31446,0
7,77,0,3,36,2,7496,7279,0
7,19,12,1,95,2,28782,28959,0
4,56,6,3,116,2,19107,17987,0
13,9,2,1,74,2,24847,21496,0
16,77,10,1,101,2,23906,24333,1
13,6,7,1,258,2,33411,33303,1
14,6,9,1,113,2,20121,19977,1
15,41,15,3,135,2,32711,41477,1
7,98,9,2,40,2,32381,35186,0
12,10,10,1,110,16,32347,41027,1
9,63,10,1,65,16,28404,24246,1
4,44,3,1,114,2,15155,14779,0
0,44,0,3,39,2,6361,6381,0
3,44,2,3,85,2,20137,17985,0
7,120,1,1,30,2,8603,9557,0
7,44,15,3,22,2,15024,16427,1
3,44,0,1,58,2,10471,10356,0
3,81,9,3,64,2,16247,16725,0
15,67,9,1,46,2,26775,21607,1
12,70,14,3,122,2,39277,35612,1
6,36,7,3,44,2,10510,12950,0
15,67,10,1,23,2,27439,21370,0
0,44,0,3,39,2,6361,6381,0
4,44,3,1,114,2,15155,14779,0
3,44,2,3,85,2,20137,17985,0
7,120,1,1,30,2,8603,9557,0
7,44,15,3,22,2,15024,16427,1
3,44,0,1,58,2,10471,10356,0
3,81,9,3,64,2,16247,16725,0
15,67,9,1,46,2,26775,21607,1
12,70,14,3,122,2,39277,35612,1
6,36,7,3,44,2,10510,12950,0
15,67,10,1,23,2,27439,21370,0
2,15,2,1,54,2,20807,20683,0
1,8,1,1,120,2,19846,20379,0
8,54,4,2,25,2,16452,19859,1
15,10,17,3,47,2,38052,38677,1
4,109,3,2,99,2,16226,20083,0
1,17,3,2,48,2,11049,10758,0
1,1,1,3,21,2,9222,8131,0
5,48,2,3,97,2,14989,15022,0
16,80,10,3,126,2,34212,33636,1
4,40,2,3,92,2,19728,15197,0
4,6,1,3,40,2,8330,8865,0
3,15,3,3,57,2,14508,13715,0
0,99,0,1,14,2,6600,6531,0
12,70,8,1,51,2,19209,20136,1
11,63,5,1,76,2,27825,30911,0
7,54,6,1,74,2,25166,24300,1
5,98,13,3,80,2,32655,32298,1
12,93,15,3,93,2,32425,36730,1
2,1,2,3,20,2,6647,7762,0
2,98,0,0,0,2,16086,16696,0
2,89,0,1,6,2,7632,15105,0
7,18,4,3,119,2,26115,24419,0
3,89,3,1,60,16,8384,9990,1
4,8,10,1,71,16,22025,27740,0
14,40,6,2,14,16,24377,20627,1
11,1,20,3,136,2,32407,41553,1
11,99,7,2,68,2,29092,26592,0
7,42,2,1,17,1,15883,14201,0
12,72,6,3,35,2,18113,19710,1
22,72,15,1,51,2,32603,31169,1
0,42,0,3,0,2,0,7622,1
10,11,0,0,0,2,32562,36285,0
9,48,1,3,82,2,17740,16394,0
4,11,0,0,0,2,32622,37519,0
7,46,8,2,114,2,19766,18038,1
9,48,11,1,126,2,27228,29555,1
7,48,3,1,42,2,14917,18353,1
2,1,2,1,85,2,25176,20547,0
5,11,7,2,128,2,27080,27498,0
6,1,0,0,0,2,22503,22537,1
14,72,0,0,0,2,14033,15347,1
9,46,17,2,90,2,32382,32482,1
1,72,2,1,30,2,13783,12753,0
12,1,12,3,169,2,32632,32799,1
7,11,10,2,111,2,21048,21746,1
9,1,6,1,121,2,28500,25381,1
4,72,8,1,66,2,16452,17853,1
15,72,10,1,90,2,30466,30294,1
14,72,4,1,71,2,14523,15493,1
7,46,10,2,154,2,28132,24503,1
5,18,5,3,245,2,32365,41884,0
8,52,7,2,65,2,24072,22187,1
9,72,7,1,76,2,21645,19562,1
4,1,8,3,178,2,32392,33797,1
6,4,5,1,69,2,20001,20038,0
4,4,13,1,108,2,26955,26617,1
10,72,12,1,87,2,25336,28308,1
4,1,10,3,111,2,28898,25701,1
1,56,0,3,59,2,9786,9128,0
10,4,7,3,55,2,19373,17719,1
0,12,4,3,39,2,13158,13638,1
5,6,5,2,144,2,32373,32844,1
11,1,6,3,148,2,31033,24300,1
4,19,6,2,52,2,27574,25040,0
5,12,1,3,84,2,23862,20257,0
15,72,15,3,52,2,21402,24691,0
8,52,14,0,32,2,13006,17156,1
9,11,12,2,122,2,26875,27484,1
8,99,5,2,104,2,19599,18573,1
11,11,11,2,114,2,30732,27274,1
0,4,14,1,90,2,28292,26261,1
10,46,14,2,113,2,32442,45078,1
7,11,9,2,36,2,19931,22362,1
12,52,5,2,35,2,10344,11207,1
10,12,8,1,42,2,16488,16064,1
9,11,6,3,84,2,16936,17430,1
3,72,9,1,8,2,7346,9648,1
6,11,3,2,31,2,10731,11998,1
3,52,5,2,134,2,32364,26250,1
14,52,13,1,42,2,18454,21462,1
7,6,4,2,114,2,32522,29763,1
2,6,4,1,74,2,18416,19748,0
2,52,7,1,6,2,8502,7683,0
11,99,7,2,45,2,12404,13018,1
3,72,6,3,62,2,18663,20256,1
8,11,3,1,39,2,8653,8256,1
5,19,8,2,135,2,22212,23890,1
12,11,15,2,210,2,32421,37758,1
6,15,5,1,16,2,11806,13912,1
6,45,1,3,28,1,14470,14396,0
5,11,5,2,123,2,21896,19114,0
8,6,2,1,28,2,12985,15964,1
11,72,8,1,35,2,17746,17619,1
9,11,0,0,0,2,26498,26545,0
15,72,9,2,55,2,19413,23221,1
9,47,5,1,10,2,12462,14258,1
9,11,4,2,99,2,18010,17898,1
2,95,0,0,0,2,10848,12583,0
11,99,11,2,28,2,10909,12577,1
5,19,0,0,0,2,12572,15857,0
9,44,0,0,0,2,32813,32769,1
9,6,8,2,41,2,17506,16925,1
6,44,0,0,0,2,23975,21098,0
5,35,0,0,0,2,9362,10565,1
4,44,0,0,0,2,30219,28947,1
14,35,0,0,0,2,20128,16800,1
15,35,0,0,0,2,31458,29148,1
7,95,0,0,0,2,24555,21502,1
14,95,13,2,94,2,32357,37160,1
2,95,0,0,0,2,21546,23734,1
6,11,8,3,82,2,21830,22852,1
5,17,0,0,0,2,12567,13447,0
14,44,0,0,0,2,25825,24237,1
16,15,11,2,73,2,30400,25413,0
9,95,0,0,0,2,30311,27618,1
18,11,0,0,0,2,23473,23473,1
7,44,0,0,0,2,19121,16350,1
9,44,6,1,62,2,23440,22814,1
13,95,0,0,0,2,32403,28297,0
16,99,0,0,0,2,32480,33493,1
12,95,0,0,0,2,32699,41002,0
14,35,0,0,0,2,22070,24117,0
11,44,0,0,0,2,23582,21742,1
6,11,5,2,42,2,11247,11247,0
23,35,0,0,0,2,32689,32198,1
0,8,0,0,0,2,10835,13113,0
12,11,0,0,0,2,16219,16457,1
10,11,0,0,0,2,24960,26746,1
3,35,0,0,0,2,7956,10504,1
5,34,0,0,0,2,15264,18172,0
15,11,0,0,0,2,23580,23541,1
21,35,0,0,0,2,29895,29709,1
13,99,0,0,0,2,32715,34220,1
6,6,0,0,0,2,17838,16210,1
4,77,0,0,0,2,20358,19466,0
18,67,0,0,0,2,23903,18283,1
1,41,0,0,0,2,7964,8266,0
9,77,0,0,0,2,32368,34760,0
6,44,0,0,0,1,23434,22791,1
11,35,0,0,0,2,30315,29476,0
12,11,0,0,0,2,24035,22790,1
6,11,0,0,0,2,32458,31680,0
1,94,0,0,0,2,20304,18167,0
11,11,0,0,0,2,27984,25669,1
10,11,0,0,0,2,27104,25537,1
4,77,0,0,0,2,11587,12682,0
11,77,0,0,0,2,22466,23232,1
9,11,0,0,0,2,32345,41771,1
2,11,0,0,0,2,16308,15058,0
7,11,0,0,0,2,27048,25974,1
6,6,0,0,0,2,32408,31947,1
9,19,0,0,0,2,32351,44330,0
9,11,0,0,0,2,20895,22972,1
6,77,0,0,0,2,25626,29421,1
6,11,0,0,0,2,21137,18716,1
11,11,0,0,0,2,16399,13427,1
8,99,0,0,0,2,20554,18165,1
6,11,0,0,0,2,13187,14580,1
3,11,0,0,0,2,19740,17955,1
5,77,0,0,0,2,8659,10344,1
0,11,0,0,0,2,29785,28897,1
12,15,0,0,0,2,32405,28291,1
9,77,0,0,0,2,16597,15878,1
14,19,0,0,0,2,21860,22561,1
2,77,0,0,0,2,22843,22099,1
10,11,0,0,0,2,31146,27728,1
9,77,0,0,0,2,25542,27108,1
6,11,0,0,0,2,21910,21286,1
9,77,0,0,0,2,23947,23947,1
8,109,0,0,0,2,28588,33254,0
4,44,3,1,114,2,15155,14779,0
0,44,0,3,39,2,6361,6381,0
3,44,2,3,85,2,20137,17985,0
7,120,1,1,30,2,8603,9557,0
7,44,15,3,22,2,15024,16427,1
3,44,0,1,58,2,10471,10356,0
3,81,9,3,64,2,16247,16725,0
15,67,9,1,46,2,26775,21607,1
12,70,14,3,122,2,39277,35612,1
6,36,7,3,44,2,10510,12950,0
15,67,10,1,23,2,27439,21370,0
0,44,0,3,39,2,6361,6381,0
4,44,3,1,114,2,15155,14779,0
3,44,2,3,85,2,20137,17985,0
7,120,1,1,30,2,8603,9557,0
7,44,15,3,22,2,15024,16427,1
19,113,10,3,47,2,29624,29578,1
13,42,10,1,26,2,10306,10715,1
6,44,7,1,78,2,20803,18712,0
8,72,3,3,75,2,17922,19456,0
8,81,11,1,66,2,24869,24640,0
7,54,2,1,31,2,13831,15477,0
9,12,12,3,85,2,41537,45109,1
8,6,4,3,48,2,18286,19157,0
8,94,6,2,80,2,16150,15901,1
17,34,6,2,98,2,18932,18212,1
13,72,11,3,26,2,7780,10480,1
8,94,9,2,95,2,23138,23494,1
7,10,6,1,56,1,18517,17893,0
7,18,8,1,146,1,21777,22844,1
10,79,3,3,13,1,16413,15227,0
2,18,14,3,157,2,27887,25945,1
10,109,4,3,229,2,27474,35278,0
9,12,2,3,150,2,30925,29960,0
17,77,3,1,114,2,27781,24084,0
6,36,8,1,5,2,6596,8344,1
3,98,3,1,123,2,22067,18620,0
12,77,8,3,47,2,13009,12225,1
4,92,5,3,34,2,17641,14381,0
13,92,11,3,40,2,24045,16875,1
8,12,12,3,181,2,27109,27747,1
6,77,6,3,64,2,12150,12999,1
17,77,10,3,51,2,16729,16593,1
15,77,11,1,83,2,28971,24316,1
5,92,2,3,43,2,10071,10506,0
7,36,1,3,16,2,8626,8241,1
8,6,1,3,151,2,18971,15797,0
18,77,4,3,61,2,20380,19113,1
14,81,8,1,76,2,22118,20501,0
10,36,13,1,42,2,17230,15415,1
5,81,12,1,81,2,31630,32624,0
14,40,2,1,53,2,17004,14068,1
1,54,4,3,51,2,18128,15387,0
14,77,9,1,44,2,10456,11741,1
19,6,12,3,121,2,24678,22220,1
12,113,15,1,47,2,27298,25458,1
4,40,4,2,149,2,16964,14274,1
13,99,4,1,51,2,14181,13781,1
9,40,3,1,80,2,20627,17467,0
11,6,4,3,100,2,20074,18252,1
11,40,7,3,29,2,16578,14838,1
8,54,3,1,30,2,16060,15213,1
13,99,10,3,147,2,28212,25274,1
22,15,10,1,57,2,27426,25084,1
9,6,4,1,107,2,15876,15905,1
11,80,2,3,206,2,22997,30466,0
9,15,9,1,47,2,23578,22473,1
13,8,20,3,92,2,46157,52338,1
5,63,1,1,77,2,18850,15935,0
2,15,3,1,9,2,10347,9748,0
5,54,4,1,20,2,11180,9383,1
9,15,13,3,54,2,18418,19864,1
17,54,10,1,65,2,34095,34365,1
10,93,8,1,64,2,30931,29293,0
10,67,8,3,115,2,34524,33800,0
27,67,10,3,120,2,34563,40113,1
16,77,3,1,156,2,40882,35821,0
17,93,15,3,154,2,43665,43064,1
18,95,5,3,95,2,18425,18276,1
18,67,8,1,79,2,26881,26754,1
8,56,12,3,200,2,36185,36642,0
9,8,5,1,127,2,29849,30173,0
9,93,8,3,92,2,22582,20560,1
8,93,12,3,71,2,24368,19773,1
12,95,14,3,186,2,36937,38421,1
28,67,10,1,89,2,27081,23160,1
8,1,0,1,241,2,36386,35489,0
9,56,9,3,169,2,39603,31897,1
4,1,3,3,148,2,23221,23678,0
7,54,2,3,34,2,23275,22757,0
13,89,2,1,168,2,27827,46003,0
1,10,6,1,26,2,16530,15326,0
15,6,6,3,144,2,28003,26124,1
3,54,9,1,40,2,16798,18529,1
10,54,12,1,108,2,27985,33662,1
0,70,3,3,43,2,7951,7680,0
31,67,8,1,181,2,27796,39411,1
9,56,8,3,89,2,22724,18013,0
5,54,6,3,20,2,14543,17685,1
17,54,4,1,70,2,27927,29139,1
11,4,9,3,83,2,26216,21172,0
4,95,4,1,51,2,13094,12291,0
14,8,7,3,114,2,27782,27019,1
13,93,6,3,138,2,27819,32133,0
10,89,4,3,159,2,23307,37762,1
9,20,5,1,29,2,17800,15549,1
18,75,11,1,27,2,18769,17658,1
9,73,6,2,173,2,27495,46454,1
10,54,10,3,16,2,14468,14235,1
8,56,9,3,51,2,15424,13364,1
16,63,9,3,66,2,27733,26290,0
0,80,0,3,0,1,215,7764,0
0,80,0,2,0,1,0,9326,1
15,80,18,3,130,2,27495,37932,1
19,80,9,3,96,1,25670,24791,1
0,80,0,3,0,2,1854,10278,1
5,48,7,3,97,2,17014,18308,0
14,20,2,3,6,2,7785,10416,1
9,80,12,3,103,2,21536,23259,1
